forecast_date,target,location,target_end_date,type,quantile,value
2020-10-12,1 wk ahead cum death,US,2020-10-17,point,NA,218569.59873459872
2020-10-12,2 wk ahead cum death,US,2020-10-24,point,NA,222616.51981351982
2020-10-12,3 wk ahead cum death,US,2020-10-31,point,NA,226256.64701964703
2020-10-12,4 wk ahead cum death,US,2020-11-07,point,NA,229550.03563103563
2020-10-12,5 wk ahead cum death,US,2020-11-14,point,NA,232581.69597069596
2020-10-12,6 wk ahead cum death,US,2020-11-21,point,NA,235481.60006660008
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.01,218155
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.025,218209
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.05,218244
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.1,218337
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.15,218499
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.2,218528
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.25,218544
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.3,218558
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.35,218569
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.4,218579
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.45,218588
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.5,218598
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.55,218606
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.6,218616
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.65,218626.3
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.7,218637
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.75,218646
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.8,218656
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.85,218671
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.9,218688.8
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.95,218713.9
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.975,218734.9
2020-10-12,1 wk ahead cum death,US,2020-10-17,quantile,0.99,218761.97999999998
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.01,221852.02000000002
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.025,221916.09999999998
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.05,221976.1
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.1,222111.4
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.15,222535
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.2,222569
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.25,222596
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.3,222615
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.35,222633
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.4,222648
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.45,222661
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.5,222675
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.55,222689
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.6,222703.2
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.65,222718
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.7,222732
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.75,222748
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.8,222767.59999999998
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.85,222789
2020-10-12,2 wk ahead cum death,US,2020-10-24,quantile,0.9,222817
