location,target,type,quantile,forecast_date,target_end_date,value
US,1 wk ahead cum death,point,,2020-06-22,2020-06-27,116113.46853146852
US,2 wk ahead cum death,point,,2020-06-22,2020-07-04,118744.30410330412
US,3 wk ahead cum death,point,,2020-06-22,2020-07-11,121466.69637769635
US,4 wk ahead cum death,point,,2020-06-22,2020-07-18,124487.78155178155
US,5 wk ahead cum death,point,,2020-06-22,2020-07-25,128149.74247974248
US,6 wk ahead cum death,point,,2020-06-22,2020-08-01,132987.89995189995
US,1 wk ahead cum death,quantile,0.01,2020-06-22,2020-06-27,115810.0
US,1 wk ahead cum death,quantile,0.025,2020-06-22,2020-06-27,115834.0
US,1 wk ahead cum death,quantile,0.05,2020-06-22,2020-06-27,115856.0
US,1 wk ahead cum death,quantile,0.1,2020-06-22,2020-06-27,115886.0
US,1 wk ahead cum death,quantile,0.15,2020-06-22,2020-06-27,115911.0
US,1 wk ahead cum death,quantile,0.2,2020-06-22,2020-06-27,115933.0
US,1 wk ahead cum death,quantile,0.25,2020-06-22,2020-06-27,115958.0
US,1 wk ahead cum death,quantile,0.3,2020-06-22,2020-06-27,115985.0
US,1 wk ahead cum death,quantile,0.35,2020-06-22,2020-06-27,116011.0
US,1 wk ahead cum death,quantile,0.4,2020-06-22,2020-06-27,116034.0
US,1 wk ahead cum death,quantile,0.45,2020-06-22,2020-06-27,116054.0
US,1 wk ahead cum death,quantile,0.5,2020-06-22,2020-06-27,116073.0
US,1 wk ahead cum death,quantile,0.55,2020-06-22,2020-06-27,116091.0
US,1 wk ahead cum death,quantile,0.6,2020-06-22,2020-06-27,116111.0
US,1 wk ahead cum death,quantile,0.65,2020-06-22,2020-06-27,116134.0
US,1 wk ahead cum death,quantile,0.7,2020-06-22,2020-06-27,116162.0
US,1 wk ahead cum death,quantile,0.75,2020-06-22,2020-06-27,116202.0
US,1 wk ahead cum death,quantile,0.8,2020-06-22,2020-06-27,116258.0
US,1 wk ahead cum death,quantile,0.85,2020-06-22,2020-06-27,116316.1
US,1 wk ahead cum death,quantile,0.9,2020-06-22,2020-06-27,116508.0
US,1 wk ahead cum death,quantile,0.95,2020-06-22,2020-06-27,116581.0
US,1 wk ahead cum death,quantile,0.975,2020-06-22,2020-06-27,116617.0
US,1 wk ahead cum death,quantile,0.99,2020-06-22,2020-06-27,116647.0
US,2 wk ahead cum death,quantile,0.01,2020-06-22,2020-07-04,118186.0
US,2 wk ahead cum death,quantile,0.025,2020-06-22,2020-07-04,118225.0
US,2 wk ahead cum death,quantile,0.05,2020-06-22,2020-07-04,118260.0
US,2 wk ahead cum death,quantile,0.1,2020-06-22,2020-07-04,118307.0
US,2 wk ahead cum death,quantile,0.15,2020-06-22,2020-07-04,118349.0
US,2 wk ahead cum death,quantile,0.2,2020-06-22,2020-07-04,118394.0
US,2 wk ahead cum death,quantile,0.25,2020-06-22,2020-07-04,118447.0
US,2 wk ahead cum death,quantile,0.3,2020-06-22,2020-07-04,118507.8
US,2 wk ahead cum death,quantile,0.35,2020-06-22,2020-07-04,118580.0
US,2 wk ahead cum death,quantile,0.4,2020-06-22,2020-07-04,118650.0
US,2 wk ahead cum death,quantile,0.45,2020-06-22,2020-07-04,118704.0
US,2 wk ahead cum death,quantile,0.5,2020-06-22,2020-07-04,118743.0
US,2 wk ahead cum death,quantile,0.55,2020-06-22,2020-07-04,118777.0
US,2 wk ahead cum death,quantile,0.6,2020-06-22,2020-07-04,118805.0
US,2 wk ahead cum death,quantile,0.65,2020-06-22,2020-07-04,118832.0
US,2 wk ahead cum death,quantile,0.7,2020-06-22,2020-07-04,118865.0
US,2 wk ahead cum death,quantile,0.75,2020-06-22,2020-07-04,118907.0
US,2 wk ahead cum death,quantile,0.8,2020-06-22,2020-07-04,118982.0
US,2 wk ahead cum death,quantile,0.85,2020-06-22,2020-07-04,119066.0
US,2 wk ahead cum death,quantile,0.9,2020-06-22,2020-07-04,119377.4
US,2 wk ahead cum death,quantile,0.95,2020-06-22,2020-07-04,119491.0
US,2 wk ahead cum death,quantile,0.975,2020-06-22,2020-07-04,119540.0
US,2 wk ahead cum death,quantile,0.99,2020-06-22,2020-07-04,119589.74
US,3 wk ahead cum death,quantile,0.01,2020-06-22,2020-07-11,120673.0
US,3 wk ahead cum death,quantile,0.025,2020-06-22,2020-07-11,120727.0
US,3 wk ahead cum death,quantile,0.05,2020-06-22,2020-07-11,120781.0
US,3 wk ahead cum death,quantile,0.1,2020-06-22,2020-07-11,120859.0
US,3 wk ahead cum death,quantile,0.15,2020-06-22,2020-07-11,120923.0
US,3 wk ahead cum death,quantile,0.2,2020-06-22,2020-07-11,120987.0
US,3 wk ahead cum death,quantile,0.25,2020-06-22,2020-07-11,121051.0
US,3 wk ahead cum death,quantile,0.3,2020-06-22,2020-07-11,121134.0
US,3 wk ahead cum death,quantile,0.35,2020-06-22,2020-07-11,121264.0
US,3 wk ahead cum death,quantile,0.4,2020-06-22,2020-07-11,121351.0
US,3 wk ahead cum death,quantile,0.45,2020-06-22,2020-07-11,121410.0
US,3 wk ahead cum death,quantile,0.5,2020-06-22,2020-07-11,121475.0
US,3 wk ahead cum death,quantile,0.55,2020-06-22,2020-07-11,121567.0
US,3 wk ahead cum death,quantile,0.6,2020-06-22,2020-07-11,121670.0
US,3 wk ahead cum death,quantile,0.65,2020-06-22,2020-07-11,121726.0
US,3 wk ahead cum death,quantile,0.7,2020-06-22,2020-07-11,121772.0
US,3 wk ahead cum death,quantile,0.75,2020-06-22,2020-07-11,121813.0
US,3 wk ahead cum death,quantile,0.8,2020-06-22,2020-07-11,121859.0
US,3 wk ahead cum death,quantile,0.85,2020-06-22,2020-07-11,121922.0
US,3 wk ahead cum death,quantile,0.9,2020-06-22,2020-07-11,122067.0
US,3 wk ahead cum death,quantile,0.95,2020-06-22,2020-07-11,122207.0
US,3 wk ahead cum death,quantile,0.975,2020-06-22,2020-07-11,122269.0
US,3 wk ahead cum death,quantile,0.99,2020-06-22,2020-07-11,122324.0
US,4 wk ahead cum death,quantile,0.01,2020-06-22,2020-07-18,123433.0
US,4 wk ahead cum death,quantile,0.025,2020-06-22,2020-07-18,123511.0
US,4 wk ahead cum death,quantile,0.05,2020-06-22,2020-07-18,123591.0
US,4 wk ahead cum death,quantile,0.1,2020-06-22,2020-07-18,123751.0
US,4 wk ahead cum death,quantile,0.15,2020-06-22,2020-07-18,123903.9
US,4 wk ahead cum death,quantile,0.2,2020-06-22,2020-07-18,123988.2
US,4 wk ahead cum death,quantile,0.25,2020-06-22,2020-07-18,124050.0
US,4 wk ahead cum death,quantile,0.3,2020-06-22,2020-07-18,124108.0
US,4 wk ahead cum death,quantile,0.35,2020-06-22,2020-07-18,124172.0
US,4 wk ahead cum death,quantile,0.4,2020-06-22,2020-07-18,124246.0
US,4 wk ahead cum death,quantile,0.45,2020-06-22,2020-07-18,124344.0
US,4 wk ahead cum death,quantile,0.5,2020-06-22,2020-07-18,124430.0
US,4 wk ahead cum death,quantile,0.55,2020-06-22,2020-07-18,124494.0
US,4 wk ahead cum death,quantile,0.6,2020-06-22,2020-07-18,124546.0
US,4 wk ahead cum death,quantile,0.65,2020-06-22,2020-07-18,124600.0
US,4 wk ahead cum death,quantile,0.7,2020-06-22,2020-07-18,124659.2
