forecast_date,target,location,target_end_date,type,quantile,value
2020-10-19,1 wk ahead cum death,US,2020-10-24,point,NA,223157.99467199467
2020-10-19,2 wk ahead cum death,US,2020-10-31,point,NA,227065.97102897102
2020-10-19,3 wk ahead cum death,US,2020-11-07,point,NA,230833.86147186148
2020-10-19,4 wk ahead cum death,US,2020-11-14,point,NA,234491.83816183815
2020-10-19,5 wk ahead cum death,US,2020-11-21,point,NA,238137.84715284716
2020-10-19,6 wk ahead cum death,US,2020-11-28,point,NA,241904.87379287378
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.01,223016.02000000002
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.025,223043
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.05,223062
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.1,223081
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.15,223095
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.2,223106
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.25,223117
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.3,223126
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.35,223135
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.4,223143
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.45,223149
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.5,223157
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.55,223164
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.6,223172.2
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.65,223180
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.7,223189
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.75,223198
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.8,223209
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.85,223220
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.9,223235
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.95,223258
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.975,223281.90000000002
2020-10-19,1 wk ahead cum death,US,2020-10-24,quantile,0.99,223306.96
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.01,226848.02
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.025,226882.05
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.05,226914
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.1,226952
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.15,226971
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.2,226988
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.25,227003
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.3,227016
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.35,227029
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.4,227040
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.45,227052
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.5,227064
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.55,227076
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.6,227087
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.65,227101
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.7,227115
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.75,227130
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.8,227145
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.85,227162
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.9,227187.8
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.95,227218.9
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.975,227252
2020-10-19,2 wk ahead cum death,US,2020-10-31,quantile,0.99,227285
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.01,230553.02
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.025,230599.25
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.05,230633
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.1,230679
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.15,230708
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.2,230732
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.25,230751
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.3,230769
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.35,230787
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.4,230801.8
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.45,230818
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.5,230832
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.55,230847
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.6,230864
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.65,230880
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.7,230898
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.75,230917
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.8,230938
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.85,230962
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.9,230992.8
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.95,231037
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.975,231071
2020-10-19,3 wk ahead cum death,US,2020-11-07,quantile,0.99,231111.97999999998
2020-10-19,4 wk ahead cum death,US,2020-11-14,quantile,0.01,234139
2020-10-19,4 wk ahead cum death,US,2020-11-14,quantile,0.025,234201.09999999998
2020-10-19,4 wk ahead cum death,US,2020-11-14,quantile,0.05,234246
2020-10-19,4 wk ahead cum death,US,2020-11-14,quantile,0.1,234305
2020-10-19,4 wk ahead cum death,US,2020-11-14,quantile,0.15,234341
2020-10-19,4 wk ahead cum death,US,2020-11-14,quantile,0.2,234364.4
2020-10-19,4 wk ahead cum death,US,2020-11-14,quantile,0.25,234389
2020-10-19,4 wk ahead cum death,US,2020-11-14,quantile,0.3,234413
2020-10-19,4 wk ahead cum death,US,2020-11-14,quantile,0.35,234433
2020-10-19,4 wk ahead cum death,US,2020-11-14,quantile,0.4,234452
2020-10-19,4 wk ahead cum death,US,2020-11-14,quantile,0.45,234471.9
2020-10-19,4 wk ahead cum death,US,2020-11-14,quantile,0.5,234489
