forecast_date,target,location,target_end_date,type,quantile,value
2020-08-31,1 wk ahead cum death,US,2020-09-05,point,NA,187159.1660931661
2020-08-31,2 wk ahead cum death,US,2020-09-12,point,NA,191952.3685943686
2020-08-31,3 wk ahead cum death,US,2020-09-19,point,NA,196435.17016317017
2020-08-31,4 wk ahead cum death,US,2020-09-26,point,NA,200687.97872497872
2020-08-31,5 wk ahead cum death,US,2020-10-03,point,NA,204892.05624005623
2020-08-31,6 wk ahead cum death,US,2020-10-10,point,NA,209297.96832796832
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.01,186239.26
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.025,186275
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.05,186314
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.1,186400.6
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.15,186839
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.2,186924
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.25,187038
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.3,187109
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.35,187175
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.4,187226
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.45,187266
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.5,187295
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.55,187319
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.6,187340
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.65,187359
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.7,187378
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.75,187397
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.8,187416
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.85,187437
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.9,187464
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.95,187499
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.975,187528.35
2020-08-31,1 wk ahead cum death,US,2020-09-05,quantile,0.99,187562
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.01,189974
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.025,190032
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.05,190093
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.1,190223
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.15,191406
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.2,191534
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.25,191669
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.3,191785
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.35,191940
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.4,192076
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.45,192187
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.5,192264
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.55,192316
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.6,192357
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.65,192394
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.7,192431
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.75,192465
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.8,192500
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.85,192540
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.9,192583
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.95,192648
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.975,192699
2020-08-31,2 wk ahead cum death,US,2020-09-12,quantile,0.99,192750
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.01,193283
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.025,193355
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.05,193434
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.1,193595
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.15,195875.90000000002
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.2,196003
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.25,196098
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.3,196195
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.35,196303
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.4,196447
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.45,196703.7
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.5,196865
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.55,196946
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.6,197011
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.65,197068
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.7,197129
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.75,197204
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.8,197298
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.85,197392
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.9,197480
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.95,197584
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.975,197659.35
2020-08-31,3 wk ahead cum death,US,2020-09-19,quantile,0.99,197737
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.01,196181
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.025,196262
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.05,196351
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.1,196546.6
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.15,200178
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.2,200284
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.25,200362
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.3,200434
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.35,200509
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.4,200612
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.45,200904
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.5,201163
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.55,201289.3
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.6,201385
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.65,201468
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.7,201557
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.75,201668
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.8,201844
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.85,202026
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.9,202288
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.95,202518
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.975,202627
2020-08-31,4 wk ahead cum death,US,2020-09-26,quantile,0.99,202735
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.01,198722.26
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.025,198812
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.05,198913
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.1,199129
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.15,203822.9
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.2,204113
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.25,204434
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.3,204645
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.35,205022
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.4,205203
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.45,205317
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.5,205411
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.55,205505
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.6,205613
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.65,205772
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.7,205966
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.75,206139
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.8,206325
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.85,206513
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.9,207636
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.95,207931
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.975,208072
2020-08-31,5 wk ahead cum death,US,2020-10-03,quantile,0.99,208191
2020-08-31,6 wk ahead cum death,US,2020-10-10,quantile,0.01,200946
2020-08-31,6 wk ahead cum death,US,2020-10-10,quantile,0.025,201046
2020-08-31,6 wk ahead cum death,US,2020-10-10,quantile,0.05,201161
