forecast_date,target,location,target_end_date,type,quantile,value
2020-09-14,1 wk ahead cum death,US,2020-09-19,point,NA,197815.99966699968
2020-09-14,2 wk ahead cum death,US,2020-09-26,point,NA,203007.21978021978
2020-09-14,3 wk ahead cum death,US,2020-10-03,point,NA,208283.5014985015
2020-09-14,4 wk ahead cum death,US,2020-10-10,point,NA,212808.06393606393
2020-09-14,5 wk ahead cum death,US,2020-10-17,point,NA,216462.74791874792
2020-09-14,6 wk ahead cum death,US,2020-10-24,point,NA,219764.4259074259
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.01,197410.1
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.025,197476.05
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.05,197531.1
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.1,197591
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.15,197639
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.2,197676.4
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.25,197709
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.3,197732
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.35,197753
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.4,197775
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.45,197799
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.5,197818
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.55,197838
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.6,197857.2
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.65,197878
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.7,197901
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.75,197930
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.8,197956
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.85,197990.7
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.9,198033
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.95,198101
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.975,198155
2020-09-14,1 wk ahead cum death,US,2020-09-19,quantile,0.99,198214.97999999998
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.01,202422.12
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.025,202523.05000000002
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.05,202587
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.1,202686
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.15,202753.30000000002
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.2,202802
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.25,202844
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.3,202879.6
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.35,202912
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.4,202945
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.45,202977
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.5,203008
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.55,203037
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.6,203074
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.65,203104
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.7,203137
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.75,203178
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.8,203221
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.85,203267
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.9,203327
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.95,203411
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.975,203487
2020-09-14,2 wk ahead cum death,US,2020-09-26,quantile,0.99,203561.98
2020-09-14,3 wk ahead cum death,US,2020-10-03,quantile,0.01,207353.06
2020-09-14,3 wk ahead cum death,US,2020-10-03,quantile,0.025,207486.1
2020-09-14,3 wk ahead cum death,US,2020-10-03,quantile,0.05,207599.3
2020-09-14,3 wk ahead cum death,US,2020-10-03,quantile,0.1,207752.4
2020-09-14,3 wk ahead cum death,US,2020-10-03,quantile,0.15,207860
2020-09-14,3 wk ahead cum death,US,2020-10-03,quantile,0.2,207941
