forecast_date,target,location,target_end_date,type,quantile,value
2020-11-02,1 wk ahead cum death,US,2020-11-07,point,NA,235300.80652680653
2020-11-02,2 wk ahead cum death,US,2020-11-14,point,NA,240518.33566433567
2020-11-02,3 wk ahead cum death,US,2020-11-21,point,NA,245968.23842823843
2020-11-02,4 wk ahead cum death,US,2020-11-28,point,NA,251687.96503496505
2020-11-02,5 wk ahead cum death,US,2020-12-05,point,NA,257690.04895104896
2020-11-02,6 wk ahead cum death,US,2020-12-12,point,NA,263935.2767232767
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.01,235139.02
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.025,235163.05000000002
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.05,235188.1
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.1,235211.19999999998
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.15,235229
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.2,235243
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.25,235254
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.3,235265
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.35,235275
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.4,235283
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.45,235293
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.5,235302
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.55,235311
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.6,235319
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.65,235328
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.7,235337
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.75,235347
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.8,235358.6
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.85,235372
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.9,235388
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.95,235414
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.975,235437.94999999998
2020-11-02,1 wk ahead cum death,US,2020-11-07,quantile,0.99,235456.98
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.01,240265.02
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.025,240311.05
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.05,240345
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.1,240382.2
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.15,240409
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.2,240429
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.25,240445
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.3,240461.59999999998
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.35,240478
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.4,240490
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.45,240504
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.5,240519
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.55,240532
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.6,240546
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.65,240561
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.7,240575
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.75,240591
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.8,240607.59999999998
2020-11-02,2 wk ahead cum death,US,2020-11-14,quantile,0.85,240626.7
