location,target,type,quantile,forecast_date,target_end_date,value
01,1 wk ahead cum death,point,,2020-06-21,2020-06-27,888
01,1 wk ahead cum death,quantile,0.01,2020-06-21,2020-06-27,878
01,1 wk ahead cum death,quantile,0.025,2020-06-21,2020-06-27,879
01,1 wk ahead cum death,quantile,0.05,2020-06-21,2020-06-27,881
01,1 wk ahead cum death,quantile,0.1,2020-06-21,2020-06-27,882
01,1 wk ahead cum death,quantile,0.15,2020-06-21,2020-06-27,884
01,1 wk ahead cum death,quantile,0.2,2020-06-21,2020-06-27,885
01,1 wk ahead cum death,quantile,0.25,2020-06-21,2020-06-27,885
01,1 wk ahead cum death,quantile,0.3,2020-06-21,2020-06-27,886
01,1 wk ahead cum death,quantile,0.35,2020-06-21,2020-06-27,886
01,1 wk ahead cum death,quantile,0.4,2020-06-21,2020-06-27,887
01,1 wk ahead cum death,quantile,0.45,2020-06-21,2020-06-27,887
01,1 wk ahead cum death,quantile,0.5,2020-06-21,2020-06-27,888
01,1 wk ahead cum death,quantile,0.55,2020-06-21,2020-06-27,888
01,1 wk ahead cum death,quantile,0.6,2020-06-21,2020-06-27,888
01,1 wk ahead cum death,quantile,0.65,2020-06-21,2020-06-27,889
01,1 wk ahead cum death,quantile,0.7,2020-06-21,2020-06-27,889
01,1 wk ahead cum death,quantile,0.75,2020-06-21,2020-06-27,890
01,1 wk ahead cum death,quantile,0.8,2020-06-21,2020-06-27,891
01,1 wk ahead cum death,quantile,0.85,2020-06-21,2020-06-27,891
01,1 wk ahead cum death,quantile,0.9,2020-06-21,2020-06-27,893
01,1 wk ahead cum death,quantile,0.95,2020-06-21,2020-06-27,895
01,1 wk ahead cum death,quantile,0.975,2020-06-21,2020-06-27,897
01,1 wk ahead cum death,quantile,0.99,2020-06-21,2020-06-27,899
01,2 wk ahead cum death,point,,2020-06-21,2020-07-04,926
01,2 wk ahead cum death,quantile,0.01,2020-06-21,2020-07-04,904
01,2 wk ahead cum death,quantile,0.025,2020-06-21,2020-07-04,907
01,2 wk ahead cum death,quantile,0.05,2020-06-21,2020-07-04,910
01,2 wk ahead cum death,quantile,0.1,2020-06-21,2020-07-04,914
01,2 wk ahead cum death,quantile,0.15,2020-06-21,2020-07-04,918
01,2 wk ahead cum death,quantile,0.2,2020-06-21,2020-07-04,921
01,2 wk ahead cum death,quantile,0.25,2020-06-21,2020-07-04,922
01,2 wk ahead cum death,quantile,0.3,2020-06-21,2020-07-04,923
01,2 wk ahead cum death,quantile,0.35,2020-06-21,2020-07-04,924
01,2 wk ahead cum death,quantile,0.4,2020-06-21,2020-07-04,925
01,2 wk ahead cum death,quantile,0.45,2020-06-21,2020-07-04,926
01,2 wk ahead cum death,quantile,0.5,2020-06-21,2020-07-04,926
01,2 wk ahead cum death,quantile,0.55,2020-06-21,2020-07-04,927
01,2 wk ahead cum death,quantile,0.6,2020-06-21,2020-07-04,928
01,2 wk ahead cum death,quantile,0.65,2020-06-21,2020-07-04,929
01,2 wk ahead cum death,quantile,0.7,2020-06-21,2020-07-04,930
01,2 wk ahead cum death,quantile,0.75,2020-06-21,2020-07-04,931
01,2 wk ahead cum death,quantile,0.8,2020-06-21,2020-07-04,932
01,2 wk ahead cum death,quantile,0.85,2020-06-21,2020-07-04,934
01,2 wk ahead cum death,quantile,0.9,2020-06-21,2020-07-04,938
01,2 wk ahead cum death,quantile,0.95,2020-06-21,2020-07-04,945
01,2 wk ahead cum death,quantile,0.975,2020-06-21,2020-07-04,949
01,2 wk ahead cum death,quantile,0.99,2020-06-21,2020-07-04,955
01,3 wk ahead cum death,point,,2020-06-21,2020-07-11,951
01,3 wk ahead cum death,quantile,0.01,2020-06-21,2020-07-11,918
01,3 wk ahead cum death,quantile,0.025,2020-06-21,2020-07-11,922
01,3 wk ahead cum death,quantile,0.05,2020-06-21,2020-07-11,926
01,3 wk ahead cum death,quantile,0.1,2020-06-21,2020-07-11,932
01,3 wk ahead cum death,quantile,0.15,2020-06-21,2020-07-11,938
01,3 wk ahead cum death,quantile,0.2,2020-06-21,2020-07-11,942
01,3 wk ahead cum death,quantile,0.25,2020-06-21,2020-07-11,945
01,3 wk ahead cum death,quantile,0.3,2020-06-21,2020-07-11,947
01,3 wk ahead cum death,quantile,0.35,2020-06-21,2020-07-11,948
01,3 wk ahead cum death,quantile,0.4,2020-06-21,2020-07-11,949
01,3 wk ahead cum death,quantile,0.45,2020-06-21,2020-07-11,950
01,3 wk ahead cum death,quantile,0.5,2020-06-21,2020-07-11,951
01,3 wk ahead cum death,quantile,0.55,2020-06-21,2020-07-11,952
01,3 wk ahead cum death,quantile,0.6,2020-06-21,2020-07-11,953
01,3 wk ahead cum death,quantile,0.65,2020-06-21,2020-07-11,954
01,3 wk ahead cum death,quantile,0.7,2020-06-21,2020-07-11,956
01,3 wk ahead cum death,quantile,0.75,2020-06-21,2020-07-11,957
01,3 wk ahead cum death,quantile,0.8,2020-06-21,2020-07-11,959
01,3 wk ahead cum death,quantile,0.85,2020-06-21,2020-07-11,963
01,3 wk ahead cum death,quantile,0.9,2020-06-21,2020-07-11,970
01,3 wk ahead cum death,quantile,0.95,2020-06-21,2020-07-11,980
01,3 wk ahead cum death,quantile,0.975,2020-06-21,2020-07-11,987
01,3 wk ahead cum death,quantile,0.99,2020-06-21,2020-07-11,997
01,4 wk ahead cum death,point,,2020-06-21,2020-07-18,967
01,4 wk ahead cum death,quantile,0.01,2020-06-21,2020-07-18,924
01,4 wk ahead cum death,quantile,0.025,2020-06-21,2020-07-18,930
01,4 wk ahead cum death,quantile,0.05,2020-06-21,2020-07-18,935
01,4 wk ahead cum death,quantile,0.1,2020-06-21,2020-07-18,942
01,4 wk ahead cum death,quantile,0.15,2020-06-21,2020-07-18,949
01,4 wk ahead cum death,quantile,0.2,2020-06-21,2020-07-18,955
01,4 wk ahead cum death,quantile,0.25,2020-06-21,2020-07-18,959
01,4 wk ahead cum death,quantile,0.3,2020-06-21,2020-07-18,962
01,4 wk ahead cum death,quantile,0.35,2020-06-21,2020-07-18,963
01,4 wk ahead cum death,quantile,0.4,2020-06-21,2020-07-18,965
01,4 wk ahead cum death,quantile,0.45,2020-06-21,2020-07-18,966
01,4 wk ahead cum death,quantile,0.5,2020-06-21,2020-07-18,967
01,4 wk ahead cum death,quantile,0.55,2020-06-21,2020-07-18,968
01,4 wk ahead cum death,quantile,0.6,2020-06-21,2020-07-18,969
01,4 wk ahead cum death,quantile,0.65,2020-06-21,2020-07-18,971
01,4 wk ahead cum death,quantile,0.7,2020-06-21,2020-07-18,972
01,4 wk ahead cum death,quantile,0.75,2020-06-21,2020-07-18,974
01,4 wk ahead cum death,quantile,0.8,2020-06-21,2020-07-18,977
01,4 wk ahead cum death,quantile,0.85,2020-06-21,2020-07-18,983
01,4 wk ahead cum death,quantile,0.9,2020-06-21,2020-07-18,992
01,4 wk ahead cum death,quantile,0.95,2020-06-21,2020-07-18,1004
01,4 wk ahead cum death,quantile,0.975,2020-06-21,2020-07-18,1015
01,4 wk ahead cum death,quantile,0.99,2020-06-21,2020-07-18,1027
01,1 wk ahead inc death,point,,2020-06-21,2020-06-27,45
01,1 wk ahead inc death,quantile,0.01,2020-06-21,2020-06-27,36
01,1 wk ahead inc death,quantile,0.025,2020-06-21,2020-06-27,37
01,1 wk ahead inc death,quantile,0.05,2020-06-21,2020-06-27,38
01,1 wk ahead inc death,quantile,0.1,2020-06-21,2020-06-27,40
01,1 wk ahead inc death,quantile,0.15,2020-06-21,2020-06-27,41
01,1 wk ahead inc death,quantile,0.2,2020-06-21,2020-06-27,42
01,1 wk ahead inc death,quantile,0.25,2020-06-21,2020-06-27,43
01,1 wk ahead inc death,quantile,0.3,2020-06-21,2020-06-27,43
01,1 wk ahead inc death,quantile,0.35,2020-06-21,2020-06-27,44
01,1 wk ahead inc death,quantile,0.4,2020-06-21,2020-06-27,44
01,1 wk ahead inc death,quantile,0.45,2020-06-21,2020-06-27,45
