"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2022-08-15,2022-08-16,0.01,5,"quantile"
"2 day ahead inc hosp","02",2022-08-15,2022-08-17,0.01,5,"quantile"
"3 day ahead inc hosp","02",2022-08-15,2022-08-18,0.01,5,"quantile"
"4 day ahead inc hosp","02",2022-08-15,2022-08-19,0.01,5,"quantile"
"5 day ahead inc hosp","02",2022-08-15,2022-08-20,0.01,5,"quantile"
"6 day ahead inc hosp","02",2022-08-15,2022-08-21,0.01,5,"quantile"
"7 day ahead inc hosp","02",2022-08-15,2022-08-22,0.01,4,"quantile"
"8 day ahead inc hosp","02",2022-08-15,2022-08-23,0.01,4,"quantile"
"9 day ahead inc hosp","02",2022-08-15,2022-08-24,0.01,4,"quantile"
"10 day ahead inc hosp","02",2022-08-15,2022-08-25,0.01,4,"quantile"
"11 day ahead inc hosp","02",2022-08-15,2022-08-26,0.01,4,"quantile"
"12 day ahead inc hosp","02",2022-08-15,2022-08-27,0.01,4,"quantile"
"13 day ahead inc hosp","02",2022-08-15,2022-08-28,0.01,4,"quantile"
"14 day ahead inc hosp","02",2022-08-15,2022-08-29,0.01,4,"quantile"
"15 day ahead inc hosp","02",2022-08-15,2022-08-30,0.01,4,"quantile"
"16 day ahead inc hosp","02",2022-08-15,2022-08-31,0.01,5,"quantile"
"17 day ahead inc hosp","02",2022-08-15,2022-09-01,0.01,4,"quantile"
"18 day ahead inc hosp","02",2022-08-15,2022-09-02,0.01,4,"quantile"
"19 day ahead inc hosp","02",2022-08-15,2022-09-03,0.01,4,"quantile"
"20 day ahead inc hosp","02",2022-08-15,2022-09-04,0.01,4,"quantile"
"21 day ahead inc hosp","02",2022-08-15,2022-09-05,0.01,4,"quantile"
"22 day ahead inc hosp","02",2022-08-15,2022-09-06,0.01,4,"quantile"
"23 day ahead inc hosp","02",2022-08-15,2022-09-07,0.01,4,"quantile"
"24 day ahead inc hosp","02",2022-08-15,2022-09-08,0.01,4,"quantile"
"25 day ahead inc hosp","02",2022-08-15,2022-09-09,0.01,3,"quantile"
"26 day ahead inc hosp","02",2022-08-15,2022-09-10,0.01,3,"quantile"
"27 day ahead inc hosp","02",2022-08-15,2022-09-11,0.01,3,"quantile"
"28 day ahead inc hosp","02",2022-08-15,2022-09-12,0.01,3,"quantile"
"29 day ahead inc hosp","02",2022-08-15,2022-09-13,0.01,3,"quantile"
"30 day ahead inc hosp","02",2022-08-15,2022-09-14,0.01,3,"quantile"
"1 day ahead inc hosp","02",2022-08-15,2022-08-16,0.025,6,"quantile"
"2 day ahead inc hosp","02",2022-08-15,2022-08-17,0.025,6,"quantile"
"3 day ahead inc hosp","02",2022-08-15,2022-08-18,0.025,6,"quantile"
"4 day ahead inc hosp","02",2022-08-15,2022-08-19,0.025,6,"quantile"
"5 day ahead inc hosp","02",2022-08-15,2022-08-20,0.025,6,"quantile"
"6 day ahead inc hosp","02",2022-08-15,2022-08-21,0.025,6,"quantile"
"7 day ahead inc hosp","02",2022-08-15,2022-08-22,0.025,6,"quantile"
"8 day ahead inc hosp","02",2022-08-15,2022-08-23,0.025,6,"quantile"
"9 day ahead inc hosp","02",2022-08-15,2022-08-24,0.025,6,"quantile"
"10 day ahead inc hosp","02",2022-08-15,2022-08-25,0.025,6,"quantile"
"11 day ahead inc hosp","02",2022-08-15,2022-08-26,0.025,6,"quantile"
"12 day ahead inc hosp","02",2022-08-15,2022-08-27,0.025,6,"quantile"
"13 day ahead inc hosp","02",2022-08-15,2022-08-28,0.025,6,"quantile"
"14 day ahead inc hosp","02",2022-08-15,2022-08-29,0.025,6,"quantile"
"15 day ahead inc hosp","02",2022-08-15,2022-08-30,0.025,6,"quantile"
"16 day ahead inc hosp","02",2022-08-15,2022-08-31,0.025,6,"quantile"
"17 day ahead inc hosp","02",2022-08-15,2022-09-01,0.025,6,"quantile"
"18 day ahead inc hosp","02",2022-08-15,2022-09-02,0.025,6,"quantile"
"19 day ahead inc hosp","02",2022-08-15,2022-09-03,0.025,5,"quantile"
"20 day ahead inc hosp","02",2022-08-15,2022-09-04,0.025,6,"quantile"
"21 day ahead inc hosp","02",2022-08-15,2022-09-05,0.025,6,"quantile"
"22 day ahead inc hosp","02",2022-08-15,2022-09-06,0.025,5,"quantile"
"23 day ahead inc hosp","02",2022-08-15,2022-09-07,0.025,5,"quantile"
"24 day ahead inc hosp","02",2022-08-15,2022-09-08,0.025,5,"quantile"
"25 day ahead inc hosp","02",2022-08-15,2022-09-09,0.025,5,"quantile"
"26 day ahead inc hosp","02",2022-08-15,2022-09-10,0.025,5,"quantile"
"27 day ahead inc hosp","02",2022-08-15,2022-09-11,0.025,5,"quantile"
"28 day ahead inc hosp","02",2022-08-15,2022-09-12,0.025,5,"quantile"
"29 day ahead inc hosp","02",2022-08-15,2022-09-13,0.025,5,"quantile"
"30 day ahead inc hosp","02",2022-08-15,2022-09-14,0.025,5,"quantile"
"1 day ahead inc hosp","02",2022-08-15,2022-08-16,0.05,7,"quantile"
"2 day ahead inc hosp","02",2022-08-15,2022-08-17,0.05,7,"quantile"
"3 day ahead inc hosp","02",2022-08-15,2022-08-18,0.05,7,"quantile"
"4 day ahead inc hosp","02",2022-08-15,2022-08-19,0.05,7,"quantile"
"5 day ahead inc hosp","02",2022-08-15,2022-08-20,0.05,7,"quantile"
"6 day ahead inc hosp","02",2022-08-15,2022-08-21,0.05,7,"quantile"
"7 day ahead inc hosp","02",2022-08-15,2022-08-22,0.05,7,"quantile"
"8 day ahead inc hosp","02",2022-08-15,2022-08-23,0.05,7,"quantile"
"9 day ahead inc hosp","02",2022-08-15,2022-08-24,0.05,7,"quantile"
"10 day ahead inc hosp","02",2022-08-15,2022-08-25,0.05,7,"quantile"
"11 day ahead inc hosp","02",2022-08-15,2022-08-26,0.05,7,"quantile"
"12 day ahead inc hosp","02",2022-08-15,2022-08-27,0.05,7,"quantile"
"13 day ahead inc hosp","02",2022-08-15,2022-08-28,0.05,7,"quantile"
"14 day ahead inc hosp","02",2022-08-15,2022-08-29,0.05,7,"quantile"
"15 day ahead inc hosp","02",2022-08-15,2022-08-30,0.05,7,"quantile"
"16 day ahead inc hosp","02",2022-08-15,2022-08-31,0.05,7,"quantile"
"17 day ahead inc hosp","02",2022-08-15,2022-09-01,0.05,7,"quantile"
"18 day ahead inc hosp","02",2022-08-15,2022-09-02,0.05,7,"quantile"
"19 day ahead inc hosp","02",2022-08-15,2022-09-03,0.05,7,"quantile"
"20 day ahead inc hosp","02",2022-08-15,2022-09-04,0.05,7,"quantile"
"21 day ahead inc hosp","02",2022-08-15,2022-09-05,0.05,7,"quantile"
"22 day ahead inc hosp","02",2022-08-15,2022-09-06,0.05,7,"quantile"
"23 day ahead inc hosp","02",2022-08-15,2022-09-07,0.05,7,"quantile"
"24 day ahead inc hosp","02",2022-08-15,2022-09-08,0.05,7,"quantile"
"25 day ahead inc hosp","02",2022-08-15,2022-09-09,0.05,7,"quantile"
"26 day ahead inc hosp","02",2022-08-15,2022-09-10,0.05,7,"quantile"
"27 day ahead inc hosp","02",2022-08-15,2022-09-11,0.05,7,"quantile"
"28 day ahead inc hosp","02",2022-08-15,2022-09-12,0.05,7,"quantile"
"29 day ahead inc hosp","02",2022-08-15,2022-09-13,0.05,7,"quantile"
"30 day ahead inc hosp","02",2022-08-15,2022-09-14,0.05,6,"quantile"
"1 day ahead inc hosp","02",2022-08-15,2022-08-16,0.1,9,"quantile"
"2 day ahead inc hosp","02",2022-08-15,2022-08-17,0.1,9,"quantile"
"3 day ahead inc hosp","02",2022-08-15,2022-08-18,0.1,9,"quantile"
"4 day ahead inc hosp","02",2022-08-15,2022-08-19,0.1,9,"quantile"
"5 day ahead inc hosp","02",2022-08-15,2022-08-20,0.1,9,"quantile"
"6 day ahead inc hosp","02",2022-08-15,2022-08-21,0.1,9,"quantile"
"7 day ahead inc hosp","02",2022-08-15,2022-08-22,0.1,9,"quantile"
"8 day ahead inc hosp","02",2022-08-15,2022-08-23,0.1,9,"quantile"
"9 day ahead inc hosp","02",2022-08-15,2022-08-24,0.1,9,"quantile"
"10 day ahead inc hosp","02",2022-08-15,2022-08-25,0.1,9,"quantile"
"11 day ahead inc hosp","02",2022-08-15,2022-08-26,0.1,9,"quantile"
"12 day ahead inc hosp","02",2022-08-15,2022-08-27,0.1,9,"quantile"
"13 day ahead inc hosp","02",2022-08-15,2022-08-28,0.1,9,"quantile"
"14 day ahead inc hosp","02",2022-08-15,2022-08-29,0.1,9,"quantile"
"15 day ahead inc hosp","02",2022-08-15,2022-08-30,0.1,9,"quantile"
"16 day ahead inc hosp","02",2022-08-15,2022-08-31,0.1,9,"quantile"
"17 day ahead inc hosp","02",2022-08-15,2022-09-01,0.1,9,"quantile"
"18 day ahead inc hosp","02",2022-08-15,2022-09-02,0.1,9,"quantile"
"19 day ahead inc hosp","02",2022-08-15,2022-09-03,0.1,9,"quantile"
"20 day ahead inc hosp","02",2022-08-15,2022-09-04,0.1,9,"quantile"
"21 day ahead inc hosp","02",2022-08-15,2022-09-05,0.1,9,"quantile"
"22 day ahead inc hosp","02",2022-08-15,2022-09-06,0.1,9,"quantile"
"23 day ahead inc hosp","02",2022-08-15,2022-09-07,0.1,9,"quantile"
"24 day ahead inc hosp","02",2022-08-15,2022-09-08,0.1,9,"quantile"
"25 day ahead inc hosp","02",2022-08-15,2022-09-09,0.1,9,"quantile"
"26 day ahead inc hosp","02",2022-08-15,2022-09-10,0.1,9,"quantile"
"27 day ahead inc hosp","02",2022-08-15,2022-09-11,0.1,9,"quantile"
"28 day ahead inc hosp","02",2022-08-15,2022-09-12,0.1,9,"quantile"
"29 day ahead inc hosp","02",2022-08-15,2022-09-13,0.1,9,"quantile"
"30 day ahead inc hosp","02",2022-08-15,2022-09-14,0.1,9,"quantile"
"1 day ahead inc hosp","02",2022-08-15,2022-08-16,0.15,10,"quantile"
"2 day ahead inc hosp","02",2022-08-15,2022-08-17,0.15,10,"quantile"
"3 day ahead inc hosp","02",2022-08-15,2022-08-18,0.15,10,"quantile"
"4 day ahead inc hosp","02",2022-08-15,2022-08-19,0.15,10,"quantile"
"5 day ahead inc hosp","02",2022-08-15,2022-08-20,0.15,10,"quantile"
"6 day ahead inc hosp","02",2022-08-15,2022-08-21,0.15,10,"quantile"
"7 day ahead inc hosp","02",2022-08-15,2022-08-22,0.15,10,"quantile"
"8 day ahead inc hosp","02",2022-08-15,2022-08-23,0.15,10,"quantile"
"9 day ahead inc hosp","02",2022-08-15,2022-08-24,0.15,10,"quantile"
"10 day ahead inc hosp","02",2022-08-15,2022-08-25,0.15,10,"quantile"
"11 day ahead inc hosp","02",2022-08-15,2022-08-26,0.15,10,"quantile"
"12 day ahead inc hosp","02",2022-08-15,2022-08-27,0.15,10,"quantile"
"13 day ahead inc hosp","02",2022-08-15,2022-08-28,0.15,10,"quantile"
"14 day ahead inc hosp","02",2022-08-15,2022-08-29,0.15,10,"quantile"
"15 day ahead inc hosp","02",2022-08-15,2022-08-30,0.15,10,"quantile"
"16 day ahead inc hosp","02",2022-08-15,2022-08-31,0.15,10,"quantile"
"17 day ahead inc hosp","02",2022-08-15,2022-09-01,0.15,10,"quantile"
"18 day ahead inc hosp","02",2022-08-15,2022-09-02,0.15,10,"quantile"
"19 day ahead inc hosp","02",2022-08-15,2022-09-03,0.15,10,"quantile"
"20 day ahead inc hosp","02",2022-08-15,2022-09-04,0.15,10,"quantile"
"21 day ahead inc hosp","02",2022-08-15,2022-09-05,0.15,11,"quantile"
"22 day ahead inc hosp","02",2022-08-15,2022-09-06,0.15,10,"quantile"
"23 day ahead inc hosp","02",2022-08-15,2022-09-07,0.15,10,"quantile"
"24 day ahead inc hosp","02",2022-08-15,2022-09-08,0.15,10,"quantile"
"25 day ahead inc hosp","02",2022-08-15,2022-09-09,0.15,10,"quantile"
"26 day ahead inc hosp","02",2022-08-15,2022-09-10,0.15,10,"quantile"
"27 day ahead inc hosp","02",2022-08-15,2022-09-11,0.15,10,"quantile"
"28 day ahead inc hosp","02",2022-08-15,2022-09-12,0.15,10,"quantile"
"29 day ahead inc hosp","02",2022-08-15,2022-09-13,0.15,10,"quantile"
"30 day ahead inc hosp","02",2022-08-15,2022-09-14,0.15,10,"quantile"
"1 day ahead inc hosp","02",2022-08-15,2022-08-16,0.2,11,"quantile"
"2 day ahead inc hosp","02",2022-08-15,2022-08-17,0.2,11,"quantile"
"3 day ahead inc hosp","02",2022-08-15,2022-08-18,0.2,11,"quantile"
"4 day ahead inc hosp","02",2022-08-15,2022-08-19,0.2,11,"quantile"
"5 day ahead inc hosp","02",2022-08-15,2022-08-20,0.2,11,"quantile"
"6 day ahead inc hosp","02",2022-08-15,2022-08-21,0.2,11,"quantile"
"7 day ahead inc hosp","02",2022-08-15,2022-08-22,0.2,11,"quantile"
"8 day ahead inc hosp","02",2022-08-15,2022-08-23,0.2,11,"quantile"
"9 day ahead inc hosp","02",2022-08-15,2022-08-24,0.2,11,"quantile"
"10 day ahead inc hosp","02",2022-08-15,2022-08-25,0.2,11,"quantile"
"11 day ahead inc hosp","02",2022-08-15,2022-08-26,0.2,12,"quantile"
"12 day ahead inc hosp","02",2022-08-15,2022-08-27,0.2,11,"quantile"
"13 day ahead inc hosp","02",2022-08-15,2022-08-28,0.2,11,"quantile"
