"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2022-03-14,2022-03-15,0.01,0,"quantile"
"2 day ahead inc hosp","02",2022-03-14,2022-03-16,0.01,0,"quantile"
"3 day ahead inc hosp","02",2022-03-14,2022-03-17,0.01,0,"quantile"
"4 day ahead inc hosp","02",2022-03-14,2022-03-18,0.01,0,"quantile"
"5 day ahead inc hosp","02",2022-03-14,2022-03-19,0.01,0,"quantile"
"6 day ahead inc hosp","02",2022-03-14,2022-03-20,0.01,0,"quantile"
"7 day ahead inc hosp","02",2022-03-14,2022-03-21,0.01,0,"quantile"
"8 day ahead inc hosp","02",2022-03-14,2022-03-22,0.01,0,"quantile"
"9 day ahead inc hosp","02",2022-03-14,2022-03-23,0.01,0,"quantile"
"10 day ahead inc hosp","02",2022-03-14,2022-03-24,0.01,0,"quantile"
"11 day ahead inc hosp","02",2022-03-14,2022-03-25,0.01,0,"quantile"
"12 day ahead inc hosp","02",2022-03-14,2022-03-26,0.01,0,"quantile"
"13 day ahead inc hosp","02",2022-03-14,2022-03-27,0.01,0,"quantile"
"14 day ahead inc hosp","02",2022-03-14,2022-03-28,0.01,0,"quantile"
"15 day ahead inc hosp","02",2022-03-14,2022-03-29,0.01,0,"quantile"
"16 day ahead inc hosp","02",2022-03-14,2022-03-30,0.01,0,"quantile"
"17 day ahead inc hosp","02",2022-03-14,2022-03-31,0.01,0,"quantile"
"18 day ahead inc hosp","02",2022-03-14,2022-04-01,0.01,0,"quantile"
"19 day ahead inc hosp","02",2022-03-14,2022-04-02,0.01,0,"quantile"
"20 day ahead inc hosp","02",2022-03-14,2022-04-03,0.01,0,"quantile"
"21 day ahead inc hosp","02",2022-03-14,2022-04-04,0.01,0,"quantile"
"22 day ahead inc hosp","02",2022-03-14,2022-04-05,0.01,0,"quantile"
"23 day ahead inc hosp","02",2022-03-14,2022-04-06,0.01,0,"quantile"
"24 day ahead inc hosp","02",2022-03-14,2022-04-07,0.01,0,"quantile"
"25 day ahead inc hosp","02",2022-03-14,2022-04-08,0.01,0,"quantile"
"26 day ahead inc hosp","02",2022-03-14,2022-04-09,0.01,0,"quantile"
"27 day ahead inc hosp","02",2022-03-14,2022-04-10,0.01,0,"quantile"
"1 day ahead inc hosp","02",2022-03-14,2022-03-15,0.025,0,"quantile"
"2 day ahead inc hosp","02",2022-03-14,2022-03-16,0.025,0,"quantile"
"3 day ahead inc hosp","02",2022-03-14,2022-03-17,0.025,0,"quantile"
"4 day ahead inc hosp","02",2022-03-14,2022-03-18,0.025,0,"quantile"
"5 day ahead inc hosp","02",2022-03-14,2022-03-19,0.025,0,"quantile"
"6 day ahead inc hosp","02",2022-03-14,2022-03-20,0.025,0,"quantile"
"7 day ahead inc hosp","02",2022-03-14,2022-03-21,0.025,0,"quantile"
"8 day ahead inc hosp","02",2022-03-14,2022-03-22,0.025,0,"quantile"
"9 day ahead inc hosp","02",2022-03-14,2022-03-23,0.025,0,"quantile"
"10 day ahead inc hosp","02",2022-03-14,2022-03-24,0.025,0,"quantile"
"11 day ahead inc hosp","02",2022-03-14,2022-03-25,0.025,0,"quantile"
"12 day ahead inc hosp","02",2022-03-14,2022-03-26,0.025,0,"quantile"
"13 day ahead inc hosp","02",2022-03-14,2022-03-27,0.025,0,"quantile"
"14 day ahead inc hosp","02",2022-03-14,2022-03-28,0.025,0,"quantile"
"15 day ahead inc hosp","02",2022-03-14,2022-03-29,0.025,0,"quantile"
"16 day ahead inc hosp","02",2022-03-14,2022-03-30,0.025,0,"quantile"
"17 day ahead inc hosp","02",2022-03-14,2022-03-31,0.025,0,"quantile"
"18 day ahead inc hosp","02",2022-03-14,2022-04-01,0.025,0,"quantile"
"19 day ahead inc hosp","02",2022-03-14,2022-04-02,0.025,0,"quantile"
"20 day ahead inc hosp","02",2022-03-14,2022-04-03,0.025,0,"quantile"
"21 day ahead inc hosp","02",2022-03-14,2022-04-04,0.025,0,"quantile"
"22 day ahead inc hosp","02",2022-03-14,2022-04-05,0.025,0,"quantile"
"23 day ahead inc hosp","02",2022-03-14,2022-04-06,0.025,0,"quantile"
"24 day ahead inc hosp","02",2022-03-14,2022-04-07,0.025,0,"quantile"
"25 day ahead inc hosp","02",2022-03-14,2022-04-08,0.025,0,"quantile"
"26 day ahead inc hosp","02",2022-03-14,2022-04-09,0.025,0,"quantile"
"27 day ahead inc hosp","02",2022-03-14,2022-04-10,0.025,0,"quantile"
"1 day ahead inc hosp","02",2022-03-14,2022-03-15,0.05,0,"quantile"
"2 day ahead inc hosp","02",2022-03-14,2022-03-16,0.05,0,"quantile"
"3 day ahead inc hosp","02",2022-03-14,2022-03-17,0.05,0,"quantile"
"4 day ahead inc hosp","02",2022-03-14,2022-03-18,0.05,0,"quantile"
"5 day ahead inc hosp","02",2022-03-14,2022-03-19,0.05,0,"quantile"
"6 day ahead inc hosp","02",2022-03-14,2022-03-20,0.05,0,"quantile"
"7 day ahead inc hosp","02",2022-03-14,2022-03-21,0.05,0,"quantile"
"8 day ahead inc hosp","02",2022-03-14,2022-03-22,0.05,0,"quantile"
"9 day ahead inc hosp","02",2022-03-14,2022-03-23,0.05,0,"quantile"
"10 day ahead inc hosp","02",2022-03-14,2022-03-24,0.05,0,"quantile"
"11 day ahead inc hosp","02",2022-03-14,2022-03-25,0.05,0,"quantile"
"12 day ahead inc hosp","02",2022-03-14,2022-03-26,0.05,0,"quantile"
"13 day ahead inc hosp","02",2022-03-14,2022-03-27,0.05,0,"quantile"
"14 day ahead inc hosp","02",2022-03-14,2022-03-28,0.05,0,"quantile"
"15 day ahead inc hosp","02",2022-03-14,2022-03-29,0.05,0,"quantile"
"16 day ahead inc hosp","02",2022-03-14,2022-03-30,0.05,0,"quantile"
"17 day ahead inc hosp","02",2022-03-14,2022-03-31,0.05,0,"quantile"
"18 day ahead inc hosp","02",2022-03-14,2022-04-01,0.05,0,"quantile"
"19 day ahead inc hosp","02",2022-03-14,2022-04-02,0.05,0,"quantile"
"20 day ahead inc hosp","02",2022-03-14,2022-04-03,0.05,0,"quantile"
"21 day ahead inc hosp","02",2022-03-14,2022-04-04,0.05,0,"quantile"
"22 day ahead inc hosp","02",2022-03-14,2022-04-05,0.05,0,"quantile"
"23 day ahead inc hosp","02",2022-03-14,2022-04-06,0.05,0,"quantile"
"24 day ahead inc hosp","02",2022-03-14,2022-04-07,0.05,0,"quantile"
"25 day ahead inc hosp","02",2022-03-14,2022-04-08,0.05,0,"quantile"
"26 day ahead inc hosp","02",2022-03-14,2022-04-09,0.05,0,"quantile"
"27 day ahead inc hosp","02",2022-03-14,2022-04-10,0.05,0,"quantile"
"1 day ahead inc hosp","02",2022-03-14,2022-03-15,0.1,0,"quantile"
"2 day ahead inc hosp","02",2022-03-14,2022-03-16,0.1,0,"quantile"
"3 day ahead inc hosp","02",2022-03-14,2022-03-17,0.1,0,"quantile"
