location,target,type,quantile,forecast_date,target_end_date,value
US,1 wk ahead cum death,point,,2020-05-31,2020-06-06,112434
US,1 wk ahead cum death,quantile,0.01,2020-05-31,2020-06-06,111976
US,1 wk ahead cum death,quantile,0.025,2020-05-31,2020-06-06,112030
US,1 wk ahead cum death,quantile,0.05,2020-05-31,2020-06-06,112085
US,1 wk ahead cum death,quantile,0.1,2020-05-31,2020-06-06,112174
US,1 wk ahead cum death,quantile,0.15,2020-05-31,2020-06-06,112232
US,1 wk ahead cum death,quantile,0.2,2020-05-31,2020-06-06,112270
US,1 wk ahead cum death,quantile,0.25,2020-05-31,2020-06-06,112300
US,1 wk ahead cum death,quantile,0.3,2020-05-31,2020-06-06,112328
US,1 wk ahead cum death,quantile,0.35,2020-05-31,2020-06-06,112357
US,1 wk ahead cum death,quantile,0.4,2020-05-31,2020-06-06,112383
US,1 wk ahead cum death,quantile,0.45,2020-05-31,2020-06-06,112408
US,1 wk ahead cum death,quantile,0.5,2020-05-31,2020-06-06,112434
US,1 wk ahead cum death,quantile,0.55,2020-05-31,2020-06-06,112459
US,1 wk ahead cum death,quantile,0.6,2020-05-31,2020-06-06,112499
US,1 wk ahead cum death,quantile,0.65,2020-05-31,2020-06-06,112534
US,1 wk ahead cum death,quantile,0.7,2020-05-31,2020-06-06,112577
US,1 wk ahead cum death,quantile,0.75,2020-05-31,2020-06-06,112624
US,1 wk ahead cum death,quantile,0.8,2020-05-31,2020-06-06,112700
US,1 wk ahead cum death,quantile,0.85,2020-05-31,2020-06-06,112841
US,1 wk ahead cum death,quantile,0.9,2020-05-31,2020-06-06,113992
US,1 wk ahead cum death,quantile,0.95,2020-05-31,2020-06-06,116717
US,1 wk ahead cum death,quantile,0.975,2020-05-31,2020-06-06,118303
US,1 wk ahead cum death,quantile,0.99,2020-05-31,2020-06-06,119927
US,2 wk ahead cum death,point,,2020-05-31,2020-06-13,117864
US,2 wk ahead cum death,quantile,0.01,2020-05-31,2020-06-13,117170
US,2 wk ahead cum death,quantile,0.025,2020-05-31,2020-06-13,117280
US,2 wk ahead cum death,quantile,0.05,2020-05-31,2020-06-13,117378
US,2 wk ahead cum death,quantile,0.1,2020-05-31,2020-06-13,117470
US,2 wk ahead cum death,quantile,0.15,2020-05-31,2020-06-13,117546
US,2 wk ahead cum death,quantile,0.2,2020-05-31,2020-06-13,117608
US,2 wk ahead cum death,quantile,0.25,2020-05-31,2020-06-13,117653
US,2 wk ahead cum death,quantile,0.3,2020-05-31,2020-06-13,117702
US,2 wk ahead cum death,quantile,0.35,2020-05-31,2020-06-13,117748
US,2 wk ahead cum death,quantile,0.4,2020-05-31,2020-06-13,117785
US,2 wk ahead cum death,quantile,0.45,2020-05-31,2020-06-13,117823
US,2 wk ahead cum death,quantile,0.5,2020-05-31,2020-06-13,117864
US,2 wk ahead cum death,quantile,0.55,2020-05-31,2020-06-13,117919
US,2 wk ahead cum death,quantile,0.6,2020-05-31,2020-06-13,117976
US,2 wk ahead cum death,quantile,0.65,2020-05-31,2020-06-13,118029
US,2 wk ahead cum death,quantile,0.7,2020-05-31,2020-06-13,118081
US,2 wk ahead cum death,quantile,0.75,2020-05-31,2020-06-13,118164
US,2 wk ahead cum death,quantile,0.8,2020-05-31,2020-06-13,118281
US,2 wk ahead cum death,quantile,0.85,2020-05-31,2020-06-13,118506
US,2 wk ahead cum death,quantile,0.9,2020-05-31,2020-06-13,120426
US,2 wk ahead cum death,quantile,0.95,2020-05-31,2020-06-13,124704
US,2 wk ahead cum death,quantile,0.975,2020-05-31,2020-06-13,126817
US,2 wk ahead cum death,quantile,0.99,2020-05-31,2020-06-13,128902
US,3 wk ahead cum death,point,,2020-05-31,2020-06-20,121666
US,3 wk ahead cum death,quantile,0.01,2020-05-31,2020-06-20,120745
US,3 wk ahead cum death,quantile,0.025,2020-05-31,2020-06-20,120944
US,3 wk ahead cum death,quantile,0.05,2020-05-31,2020-06-20,121040
US,3 wk ahead cum death,quantile,0.1,2020-05-31,2020-06-20,121169
US,3 wk ahead cum death,quantile,0.15,2020-05-31,2020-06-20,121249
US,3 wk ahead cum death,quantile,0.2,2020-05-31,2020-06-20,121321
US,3 wk ahead cum death,quantile,0.25,2020-05-31,2020-06-20,121381
US,3 wk ahead cum death,quantile,0.3,2020-05-31,2020-06-20,121437
US,3 wk ahead cum death,quantile,0.35,2020-05-31,2020-06-20,121497
US,3 wk ahead cum death,quantile,0.4,2020-05-31,2020-06-20,121561
US,3 wk ahead cum death,quantile,0.45,2020-05-31,2020-06-20,121616
US,3 wk ahead cum death,quantile,0.5,2020-05-31,2020-06-20,121666
US,3 wk ahead cum death,quantile,0.55,2020-05-31,2020-06-20,121725
US,3 wk ahead cum death,quantile,0.6,2020-05-31,2020-06-20,121794
US,3 wk ahead cum death,quantile,0.65,2020-05-31,2020-06-20,121850
US,3 wk ahead cum death,quantile,0.7,2020-05-31,2020-06-20,121940
US,3 wk ahead cum death,quantile,0.75,2020-05-31,2020-06-20,122044
US,3 wk ahead cum death,quantile,0.8,2020-05-31,2020-06-20,122186
US,3 wk ahead cum death,quantile,0.85,2020-05-31,2020-06-20,122526
US,3 wk ahead cum death,quantile,0.9,2020-05-31,2020-06-20,125140
US,3 wk ahead cum death,quantile,0.95,2020-05-31,2020-06-20,130447
US,3 wk ahead cum death,quantile,0.975,2020-05-31,2020-06-20,133053
US,3 wk ahead cum death,quantile,0.99,2020-05-31,2020-06-20,135653
US,4 wk ahead cum death,point,,2020-05-31,2020-06-27,124488
US,4 wk ahead cum death,quantile,0.01,2020-05-31,2020-06-27,123400
US,4 wk ahead cum death,quantile,0.025,2020-05-31,2020-06-27,123603
US,4 wk ahead cum death,quantile,0.05,2020-05-31,2020-06-27,123739
US,4 wk ahead cum death,quantile,0.1,2020-05-31,2020-06-27,123878
US,4 wk ahead cum death,quantile,0.15,2020-05-31,2020-06-27,123964
US,4 wk ahead cum death,quantile,0.2,2020-05-31,2020-06-27,124038
US,4 wk ahead cum death,quantile,0.25,2020-05-31,2020-06-27,124130
US,4 wk ahead cum death,quantile,0.3,2020-05-31,2020-06-27,124200
US,4 wk ahead cum death,quantile,0.35,2020-05-31,2020-06-27,124274
US,4 wk ahead cum death,quantile,0.4,2020-05-31,2020-06-27,124337
US,4 wk ahead cum death,quantile,0.45,2020-05-31,2020-06-27,124406
US,4 wk ahead cum death,quantile,0.5,2020-05-31,2020-06-27,124488
US,4 wk ahead cum death,quantile,0.55,2020-05-31,2020-06-27,124555
US,4 wk ahead cum death,quantile,0.6,2020-05-31,2020-06-27,124613
US,4 wk ahead cum death,quantile,0.65,2020-05-31,2020-06-27,124696
US,4 wk ahead cum death,quantile,0.7,2020-05-31,2020-06-27,124799
US,4 wk ahead cum death,quantile,0.75,2020-05-31,2020-06-27,124915
US,4 wk ahead cum death,quantile,0.8,2020-05-31,2020-06-27,125130
US,4 wk ahead cum death,quantile,0.85,2020-05-31,2020-06-27,125516
US,4 wk ahead cum death,quantile,0.9,2020-05-31,2020-06-27,128648
US,4 wk ahead cum death,quantile,0.95,2020-05-31,2020-06-27,134929
US,4 wk ahead cum death,quantile,0.975,2020-05-31,2020-06-27,137905
US,4 wk ahead cum death,quantile,0.99,2020-05-31,2020-06-27,140725
US,5 wk ahead cum death,point,,2020-05-31,2020-07-04,126725
US,5 wk ahead cum death,quantile,0.01,2020-05-31,2020-07-04,125533
US,5 wk ahead cum death,quantile,0.025,2020-05-31,2020-07-04,125715
US,5 wk ahead cum death,quantile,0.05,2020-05-31,2020-07-04,125872
US,5 wk ahead cum death,quantile,0.1,2020-05-31,2020-07-04,126018
US,5 wk ahead cum death,quantile,0.15,2020-05-31,2020-07-04,126117
US,5 wk ahead cum death,quantile,0.2,2020-05-31,2020-07-04,126239
US,5 wk ahead cum death,quantile,0.25,2020-05-31,2020-07-04,126322
US,5 wk ahead cum death,quantile,0.3,2020-05-31,2020-07-04,126401
US,5 wk ahead cum death,quantile,0.35,2020-05-31,2020-07-04,126483
US,5 wk ahead cum death,quantile,0.4,2020-05-31,2020-07-04,126557
US,5 wk ahead cum death,quantile,0.45,2020-05-31,2020-07-04,126651
