location,target,type,quantile,forecast_date,target_end_date,value
21,1 wk ahead cum death,point,,2020-06-29,2020-07-04,596.0
21,1 wk ahead cum death,quantile,0.01,2020-06-29,2020-07-04,558.0
21,1 wk ahead cum death,quantile,0.025,2020-06-29,2020-07-04,558.0
21,1 wk ahead cum death,quantile,0.05,2020-06-29,2020-07-04,558.0
21,1 wk ahead cum death,quantile,0.1,2020-06-29,2020-07-04,558.0
21,1 wk ahead cum death,quantile,0.15,2020-06-29,2020-07-04,558.0
21,1 wk ahead cum death,quantile,0.2,2020-06-29,2020-07-04,558.0
21,1 wk ahead cum death,quantile,0.25,2020-06-29,2020-07-04,558.0
21,1 wk ahead cum death,quantile,0.3,2020-06-29,2020-07-04,566.0922546300702
21,1 wk ahead cum death,quantile,0.35,2020-06-29,2020-07-04,574.0243037223039
21,1 wk ahead cum death,quantile,0.4,2020-06-29,2020-07-04,581.5510426340613
21,1 wk ahead cum death,quantile,0.45,2020-06-29,2020-07-04,588.8332496374268
21,1 wk ahead cum death,quantile,0.5,2020-06-29,2020-07-04,596.0
21,1 wk ahead cum death,quantile,0.55,2020-06-29,2020-07-04,603.1667503625732
21,1 wk ahead cum death,quantile,0.6,2020-06-29,2020-07-04,610.4489573659387
21,1 wk ahead cum death,quantile,0.65,2020-06-29,2020-07-04,617.9756962776961
21,1 wk ahead cum death,quantile,0.7,2020-06-29,2020-07-04,625.9077453699298
21,1 wk ahead cum death,quantile,0.75,2020-06-29,2020-07-04,634.467673495054
21,1 wk ahead cum death,quantile,0.8,2020-06-29,2020-07-04,643.9995593857069
21,1 wk ahead cum death,quantile,0.85,2020-06-29,2020-07-04,655.110136536291
21,1 wk ahead cum death,quantile,0.9,2020-06-29,2020-07-04,669.0897796091242
21,1 wk ahead cum death,quantile,0.95,2020-06-29,2020-07-04,689.8097165306517
21,1 wk ahead cum death,quantile,0.975,2020-06-29,2020-07-04,707.7811717634457
21,1 wk ahead cum death,quantile,0.99,2020-06-29,2020-07-04,728.6768723001356
30,1 wk ahead cum death,point,,2020-06-29,2020-07-04,23.0
30,1 wk ahead cum death,quantile,0.01,2020-06-29,2020-07-04,22.0
30,1 wk ahead cum death,quantile,0.025,2020-06-29,2020-07-04,22.0
30,1 wk ahead cum death,quantile,0.05,2020-06-29,2020-07-04,22.0
30,1 wk ahead cum death,quantile,0.1,2020-06-29,2020-07-04,22.0
30,1 wk ahead cum death,quantile,0.15,2020-06-29,2020-07-04,22.0
30,1 wk ahead cum death,quantile,0.2,2020-06-29,2020-07-04,22.0
30,1 wk ahead cum death,quantile,0.25,2020-06-29,2020-07-04,22.0
30,1 wk ahead cum death,quantile,0.3,2020-06-29,2020-07-04,22.0
30,1 wk ahead cum death,quantile,0.35,2020-06-29,2020-07-04,22.0
30,1 wk ahead cum death,quantile,0.4,2020-06-29,2020-07-04,22.0710606218354
30,1 wk ahead cum death,quantile,0.45,2020-06-29,2020-07-04,22.539241728198057
30,1 wk ahead cum death,quantile,0.5,2020-06-29,2020-07-04,23.0
30,1 wk ahead cum death,quantile,0.55,2020-06-29,2020-07-04,23.460758271801943
30,1 wk ahead cum death,quantile,0.6,2020-06-29,2020-07-04,23.9289393781646
30,1 wk ahead cum death,quantile,0.65,2020-06-29,2020-07-04,24.41284171016108
30,1 wk ahead cum death,quantile,0.7,2020-06-29,2020-07-04,24.922801879929484
30,1 wk ahead cum death,quantile,0.75,2020-06-29,2020-07-04,25.4731290840523
30,1 wk ahead cum death,quantile,0.8,2020-06-29,2020-07-04,26.08594452310069
30,1 wk ahead cum death,quantile,0.85,2020-06-29,2020-07-04,26.80025576147723
30,1 wk ahead cum death,quantile,0.9,2020-06-29,2020-07-04,27.69902240699687
30,1 wk ahead cum death,quantile,0.95,2020-06-29,2020-07-04,29.03112996548873
30,1 wk ahead cum death,quantile,0.975,2020-06-29,2020-07-04,30.186534609980196
30,1 wk ahead cum death,quantile,0.99,2020-06-29,2020-07-04,31.529942204816408
31,1 wk ahead cum death,point,,2020-06-29,2020-07-04,274.0
31,1 wk ahead cum death,quantile,0.01,2020-06-29,2020-07-04,267.0
31,1 wk ahead cum death,quantile,0.025,2020-06-29,2020-07-04,267.0
31,1 wk ahead cum death,quantile,0.05,2020-06-29,2020-07-04,267.0
31,1 wk ahead cum death,quantile,0.1,2020-06-29,2020-07-04,267.0
31,1 wk ahead cum death,quantile,0.15,2020-06-29,2020-07-04,267.0
31,1 wk ahead cum death,quantile,0.2,2020-06-29,2020-07-04,267.0
31,1 wk ahead cum death,quantile,0.25,2020-06-29,2020-07-04,267.0
31,1 wk ahead cum death,quantile,0.3,2020-06-29,2020-07-04,267.0
31,1 wk ahead cum death,quantile,0.35,2020-06-29,2020-07-04,267.0
31,1 wk ahead cum death,quantile,0.4,2020-06-29,2020-07-04,267.0
31,1 wk ahead cum death,quantile,0.45,2020-06-29,2020-07-04,269.1236416234296
31,1 wk ahead cum death,quantile,0.5,2020-06-29,2020-07-04,274.0
31,1 wk ahead cum death,quantile,0.55,2020-06-29,2020-07-04,278.8763583765705
31,1 wk ahead cum death,quantile,0.6,2020-06-29,2020-07-04,283.83127508557527
31,1 wk ahead cum death,quantile,0.65,2020-06-29,2020-07-04,288.95257476587153
31,1 wk ahead cum death,quantile,0.7,2020-06-29,2020-07-04,294.3496532292536
31,1 wk ahead cum death,quantile,0.75,2020-06-29,2020-07-04,300.1739494728869
31,1 wk ahead cum death,quantile,0.8,2020-06-29,2020-07-04,306.6595795361489
31,1 wk ahead cum death,quantile,0.85,2020-06-29,2020-07-04,314.21937347563414
31,1 wk ahead cum death,quantile,0.9,2020-06-29,2020-07-04,323.73132047405016
31,1 wk ahead cum death,quantile,0.95,2020-06-29,2020-07-04,337.82945880142245
31,1 wk ahead cum death,quantile,0.975,2020-06-29,2020-07-04,350.0574912889571
31,1 wk ahead cum death,quantile,0.99,2020-06-29,2020-07-04,364.27522166764055
46,1 wk ahead cum death,point,,2020-06-29,2020-07-04,96.0
46,1 wk ahead cum death,quantile,0.01,2020-06-29,2020-07-04,93.39670595047814
46,1 wk ahead cum death,quantile,0.025,2020-06-29,2020-07-04,93.80670696968136
46,1 wk ahead cum death,quantile,0.05,2020-06-29,2020-07-04,94.15933046507813
46,1 wk ahead cum death,quantile,0.1,2020-06-29,2020-07-04,94.56588277189056
46,1 wk ahead cum death,quantile,0.15,2020-06-29,2020-07-04,94.84018168318552
46,1 wk ahead cum death,quantile,0.2,2020-06-29,2020-07-04,95.0581857624303
46,1 wk ahead cum death,quantile,0.25,2020-06-29,2020-07-04,95.24521385097107
46,1 wk ahead cum death,quantile,0.3,2020-06-29,2020-07-04,95.41317085482672
46,1 wk ahead cum death,quantile,0.35,2020-06-29,2020-07-04,95.56880804949628
46,1 wk ahead cum death,quantile,0.4,2020-06-29,2020-07-04,95.71649252744328
46,1 wk ahead cum death,quantile,0.45,2020-06-29,2020-07-04,95.85937896899551
46,1 wk ahead cum death,quantile,0.5,2020-06-29,2020-07-04,96.0
46,1 wk ahead cum death,quantile,0.55,2020-06-29,2020-07-04,96.14062103100449
46,1 wk ahead cum death,quantile,0.6,2020-06-29,2020-07-04,96.28350747255672
46,1 wk ahead cum death,quantile,0.65,2020-06-29,2020-07-04,96.43119195050372
46,1 wk ahead cum death,quantile,0.7,2020-06-29,2020-07-04,96.58682914517328
46,1 wk ahead cum death,quantile,0.75,2020-06-29,2020-07-04,96.75478614902893
46,1 wk ahead cum death,quantile,0.8,2020-06-29,2020-07-04,96.9418142375697
46,1 wk ahead cum death,quantile,0.85,2020-06-29,2020-07-04,97.15981831681448
46,1 wk ahead cum death,quantile,0.9,2020-06-29,2020-07-04,97.43411722810944
46,1 wk ahead cum death,quantile,0.95,2020-06-29,2020-07-04,97.84066953492187
46,1 wk ahead cum death,quantile,0.975,2020-06-29,2020-07-04,98.19329303031864
46,1 wk ahead cum death,quantile,0.99,2020-06-29,2020-07-04,98.60329404952186
10,1 wk ahead cum death,point,,2020-06-29,2020-07-04,517.0
10,1 wk ahead cum death,quantile,0.01,2020-06-29,2020-07-04,507.0
10,1 wk ahead cum death,quantile,0.025,2020-06-29,2020-07-04,508.41008950739166
10,1 wk ahead cum death,quantile,0.05,2020-06-29,2020-07-04,509.79111986730146
10,1 wk ahead cum death,quantile,0.1,2020-06-29,2020-07-04,511.38335942572263
10,1 wk ahead cum death,quantile,0.15,2020-06-29,2020-07-04,512.4576358966149
10,1 wk ahead cum death,quantile,0.2,2020-06-29,2020-07-04,513.3114367804229
10,1 wk ahead cum death,quantile,0.25,2020-06-29,2020-07-04,514.0439219148582
