"V1","location","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper","location_name"
39,"South Carolina","2020-03-15",29.0846007060922,23.2839285714286,37.2869047619048,6.47381148303451,4.71428571428571,8.5,5.18374754916136,3.71428571428571,6.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Carolina"
40,"South Carolina","2020-03-16",45.868867611336,38.8947368421053,55.215507518797,10.4200359191247,8.31578947368421,12.7381578947368,8.34907979805282,6.47338056680162,10.5263157894737,1,1,1,16.7842669052439,12,23.0013157894737,3.94622443609023,2.52565789473684,5.68496240601504,1,1,1,0,0,0,0,0,0,"South Carolina"
41,"South Carolina","2020-03-17",48.0344508530943,39.7997368421053,58.4295238095238,9.95256973925198,7.68421052631579,12.6928571428571,7.98554098226335,6,10.3342105263158,0,0,0,4.43519937102371,0.684210526315789,10.1076315789474,1.04098790003856,0.0769230769230769,2.47368421052632,1,1,1,0,0,0,0,0,0,"South Carolina"
42,"South Carolina","2020-03-18",69.1530061885483,58.2631578947368,81.7910714285714,14.9408556728359,12.0663157894737,18.5264912280702,11.9902415630422,9.5325,14.8421052631579,0,0,0,21.118555335454,14.7107142857143,29.2316666666667,4.98828593358396,3.14285714285714,7.07142857142857,1,1,1,0,0,0,0,0,0,"South Carolina"
43,"South Carolina","2020-03-19",85.8509856275304,74,99.0548872180451,18.8698816199152,15.8567669172932,22.4668421052632,15.1329293353576,12.3681390977444,18.0013157894737,0,0,0,16.6979794389821,12,22.8589285714286,3.92902594707924,2.59947368421053,5.57161654135338,1,1,1,0,0,0,0,0,0,"South Carolina"
44,"South Carolina","2020-03-20",112.164449484288,100.712218045113,124.743846153846,24.2960645773087,21.0714285714286,27.6,19.4755932451321,16.7137362637363,22.2118421052632,0,0,0,27.281779552246,22.8549450549451,33.0529824561403,6.39449865288221,4.86642857142857,8.07142857142857,1,1,1,0,0,0,0,0,0,"South Carolina"
45,"South Carolina","2020-03-21",129.011725479564,116.680438596491,142.202142857143,28.2636418136688,24.6315789473684,31.935,22.6499324802391,19.7307894736842,25.6318609022556,2,2,2,16.8472759952767,12.1428571428571,22.6434523809524,3.96757723636013,2.61447368421053,5.63186090225564,3,3,3,0,0,0,0,0,0,"South Carolina"
46,"South Carolina","2020-03-22",136.817727282148,123.421052631579,151.844129554656,27.838359198477,23.9983333333333,31.7376518218623,22.307045317621,19.1538461538462,25.6928571428571,0,0,0,14.8292084345479,8.94701754385965,22.6684210526316,3.5131655653557,1.85714285714286,5.52763157894737,3,3,3,0,0,0,0,0,0,"South Carolina"
47,"South Carolina","2020-03-23",158.10200839117,142.789379699248,173.600789473684,32.8503234311741,28.6300751879699,37.0715659340659,26.3149793715057,22.784492481203,29.8010526315789,2,2,2,21.2842811090226,15,29.8580827067669,5.01196423269713,3.21419172932331,7.26666666666667,5,5,5,0,0,0,0,0,0,"South Carolina"
48,"South Carolina","2020-03-24",184.437840235203,167.946052631579,201.581578947368,37.3797027544824,32.9473684210526,42,29.9289893965683,26.0513157894737,33.7875,0,0,0,35.9068482191055,28.3559065934066,45.4681578947368,8.47656548101022,6.35714285714286,11.2142857142857,5,5,5,0,0,0,0,0,0,"South Carolina"
49,"South Carolina","2020-03-25",220.128186237228,202.939755639098,239.533157894737,45.0597080248699,40.4283834586466,50.054649122807,36.056051400135,32,40.2160714285714,2,2,2,36.675487909678,28.6842105263158,46.2178571428571,8.66514717804126,6.49821428571429,11.3571428571429,7,7,7,0,0,0,0,0,0,"South Carolina"
50,"South Carolina","2020-03-26",258.377654398014,238.156578947368,280.219642857143,50.7113203706381,45.615,56.3587406015038,40.5741984528629,36.1572807017544,45.0526315789474,2,2,2,44.6999038172354,35.6831766917293,56.1589285714286,10.5752125674764,7.86666666666667,13.5017857142857,9,9,9,0,0,0,0,0,0,"South Carolina"
51,"South Carolina","2020-03-27",298.873897717852,277.153947368421,325.692857142857,58.3585189897821,52.6315789473684,65.2146978021978,46.6729654786003,41.5994736842105,52.3607142857143,4,4,4,49.1134254241373,38.5263157894737,63.1553571428571,11.575248021496,8.68421052631579,15.3339285714286,13,13,13,0,0,0,0,0,0,"South Carolina"
52,"South Carolina","2020-03-28",345.31577032967,320.630263157895,377.715659340659,65.0700383916522,58.3684210526316,73.5714285714286,52.0360278484673,46.2631578947368,58.7857142857143,2,2,2,55.989453470214,45.2631578947368,72.2321428571428,13.2009884205707,10.2102631578947,17.1431318681319,15,15,15,0,0,0,0,0,0,"South Carolina"
53,"South Carolina","2020-03-29",392.579156427125,364.46447368421,433.503571428571,76.2107130012531,68.4736842105263,86.5,60.9724404328128,54.4725563909774,69,1,1,1,64.0864493324658,51.9250939849624,80.0052631578947,15.1088224383073,11.7857142857143,19.6428571428571,16,16,16,0,0,0,0,0,0,"South Carolina"
54,"South Carolina","2020-03-30",460.314671934644,422.156578947368,510.617857142857,89.7297579598034,80.4710526315789,102.230769230769,71.7711996047812,63.8407894736842,81.7872252747253,2,2,2,71.9222233636977,56.5710526315789,89.2875,16.9422771616541,12.7368421052632,21.5732142857143,18,18,18,0,0,0,0,0,0,"South Carolina"
55,"South Carolina","2020-03-31",523.411870693561,476.448684210526,584.311538461538,103.885555658377,92.5223684210526,119.071565934066,83.1025689054367,73.2618421052632,94.7872252747253,4,4,4,80.885015466551,64.4197368421053,100.617857142857,19.1056633362252,14.9986842105263,24.3857142857143,22,22,22,0,0,0,0,0,0,"South Carolina"
56,"South Carolina","2020-04-01",598.954093968093,541.943421052632,673.159615384615,116.730957106709,103.047368421053,134.692307692308,93.3600761133603,81.9986842105263,107.714285714286,4,4,4,90.2438261639676,71.2631578947368,113.719505494505,21.2875731684982,16.4723684210526,27.0785714285714,26,26,26,0,0,0,0,0,0,"South Carolina"
57,"South Carolina","2020-04-02",672.692934217756,604.572368421053,766.572527472527,131.673105802969,115.360526315789,153.717857142857,105.318698676981,91.9973684210526,123.157142857143,4.992,5,5,99.8475806656063,79.8855263157895,127,23.5696284991324,18.525,30.3589285714286,30.992,31,31,0,0,0,0,0,0,"South Carolina"
58,"South Carolina","2020-04-03",757.095437608444,673.988157894737,869.082142857143,147.023237015616,126.946052631579,173.219642857143,117.580779458261,101.314473684211,138.928571428571,5.403,5,6,109.995165608733,86.4710526315789,139.860714285714,25.8948067476383,20.1565789473684,33.4007142857143,36.395,36,37,0,0,0,0,0,0,"South Carolina"
59,"South Carolina","2020-04-04",844.580426732697,744.313157894737,979.6375,164.061122235878,140.525,194.701785714286,131.229208473106,112.368421052632,156.085714285714,6.19,6,7,121.244032451321,94.9973684210526,154.86456043956,28.5551920281473,22.1013157894737,36.5410714285714,42.585,42,44,0,0,0,0,0,0,"South Carolina"
60,"South Carolina","2020-04-05",947.391662822923,823.201315789474,1111.07156593407,182.034215187006,153.788157894737,218.542307692308,145.625700238577,122.628947368421,175.315384615385,7.135,6,8,132.019620936958,101.097368421053,169.930357142857,31.1148569934452,23.4210526315789,40.3875,49.72,48,52,0,0,0,0,0,0,"South Carolina"
61,"South Carolina","2020-04-06",1059.53837938837,909.08947368421,1254.15535714286,200.71160485107,167.101315789474,243.310714285714,160.529265697899,133.418421052632,195.094230769231,8.047,7,9,142.936935485348,107,185.697916666667,33.7421133988818,24.9473684210526,44.2346153846154,57.767,55,61,0,0,0,0,0,0,"South Carolina"
62,"South Carolina","2020-04-07",1176.09683446597,998.656578947369,1407.73571428571,220.220666905244,181.523684210526,270.625,176.168127937633,144.830263157895,217.465384615385,9.069,8,10,154.134589750819,115.576315789474,204.078571428571,36.3977310222672,26.8934210526316,49.0839285714286,66.836,63,71,0,0,0,0,0,0,"South Carolina"
63,"South Carolina","2020-04-08",1291.21157414691,1079.89078947368,1558.55961538462,240.22617014411,195.157894736842,299.633928571429,192.213444546462,155.628947368421,239.723351648352,10.135,9,12,165.351288145845,121.314473684211,219.934615384615,39.0433718334297,28,52.6446428571429,76.971,72,83,0,0,0,0,0,0,"South Carolina"
64,"South Carolina","2020-04-09",1414.18034467178,1165.34868421053,1739.73035714286,260.638982236842,207.888157894737,331.236538461538,208.574911837286,166.314473684211,264.463461538462,11.273,10,13,176.741078805186,128.682894736842,237.220467032967,41.6281949946983,29.8407894736842,56.925,88.244,82,96,0,0,0,0,0,0,"South Carolina"
65,"South Carolina","2020-04-10",1539.31407777376,1249.87105263158,1920.38846153846,281.357496300848,221.15,361.248076923077,225.147857198284,175.998684210526,289.014285714286,12.462,11,15,187.429236085406,133.355263157895,255.319642857143,44.2102734600925,30.7881578947368,60.6440934065934,100.706,93,111,0,0,0,0,0,0,"South Carolina"
66,"South Carolina","2020-04-11",1667.99576397966,1333.82368421053,2103.61923076923,302.027159863601,232.364473684211,393.363598901099,241.693036475805,185.622368421053,314.246153846154,13.722,12,17,197.270066490746,137.102631578947,274.398076923077,46.4951845985155,31.6842105263158,65.3089285714286,114.428,105,128,0,0,0,0,0,0,"South Carolina"
67,"South Carolina","2020-04-12",1798.73140990457,1410.57894736842,2302.40961538462,322.495453691922,242.940789473684,425.525,258.081256034317,194.302631578947,340.773076923077,14.99,12,18,207.603608796029,141.782894736842,296.394230769231,48.9482710502217,33.0526315789474,69.6942307692308,129.418,117,146,0,0,0,0,0,21.525,"South Carolina"
68,"South Carolina","2020-04-13",1930.16361919221,1489.13684210526,2509.05384615385,342.626588304897,253.047368421053,458.886538461538,274.112844329574,202.156578947368,366.930357142857,16.31,13,20,217.245756316271,144.511842105263,311.309615384615,51.1582876662811,33.4736842105263,74.1428571428571,145.728,130,166,0,0,0,0,0,54.8865384615384,"South Carolina"
69,"South Carolina","2020-04-14",2061.81582785811,1561.625,2716.44038461538,362.432932224793,261.886842105263,492.855769230769,289.971413006073,209.418421052632,394.040384615385,17.639,14,22,226.4306089599,146.838157894737,329.7875,53.4751099840948,34.4197368421053,78.0076923076923,163.367,144,188,0,0,0,0,0,88.8557692307693,"South Carolina"
70,"South Carolina","2020-04-15",2191.42652938838,1625.99342105263,2937.96538461539,381.300920163389,270.205263157895,527.292032967033,305.046961266146,215.939473684211,421.671016483516,18.981,15,24,234.031023920378,148.893421052632,348.786538461538,55.1847216936572,34.8921052631579,81.4615384615385,182.348,159,212,0,0,0,0,0,123.292032967033,"South Carolina"
71,"South Carolina","2020-04-16",2317.24795494024,1689.29605263158,3152.20961538462,399.006447847985,276.836842105263,560.007692307692,319.155487140929,221.997368421053,448.572527472527,20.313,16,26.025,240.287561969828,146.998684210526,360.005769230769,56.6600133121265,34.3144736842105,86.0715659340659,202.661,175,238.025,0,0,0,0,0,156.007692307692,"South Carolina"
72,"South Carolina","2020-04-17",2438.52289983613,1737.21842105263,3351.59038461538,415.378639649605,280.894736842105,593.7,332.259282680258,225.35,474.334615384615,21.634,16,29,245.830462794004,146.994736842105,374.5125,57.9402436668595,34.3657894736842,89.9267857142857,224.295,191,267.025,0,0,0,11.3786396496048,0,189.7,"South Carolina"
73,"South Carolina","2020-04-18",2554.60982029834,1776.95657894737,3563.73846153846,430.493725918161,284.069736842105,624.790384615385,344.313655246289,227.047368421053,498.082692307692,22.889,17,31,251.10095018797,146.840789473684,389.941895604396,59.2570779761905,33.9473684210526,93.4303571428571,247.184,208,298.025,0,0,0,26.4937259181608,0,220.790384615385,"South Carolina"
74,"South Carolina","2020-04-19",2663.02582794968,1810.36052631579,3778.46730769231,444.076366191922,286.203947368421,654.057692307692,355.159330193272,228.472368421053,521.561538461538,24.119,17,33,254.284877935223,144.155263157895,395.871153846154,59.9972852106227,33.6315789473684,94.1576923076923,271.303,225,331.025,0,0,0,40.0763661919221,0,250.057692307692,"South Carolina"
75,"South Carolina","2020-04-20",2762.75836556536,1839.25657894737,3979.71923076923,455.674067141411,285.727631578947,681.806456043956,364.456620363409,227.894736842105,542.840384615385,25.276,18,35,256.241679788413,139.734210526316,409.625,60.4880610613071,32.8421052631579,97.5423076923077,296.579,243,366.025,0,0,0,51.6740671414112,0,277.806456043956,"South Carolina"
76,"South Carolina","2020-04-21",2853.86971235782,1855.80394736842,4171.64230769231,465.261773370927,284.248684210526,705.415384615385,372.194276629073,226.884210526316,565.309615384615,26.381,18,37,258.014895385097,137.835526315789,416.5625,60.690965746096,32.3671052631579,99.0792582417582,322.96,261,403.025,0,0,0,61.2617733709273,0,301.415384615385,"South Carolina"
77,"South Carolina","2020-04-22",2934.14546572923,1854.97763157895,4360.81346153846,472.510977831598,280.239473684211,729.132692307692,377.992662661461,222.943421052632,584.388461538462,27.358,18,39,257.865322616638,132.202631578947,420.865384615385,60.6549550221708,30.6802631578947,100.388461538462,350.318,279,442.025,0,0,0,68.5109778315982,0,325.132692307692,"South Carolina"
78,"South Carolina","2020-04-23",3002.83204496337,1853.00263157895,4527.95576923077,477.820753629265,275.031578947368,747.701923076923,382.197794994698,219.047368421053,598.155769230769,28.234,18,41,256.282840628012,125.681578947368,428.107692307692,60.437951715828,29.2065789473684,101.232692307692,378.552,297.975,484,0,0,0,73.8207536292655,0,343.701923076923,"South Carolina"
79,"South Carolina","2020-04-24",3057.3911729733,1838.25526315789,4688.24230769231,480.594055554752,268.523684210526,764.003846153846,384.377868213804,214.676315789474,612.853846153846,29.001,18,43,252.078080774051,120.261842105263,425.864285714286,59.4057695488722,27.8947368421053,101.64793956044,407.553,315.975,527,0,0,9.24230769230747,76.5940555547523,0,360.003846153846,"South Carolina"
80,"South Carolina","2020-04-25",3099.97721196983,1816.00394736842,4821.45769230769,481.353438478408,259.943421052632,777.003846153846,384.989344180162,208.042105263158,622.626923076923,29.607,18,45,249.115339242337,114.263157894737,430.823076923077,58.6831132301909,26.4184210526316,101.463461538462,437.16,333.975,572,0,0,142.457692307692,77.3534384784076,0,373.003846153846,"South Carolina"
81,"South Carolina","2020-04-26",3129.7353874012,1782.25526315789,4936.66153846154,479.901945223636,250.421052631579,785.176923076923,383.878683227299,199.838157894737,627.694230769231,30.106,18,46,244.692941088298,106.732894736842,426.307692307692,57.768639290534,24.9986842105263,101.617857142857,467.266,351.975,618,0,0,257.661538461539,75.901945223636,0,381.176923076923,"South Carolina"
82,"South Carolina","2020-04-27",3144.58588319838,1740.00394736842,5023.95769230769,476.018391401581,240.103947368421,790.932692307692,380.79306585695,192.156578947368,633.557692307692,30.444,18,47.025,237.830968107769,99.8394736842105,416.25,56.0913303595527,23.0513157894737,98.85,497.71,369.975,665.025,0,0,344.957692307692,72.0183914015809,0,386.932692307692,"South Carolina"
83,"South Carolina","2020-04-28",3145.16713047523,1684.52105263158,5082.03269230769,469.987890427993,228.418421052632,790.463461538462,375.901189297764,182.365789473684,632.851923076923,30.651,17,48.025,230.859209164739,92.4184210526316,411.696153846154,54.4678366179873,21.7368421052632,98.0788461538462,528.361,386.975,713.05,0,0,403.032692307692,65.9878904279931,0,386.463461538462,"South Carolina"
84,"South Carolina","2020-04-29",3131.6299636953,1626.35,5130.64230769231,461.998152007422,215.832894736842,787.051923076923,369.517325978408,171.577631578947,631.769230769231,30.703,17,49,223.214790991903,85.3131578947368,405.098076923077,52.7013326417004,19.5789473684211,97.0019230769231,559.064,403.975,762.075,0,0,451.642307692307,57.9981520074224,0,383.051923076923,"South Carolina"
85,"South Carolina","2020-04-30",3104.15728058608,1557.89342105263,5157.37884615385,451.912341394351,203.2,783.936538461538,361.489386615577,161.997368421053,625.855769230769,30.6,16,50,214.426584451513,78.8934210526316,394.467307692308,50.5694407774243,18.0526315789474,93.0071428571429,589.664,419.975,812.075,0,0,478.378846153846,47.9123413943513,0,379.936538461538,"South Carolina"
86,"South Carolina","2020-05-01",3063.48972977154,1494.52368421053,5155.85,439.769712560247,190.943421052632,770.765384615385,351.80660372807,152.838157894737,616.911538461538,30.351,15,50,205.119209176788,71.3118421052632,383.344230769231,48.3139872855215,16.2631578947368,90.5744505494505,620.015,435,862.1,0,0,476.849999999999,35.7697125602468,0,366.765384615385,"South Carolina"
87,"South Carolina","2020-05-02",3010.89243563476,1424.46973684211,5133.19807692308,426.522709290052,177.947368421053,756.076923076923,341.300011813187,142.156578947368,604.926923076923,29.955,15,50,195.69496436765,64.8407894736842,368.388461538462,46.1962698380567,14.8947368421053,87.0788461538462,649.97,450,913.1,0,0,454.198076923077,22.5227092900521,0,352.076923076923,"South Carolina"
88,"South Carolina","2020-05-03",2945.57538625651,1344.9,5094.19807692308,411.457282383844,164.315789473684,738.538461538462,329.255027940042,130.840789473684,589.848076923077,29.424,14,50,185.446752713515,57.8407894736842,353.626923076923,43.6699933535762,13.3157894736842,84.3076923076923,679.394,464,963.1,0,0,415.198076923077,7.45728238384423,0,334.538461538462,"South Carolina"
89,"South Carolina","2020-05-04",2869.66791209996,1261.57236842105,5025.03846153846,395.109822741951,150.947368421053,718.461538461538,316.180987246964,120.311842105263,574.642307692308,28.744,13,50,175.595938680837,50.5776315789474,338.367445054945,41.4519741396761,11.6842105263158,80.6923076923077,708.138,477,1013.075,0,0,346.038461538461,0,0,314.461538461538,"South Carolina"
90,"South Carolina","2020-05-05",2783.95105949007,1174.20921052632,4924.28269230769,377.837350759109,137.673684210526,695.748076923077,302.389915594274,109.682894736842,556.392307692308,27.977,12,49,164.888676747156,44.8302631578947,320.455357142857,38.8525206068055,10.3684210526316,76.2857142857143,736.115,489,1062.05,0,0,245.282692307692,0,0,291.748076923077,"South Carolina"
91,"South Carolina","2020-05-06",2688.54032598323,1093.65,4812.79615384615,359.633561538462,125.631578947368,668.292307692308,287.875917782437,100.210526315789,535.925,27.088,11,48,154.367582930885,41.1026315789474,302.394230769231,36.3172149146906,9.21052631578947,72.2326923076923,763.203,500,1110.025,0,0,133.796153846154,0,0,264.292307692308,"South Carolina"
92,"South Carolina","2020-05-07",2584.01348616011,1006.93552631579,4682.31538461538,340.414523395026,112.946052631579,639.648076923077,272.499092305282,90.1052631578947,512.363461538461,26.1,10,47,142.670385752844,33.7828947368421,284.787225274725,33.5355485926354,7.84210526315789,67.4730769230769,789.303,510,1157,0,0,3.31538461538468,0,0,235.648076923077,"South Carolina"
93,"South Carolina","2020-05-08",2474.05899057982,925.722368421053,4529.40576923077,321.191497604588,100.894736842105,612.169230769231,257.110866835358,80.3157894736842,490.713461538462,25.024,10,46,133.135975995277,28.4723684210526,271.315384615385,31.4109505277617,6.42105263157895,65.0769230769231,814.327,520,1201.05,0,0,0,0,0,208.169230769231,"South Carolina"
94,"South Carolina","2020-05-09",2359.28905968527,845.623684210526,4359.95961538462,301.656683000771,89.3144736842105,581.155769230769,241.495718411413,71.525,464.188461538461,23.874,9,44,122.295035613071,26.4210526315789,248.758928571429,28.8467259759977,5.84210526315789,59.3142857142857,838.201,529,1246.025,0,0,0,0,0,177.155769230769,"South Carolina"
95,"South Carolina","2020-05-10",2238.23658216455,765.468421052632,4163.22884615385,281.550138753133,78.5263157894737,550.703846153846,225.375131463274,62.6828947368421,439.782692307692,22.67,8,42,111.147476390495,19.8421052631579,229.364285714286,26.1658537834972,4.52631578947368,54.6942307692308,860.871,537,1290,0,0,0,0,0,146.703846153846,"South Carolina"
96,"South Carolina","2020-05-11",2115.44528100781,691.735526315789,3981.84807692308,262.091212157798,69.2618421052632,517.159615384615,209.786448708309,55.3684210526316,414.557692307692,21.466,7,40.025,102.860446187584,18.7894736842105,214.007692307692,24.2876854034124,4.26315789473684,51.2862637362637,882.337,544,1329.05,0,0,0,0,0,113.159615384615,"South Carolina"
97,"South Carolina","2020-05-12",1991.72006053596,620.778947368421,3794.80192307692,242.69411156979,60.5776315789474,481.175,194.265627884615,48.2092105263158,386.019230769231,20.319,6,39,94.1153593912666,14.4710526315789,193.907692307692,22.1321332610372,3.31447368421053,46,902.656,550,1365.125,0,0,0,0,0,77.175,"South Carolina"
98,"South Carolina","2020-05-13",1866.39830544149,556.467105263158,3578.40384615385,223.647755333044,52.5763157894737,448.557692307692,178.982542946308,41.7894736842105,359.165384615385,18.995,6,36.025,84.3199295570657,12.2105263157895,177.417857142857,19.8847923052824,2.78947368421053,42.0017857142857,921.651,556,1400.15,0,0,0,0,0,44.5576923076923,"South Carolina"
99,"South Carolina","2020-05-14",1741.86492776171,493.680263157895,3383.53653846154,205.306478289474,45.1552631578947,414.413461538461,164.294245693561,36.0526315789474,332.078846153846,17.565,5,34,76.3900259808174,11.8934210526316,161.721428571429,18.0398973780605,2.57894736842105,38.6178571428571,939.216,561,1435.125,0,0,0,0,0,10.4134615384615,"South Carolina"
100,"South Carolina","2020-05-15",1619.91517650858,436.206578947368,3157.26923076923,188.014005251109,38.946052631579,382.325,150.457941869096,30.9986842105263,306.85,16.505,4,32,69.2227896809331,7.20921052631579,147.866071428571,16.3094400351841,1.68421052631579,35.2346153846154,955.721,565,1467.125,0,0,0,0,0,0,"South Carolina"
101,"South Carolina","2020-05-16",1498.3283789305,381.523684210526,2956.14038461538,170.803095838153,32.8947368421053,350.386538461538,136.66193189705,26.4197368421053,281.317857142857,15.188,4,30,60.4315222045498,5.84078947368421,134.429395604396,14.2814831598226,1.15789473684211,32.1553571428571,970.909,569,1497.125,0,0,0,0,0,0,"South Carolina"
102,"South Carolina","2020-05-17",1380.79536189271,332.156578947368,2745.64038461538,154.738197245518,27.4723684210526,322.308928571429,123.794197137073,22.1026315789474,257.8625,13.772,3,28,54.4401093406593,5.84210526315789,119.621153846154,12.8504250578369,1.31447368421053,28.5714285714286,984.681,572,1525.1,0,0,0,0,0,0,"South Carolina"
103,"South Carolina","2020-05-18",1268.03708895074,289.732894736842,2544.40769230769,139.956932873048,23.9473684210526,291.148214285714,111.972090256892,19.2618421052632,234.019230769231,12.809,3,26,48.6623699681897,5.78947368421053,107.285714285714,11.4508758555041,1.15789473684211,25.3578296703297,997.49,575,1551.075,0,0,0,0,0,0,"South Carolina"
104,"South Carolina","2020-05-19",1158.64954447658,250.313157894737,2339.16153846154,125.674928111143,19.9473684210526,261.930769230769,100.548886899942,15.9460526315789,210.257692307692,11.756,2,24,42.7004525327742,4.94736842105263,93.6964285714286,10.0771452597841,0.947368421052632,22.2875,1009.246,577,1575.05,0,0,0,0,0,0,"South Carolina"
105,"South Carolina","2020-05-20",1054.56000349672,217.363157894737,2136.69423076923,112.410537806054,16.8934210526316,235.696153846154,89.9325312849431,13.4723684210526,188.464285714286,10.496,2,22,37.8931981925969,4.73684210526316,84.7,8.92535494264507,0.998684210526316,20.3076923076923,1019.742,579,1598,0,0,0,0,0,0,"South Carolina"
106,"South Carolina","2020-05-21",953.518160473299,180.681578947368,1952.01730769231,99.6997827959321,13.5263157894737,211.661538461538,79.7769958622518,10.7894736842105,170.616071428571,9.648,2,20,30.7121657918836,0,74.5725274725275,7.22865487757856,0,17.9285714285714,1029.39,581,1617.05,0,0,0,0,0,0,"South Carolina"
107,"South Carolina","2020-05-22",858.897111032389,149.736842105263,1772.88337912088,87.9271250698863,10.2105263157895,189.663324175824,70.3514789570079,8.10526315789474,151.864285714286,8.705,1,18,26.7640873168498,0,65.9322802197802,6.32629441391941,0,15.7711538461538,1038.095,583,1635.025,0,0,0,0,0,0,"South Carolina"
108,"South Carolina","2020-05-23",769.510521069501,123.736842105263,1612.55673076923,77.0185490023135,7.52631578947368,168.321428571429,61.620492201658,5.84210526315789,134.928846153846,7.545,1,16,22.9984950091575,0,56.7147619047619,5.44776497252747,0,13.8461538461538,1045.64,584,1651.025,0,0,0,0,0,0,"South Carolina"
109,"South Carolina","2020-05-24",687.332425645845,100.576315789474,1457.64285714286,67.4036221900906,5.73684210526316,148.835714285714,53.9236946573164,4.525,119.001923076923,6.814,1,14,19.9805951465201,0,49.7857142857143,4.70793076923077,0,12.0788461538462,1052.454,585,1666,0,0,0,0,0,0,"South Carolina"
110,"South Carolina","2020-05-25",611.775977472528,81.8947368421053,1303.77307692308,58.5642760989011,3.89473684210526,130.858791208791,46.8623523279352,3.10526315789474,104.541071428571,6.127,1,13,17.201142032967,0,43.6966666666667,4.05727536630037,0,10.6928571428571,1058.581,586,1679,0,0,0,0,0,0,"South Carolina"
111,"South Carolina","2020-05-26",541.42775167727,64.5776315789474,1162.96730769231,50.5730344491035,2.26315789473684,114.155357142857,40.4684978503952,1.78947368421053,90.6428571428571,5.498,1,11,14.8210592490842,0,37.925,3.49903882783883,0,9.15625,1064.079,587,1691,0,0,0,0,0,0,"South Carolina"
112,"South Carolina","2020-05-27",476.137850814536,49.7881578947368,1035.31318681319,43.3482762555427,1,100.311538461538,34.7100820392327,0.789473684210526,79.7178571428571,4.913,1,10,12.2183071428571,0,34.1431318681319,2.90209725274725,0,8.2146978021978,1068.992,588,1701.025,0,0,0,0,0,0,"South Carolina"
113,"South Carolina","2020-05-28",417.71864458984,38.4197368421053,917.132142857143,36.9477813186813,0,86.8587912087912,29.5882207248891,0,69.3107142857143,3.877,0,9,10.9024507326007,0,28.2375,2.56690004578755,0,7.00166666666667,1072.869,588,1710,0,0,0,0,0,0,"South Carolina"
114,"South Carolina","2020-05-29",364.974598710719,28.5263157894737,807.325,31.7236544871795,0,75.2875,25.4007296703297,0,60.0035714285714,3.381,0,8,8.64270173992674,0,24.7711538461538,2.03148328754579,0,6,1076.25,588,1717.025,0,0,0,0,0,0,"South Carolina"
115,"South Carolina","2020-05-30",317.046723650472,21.6842105263158,706.432142857143,27.1361467948718,0,64.5866071428571,21.7361054945055,0,51.7892857142857,2.937,0,7,7.44152307692308,0,19.31,1.76228635531136,0,4.78607142857143,1079.187,588,1723.025,0,0,0,0,0,0,"South Carolina"
116,"South Carolina","2020-05-31",275.371733870735,16.4184210526316,618.429395604396,23.212658470696,0,55.2300824175824,18.588852518315,0,44.6160714285714,2.554,0,6,6.5537472985348,0,18.6446428571429,1.54363795787546,0,4.69230769230769,1081.741,588,1728.05,0,0,0,0,0,0,"South Carolina"
117,"South Carolina","2020-06-01",236.837694715153,11.6302631578947,539.678846153846,19.5776625457875,0,47.3846153846154,15.6856407509158,0,37.8482142857143,2.206,0,5,4.65551588827839,0,15.2142857142857,1.09239537545788,0,3.61538461538462,1083.947,588,1733.05,0,0,0,0,0,0,"South Carolina"
118,"South Carolina","2020-06-02",202.612576607384,6.63157894736842,466.588392857143,16.4945410714286,0,40,13.2168968864469,0,32.2857142857143,1.89,0,4,4.18407957875458,0,12.7142857142857,0.991873763736264,0,3.14313186813187,1085.837,588,1737.05,0,0,0,0,0,0,"South Carolina"
119,"South Carolina","2020-06-03",173.22036959466,2.94736842105263,404.233928571429,13.9568060897436,0,34.3089285714286,11.1821130494505,0,27.6928571428571,1.581,0,4,4.13768191391941,0,12.155,0.975773214285714,0,3,1087.418,588,1741.025,0,0,0,0,0,0,"South Carolina"
120,"South Carolina","2020-06-04",147.399866466647,0,347.860714285714,11.8944495879121,0,28.2321428571429,9.51856135531136,0,22.8014285714286,1.397,0,3,3.66236735347985,0,11.2875,0.855714331501832,0,2.64464285714286,1088.815,588,1744.025,0,0,0,0,0,0,"South Carolina"
121,"South Carolina","2020-06-05",126.155238095238,0,299.2375,10.0130862179487,0,24.3571428571429,8.00827651098901,0,19.4321428571429,1.089,0,3,2.99572028388278,0,7.92857142857143,0.696887912087912,0,2.13333333333333,1089.904,588,1747,0,0,0,0,0,0,"South Carolina"
122,"South Carolina","2020-06-06",106.7696628663,0,256.926785714286,8.31008214285714,0,20.6434523809524,6.64650151098901,0,16.5725274725275,0.999,0,2,1.416625503663,0,7.35892857142857,0.334756547619048,0,1.86666666666667,1090.903,588,1749,0,0,0,0,0,0,"South Carolina"
