location,target,type,quantile,forecast_date,target_end_date,value
01,1 wk ahead cum death,point,,2020-04-26,2020-05-02,275
02,1 wk ahead cum death,point,,2020-04-26,2020-05-02,15
04,1 wk ahead cum death,point,,2020-04-26,2020-05-02,399
05,1 wk ahead cum death,point,,2020-04-26,2020-05-02,65
06,1 wk ahead cum death,point,,2020-04-26,2020-05-02,2622
08,1 wk ahead cum death,point,,2020-04-26,2020-05-02,807
09,1 wk ahead cum death,point,,2020-04-26,2020-05-02,2599
10,1 wk ahead cum death,point,,2020-04-26,2020-05-02,232
12,1 wk ahead cum death,point,,2020-04-26,2020-05-02,1414
13,1 wk ahead cum death,point,,2020-04-26,2020-05-02,1089
15,1 wk ahead cum death,point,,2020-04-26,2020-05-02,11
16,1 wk ahead cum death,point,,2020-04-26,2020-05-02,63
17,1 wk ahead cum death,point,,2020-04-26,2020-05-02,2759
18,1 wk ahead cum death,point,,2020-04-26,2020-05-02,837
19,1 wk ahead cum death,point,,2020-04-26,2020-05-02,272
20,1 wk ahead cum death,point,,2020-04-26,2020-05-02,137
21,1 wk ahead cum death,point,,2020-04-26,2020-05-02,220
22,1 wk ahead cum death,point,,2020-04-26,2020-05-02,1852
23,1 wk ahead cum death,point,,2020-04-26,2020-05-02,53
24,1 wk ahead cum death,point,,2020-04-26,2020-05-02,1339
25,1 wk ahead cum death,point,,2020-04-26,2020-05-02,4565
26,1 wk ahead cum death,point,,2020-04-26,2020-05-02,3803
27,1 wk ahead cum death,point,,2020-04-26,2020-05-02,268
28,1 wk ahead cum death,point,,2020-04-26,2020-05-02,239
29,1 wk ahead cum death,point,,2020-04-26,2020-05-02,366
30,1 wk ahead cum death,point,,2020-04-26,2020-05-02,15
31,1 wk ahead cum death,point,,2020-04-26,2020-05-02,13
32,1 wk ahead cum death,point,,2020-04-26,2020-05-02,249
33,1 wk ahead cum death,point,,2020-04-26,2020-05-02,107
34,1 wk ahead cum death,point,,2020-04-26,2020-05-02,7890
35,1 wk ahead cum death,point,,2020-04-26,2020-05-02,162
36,1 wk ahead cum death,point,,2020-04-26,2020-05-02,20566
37,1 wk ahead cum death,point,,2020-04-26,2020-05-02,347
38,1 wk ahead cum death,point,,2020-04-26,2020-05-02,10
39,1 wk ahead cum death,point,,2020-04-26,2020-05-02,965
40,1 wk ahead cum death,point,,2020-04-26,2020-05-02,214
41,1 wk ahead cum death,point,,2020-04-26,2020-05-02,109
42,1 wk ahead cum death,point,,2020-04-26,2020-05-02,2360
44,1 wk ahead cum death,point,,2020-04-26,2020-05-02,559
45,1 wk ahead cum death,point,,2020-04-26,2020-05-02,216
46,1 wk ahead cum death,point,,2020-04-26,2020-05-02,50
47,1 wk ahead cum death,point,,2020-04-26,2020-05-02,264
48,1 wk ahead cum death,point,,2020-04-26,2020-05-02,858
49,1 wk ahead cum death,point,,2020-04-26,2020-05-02,111
50,1 wk ahead cum death,point,,2020-04-26,2020-05-02,50
51,1 wk ahead cum death,point,,2020-04-26,2020-05-02,638
53,1 wk ahead cum death,point,,2020-04-26,2020-05-02,888
54,1 wk ahead cum death,point,,2020-04-26,2020-05-02,35
55,1 wk ahead cum death,point,,2020-04-26,2020-05-02,393
56,1 wk ahead cum death,point,,2020-04-26,2020-05-02,1
US,1 wk ahead cum death,point,,2020-04-26,2020-05-02,63801
01,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,254
02,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,15
04,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,338
05,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,56
06,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,2351
08,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,759
09,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,2346
10,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,173
12,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,1276
13,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,1024
15,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,9
16,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,57
17,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,2409
18,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,763
19,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,219
20,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,124
21,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,211
22,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,1795
23,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,50
24,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,1187
25,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,4036
26,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,3679
27,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,254
28,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,225
29,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,333
30,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,15
31,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,11
32,1 wk ahead cum death,quantile,0.01,2020-04-26,2020-05-02,227
