,location,target,type,quantile,forecast_date,target_end_date,value
0,17,1 day ahead cum death,quantile,0.01,2020-05-04,2020-05-05,472.97
1,17,1 day ahead cum death,quantile,0.025,2020-05-04,2020-05-05,566.3
2,17,1 day ahead cum death,quantile,0.05,2020-05-04,2020-05-05,718.2
3,17,1 day ahead cum death,quantile,0.1,2020-05-04,2020-05-05,847.2
4,17,1 day ahead cum death,quantile,0.15,2020-05-04,2020-05-05,992.65
5,17,1 day ahead cum death,quantile,0.2,2020-05-04,2020-05-05,1134.4
6,17,1 day ahead cum death,quantile,0.25,2020-05-04,2020-05-05,1262.25
7,17,1 day ahead cum death,quantile,0.3,2020-05-04,2020-05-05,1343.6
8,17,1 day ahead cum death,quantile,0.35,2020-05-04,2020-05-05,1495.7
9,17,1 day ahead cum death,quantile,0.4,2020-05-04,2020-05-05,1627.4
10,17,1 day ahead cum death,quantile,0.45,2020-05-04,2020-05-05,1736.85
11,17,1 day ahead cum death,quantile,0.5,2020-05-04,2020-05-05,1895.5
12,17,1 day ahead cum death,quantile,0.55,2020-05-04,2020-05-05,2006.0
13,17,1 day ahead cum death,quantile,0.6,2020-05-04,2020-05-05,2142.8
14,17,1 day ahead cum death,quantile,0.65,2020-05-04,2020-05-05,2301.0
15,17,1 day ahead cum death,quantile,0.7,2020-05-04,2020-05-05,2422.2000000000007
16,17,1 day ahead cum death,quantile,0.75,2020-05-04,2020-05-05,2618.0
17,17,1 day ahead cum death,quantile,0.8,2020-05-04,2020-05-05,2836.2
18,17,1 day ahead cum death,quantile,0.85,2020-05-04,2020-05-05,2973.050000000001
19,17,1 day ahead cum death,quantile,0.9,2020-05-04,2020-05-05,3395.6000000000013
20,17,1 day ahead cum death,quantile,0.95,2020-05-04,2020-05-05,4000.6
21,17,1 day ahead cum death,quantile,0.975,2020-05-04,2020-05-05,4601.574999999999
22,17,1 day ahead cum death,quantile,0.99,2020-05-04,2020-05-05,5842.700000000002
23,17,1 day ahead cum death,point,,2020-05-04,2020-05-05,1895.5
24,18,1 day ahead cum death,quantile,0.01,2020-05-04,2020-05-05,290.7800000000001
25,18,1 day ahead cum death,quantile,0.025,2020-05-04,2020-05-05,409.9
26,18,1 day ahead cum death,quantile,0.05,2020-05-04,2020-05-05,511.7000000000001
27,18,1 day ahead cum death,quantile,0.1,2020-05-04,2020-05-05,670.0000000000001
28,18,1 day ahead cum death,quantile,0.15,2020-05-04,2020-05-05,768.7
29,18,1 day ahead cum death,quantile,0.2,2020-05-04,2020-05-05,865.0
30,18,1 day ahead cum death,quantile,0.25,2020-05-04,2020-05-05,971.5
31,18,1 day ahead cum death,quantile,0.3,2020-05-04,2020-05-05,1073.1
32,18,1 day ahead cum death,quantile,0.35,2020-05-04,2020-05-05,1121.65
33,18,1 day ahead cum death,quantile,0.4,2020-05-04,2020-05-05,1181.6
34,18,1 day ahead cum death,quantile,0.45,2020-05-04,2020-05-05,1250.0
35,18,1 day ahead cum death,quantile,0.5,2020-05-04,2020-05-05,1321.5
36,18,1 day ahead cum death,quantile,0.55,2020-05-04,2020-05-05,1390.9
37,18,1 day ahead cum death,quantile,0.6,2020-05-04,2020-05-05,1442.2
38,18,1 day ahead cum death,quantile,0.65,2020-05-04,2020-05-05,1531.35
39,18,1 day ahead cum death,quantile,0.7,2020-05-04,2020-05-05,1642.6
40,18,1 day ahead cum death,quantile,0.75,2020-05-04,2020-05-05,1811.0000000000007
41,18,1 day ahead cum death,quantile,0.8,2020-05-04,2020-05-05,1988.8
42,18,1 day ahead cum death,quantile,0.85,2020-05-04,2020-05-05,2153.100000000001
43,18,1 day ahead cum death,quantile,0.9,2020-05-04,2020-05-05,2313.100000000001
44,18,1 day ahead cum death,quantile,0.95,2020-05-04,2020-05-05,2623.35
45,18,1 day ahead cum death,quantile,0.975,2020-05-04,2020-05-05,2935.625
46,18,1 day ahead cum death,quantile,0.99,2020-05-04,2020-05-05,3290.16
47,18,1 day ahead cum death,point,,2020-05-04,2020-05-05,1321.5
48,21,1 day ahead cum death,quantile,0.01,2020-05-04,2020-05-05,43.98
49,21,1 day ahead cum death,quantile,0.025,2020-05-04,2020-05-05,62.0
50,21,1 day ahead cum death,quantile,0.05,2020-05-04,2020-05-05,74.95
51,21,1 day ahead cum death,quantile,0.1,2020-05-04,2020-05-05,100.9
52,21,1 day ahead cum death,quantile,0.15,2020-05-04,2020-05-05,122.85
53,21,1 day ahead cum death,quantile,0.2,2020-05-04,2020-05-05,141.40000000000003
54,21,1 day ahead cum death,quantile,0.25,2020-05-04,2020-05-05,161.75
55,21,1 day ahead cum death,quantile,0.3,2020-05-04,2020-05-05,179.0
56,21,1 day ahead cum death,quantile,0.35,2020-05-04,2020-05-05,201.3
57,21,1 day ahead cum death,quantile,0.4,2020-05-04,2020-05-05,217.6
58,21,1 day ahead cum death,quantile,0.45,2020-05-04,2020-05-05,243.1
59,21,1 day ahead cum death,quantile,0.5,2020-05-04,2020-05-05,274.0
60,21,1 day ahead cum death,quantile,0.55,2020-05-04,2020-05-05,300.9000000000001
61,21,1 day ahead cum death,quantile,0.6,2020-05-04,2020-05-05,332.80000000000007
62,21,1 day ahead cum death,quantile,0.65,2020-05-04,2020-05-05,355.35000000000014
63,21,1 day ahead cum death,quantile,0.7,2020-05-04,2020-05-05,385.0
64,21,1 day ahead cum death,quantile,0.75,2020-05-04,2020-05-05,430.2500000000003
65,21,1 day ahead cum death,quantile,0.8,2020-05-04,2020-05-05,476.40000000000015
66,21,1 day ahead cum death,quantile,0.85,2020-05-04,2020-05-05,520.0
67,21,1 day ahead cum death,quantile,0.9,2020-05-04,2020-05-05,588.4000000000002
68,21,1 day ahead cum death,quantile,0.95,2020-05-04,2020-05-05,762.3499999999997
69,21,1 day ahead cum death,quantile,0.975,2020-05-04,2020-05-05,886.6749999999989
70,21,1 day ahead cum death,quantile,0.99,2020-05-04,2020-05-05,1072.2399999999989
71,21,1 day ahead cum death,point,,2020-05-04,2020-05-05,274.0
72,26,1 day ahead cum death,quantile,0.01,2020-05-04,2020-05-05,1793.79
73,26,1 day ahead cum death,quantile,0.025,2020-05-04,2020-05-05,2073.95
74,26,1 day ahead cum death,quantile,0.05,2020-05-04,2020-05-05,2363.9
75,26,1 day ahead cum death,quantile,0.1,2020-05-04,2020-05-05,2848.7000000000007
76,26,1 day ahead cum death,quantile,0.15,2020-05-04,2020-05-05,3328.850000000001
77,26,1 day ahead cum death,quantile,0.2,2020-05-04,2020-05-05,3655.0
78,26,1 day ahead cum death,quantile,0.25,2020-05-04,2020-05-05,3877.5
79,26,1 day ahead cum death,quantile,0.3,2020-05-04,2020-05-05,4131.5
80,26,1 day ahead cum death,quantile,0.35,2020-05-04,2020-05-05,4326.8
81,26,1 day ahead cum death,quantile,0.4,2020-05-04,2020-05-05,4484.6
82,26,1 day ahead cum death,quantile,0.45,2020-05-04,2020-05-05,4653.8
83,26,1 day ahead cum death,quantile,0.5,2020-05-04,2020-05-05,4820.0
84,26,1 day ahead cum death,quantile,0.55,2020-05-04,2020-05-05,4925.450000000002
85,26,1 day ahead cum death,quantile,0.6,2020-05-04,2020-05-05,5111.4
86,26,1 day ahead cum death,quantile,0.65,2020-05-04,2020-05-05,5280.35
87,26,1 day ahead cum death,quantile,0.7,2020-05-04,2020-05-05,5527.8
88,26,1 day ahead cum death,quantile,0.75,2020-05-04,2020-05-05,5801.500000000001
89,26,1 day ahead cum death,quantile,0.8,2020-05-04,2020-05-05,5988.6
90,26,1 day ahead cum death,quantile,0.85,2020-05-04,2020-05-05,6293.850000000001
91,26,1 day ahead cum death,quantile,0.9,2020-05-04,2020-05-05,6887.3
92,26,1 day ahead cum death,quantile,0.95,2020-05-04,2020-05-05,7428.249999999997
93,26,1 day ahead cum death,quantile,0.975,2020-05-04,2020-05-05,7837.099999999998
94,26,1 day ahead cum death,quantile,0.99,2020-05-04,2020-05-05,8412.179999999997
95,26,1 day ahead cum death,point,,2020-05-04,2020-05-05,4820.0
96,27,1 day ahead cum death,quantile,0.01,2020-05-04,2020-05-05,83.93
97,27,1 day ahead cum death,quantile,0.025,2020-05-04,2020-05-05,106.425
98,27,1 day ahead cum death,quantile,0.05,2020-05-04,2020-05-05,141.95
99,27,1 day ahead cum death,quantile,0.1,2020-05-04,2020-05-05,191.40000000000003
100,27,1 day ahead cum death,quantile,0.15,2020-05-04,2020-05-05,225.0
101,27,1 day ahead cum death,quantile,0.2,2020-05-04,2020-05-05,260.0
102,27,1 day ahead cum death,quantile,0.25,2020-05-04,2020-05-05,289.75
103,27,1 day ahead cum death,quantile,0.3,2020-05-04,2020-05-05,309.0
104,27,1 day ahead cum death,quantile,0.35,2020-05-04,2020-05-05,343.0
105,27,1 day ahead cum death,quantile,0.4,2020-05-04,2020-05-05,370.6
106,27,1 day ahead cum death,quantile,0.45,2020-05-04,2020-05-05,392.55
107,27,1 day ahead cum death,quantile,0.5,2020-05-04,2020-05-05,417.5
108,27,1 day ahead cum death,quantile,0.55,2020-05-04,2020-05-05,445.70000000000033
109,27,1 day ahead cum death,quantile,0.6,2020-05-04,2020-05-05,473.4
110,27,1 day ahead cum death,quantile,0.65,2020-05-04,2020-05-05,504.4000000000003
111,27,1 day ahead cum death,quantile,0.7,2020-05-04,2020-05-05,538.3
112,27,1 day ahead cum death,quantile,0.75,2020-05-04,2020-05-05,575.0
113,27,1 day ahead cum death,quantile,0.8,2020-05-04,2020-05-05,639.8000000000004
114,27,1 day ahead cum death,quantile,0.85,2020-05-04,2020-05-05,703.3000000000003
115,27,1 day ahead cum death,quantile,0.9,2020-05-04,2020-05-05,769.4000000000003
116,27,1 day ahead cum death,quantile,0.95,2020-05-04,2020-05-05,899.05
117,27,1 day ahead cum death,quantile,0.975,2020-05-04,2020-05-05,1001.7749999999997
118,27,1 day ahead cum death,quantile,0.99,2020-05-04,2020-05-05,1227.2399999999998
119,27,1 day ahead cum death,point,,2020-05-04,2020-05-05,417.5
120,39,1 day ahead cum death,quantile,0.01,2020-05-04,2020-05-05,205.68
121,39,1 day ahead cum death,quantile,0.025,2020-05-04,2020-05-05,287.275
122,39,1 day ahead cum death,quantile,0.05,2020-05-04,2020-05-05,362.9
123,39,1 day ahead cum death,quantile,0.1,2020-05-04,2020-05-05,476.9
124,39,1 day ahead cum death,quantile,0.15,2020-05-04,2020-05-05,604.4
125,39,1 day ahead cum death,quantile,0.2,2020-05-04,2020-05-05,664.0
126,39,1 day ahead cum death,quantile,0.25,2020-05-04,2020-05-05,767.0
127,39,1 day ahead cum death,quantile,0.3,2020-05-04,2020-05-05,840.4000000000002
128,39,1 day ahead cum death,quantile,0.35,2020-05-04,2020-05-05,934.65
129,39,1 day ahead cum death,quantile,0.4,2020-05-04,2020-05-05,1047.0
130,39,1 day ahead cum death,quantile,0.45,2020-05-04,2020-05-05,1134.65
131,39,1 day ahead cum death,quantile,0.5,2020-05-04,2020-05-05,1241.0
132,39,1 day ahead cum death,quantile,0.55,2020-05-04,2020-05-05,1372.35
133,39,1 day ahead cum death,quantile,0.6,2020-05-04,2020-05-05,1505.2
134,39,1 day ahead cum death,quantile,0.65,2020-05-04,2020-05-05,1639.0000000000016
