,location,target,type,quantile,forecast_date,target_end_date,value
0,17,1 day ahead cum death,quantile,0.01,2020-05-25,2020-05-26,26.93
1,17,1 day ahead cum death,quantile,0.025,2020-05-25,2020-05-26,39.425
2,17,1 day ahead cum death,quantile,0.05,2020-05-25,2020-05-26,51.95
3,17,1 day ahead cum death,quantile,0.1,2020-05-25,2020-05-26,128.8
4,17,1 day ahead cum death,quantile,0.15,2020-05-25,2020-05-26,235.40000000000003
5,17,1 day ahead cum death,quantile,0.2,2020-05-25,2020-05-26,341.8
6,17,1 day ahead cum death,quantile,0.25,2020-05-25,2020-05-26,481.75
7,17,1 day ahead cum death,quantile,0.3,2020-05-25,2020-05-26,718.7
8,17,1 day ahead cum death,quantile,0.35,2020-05-25,2020-05-26,1110.3000000000004
9,17,1 day ahead cum death,quantile,0.4,2020-05-25,2020-05-26,1502.2000000000005
10,17,1 day ahead cum death,quantile,0.45,2020-05-25,2020-05-26,1985.7500000000007
11,17,1 day ahead cum death,quantile,0.5,2020-05-25,2020-05-26,2543.0
12,17,1 day ahead cum death,quantile,0.55,2020-05-25,2020-05-26,3518.9
13,17,1 day ahead cum death,quantile,0.6,2020-05-25,2020-05-26,4361.4
14,17,1 day ahead cum death,quantile,0.65,2020-05-25,2020-05-26,5044.850000000001
15,17,1 day ahead cum death,quantile,0.7,2020-05-25,2020-05-26,5949.9
16,17,1 day ahead cum death,quantile,0.75,2020-05-25,2020-05-26,6896.5
17,17,1 day ahead cum death,quantile,0.8,2020-05-25,2020-05-26,8024.200000000003
18,17,1 day ahead cum death,quantile,0.85,2020-05-25,2020-05-26,10162.150000000003
19,17,1 day ahead cum death,quantile,0.9,2020-05-25,2020-05-26,12219.400000000005
20,17,1 day ahead cum death,quantile,0.95,2020-05-25,2020-05-26,16286.15
21,17,1 day ahead cum death,quantile,0.975,2020-05-25,2020-05-26,20435.724999999977
22,17,1 day ahead cum death,quantile,0.99,2020-05-25,2020-05-26,24976.809999999994
23,17,1 day ahead cum death,point,,2020-05-25,2020-05-26,2543.0
