,location,target,type,quantile,forecast_date,target_end_date,value
0,17,1 day ahead cum death,quantile,0.01,2020-06-29,2020-06-30,6918.94
1,17,1 day ahead cum death,quantile,0.025,2020-06-29,2020-06-30,6938.425
2,17,1 day ahead cum death,quantile,0.05,2020-06-29,2020-06-30,6950.95
3,17,1 day ahead cum death,quantile,0.1,2020-06-29,2020-06-30,6971.0
4,17,1 day ahead cum death,quantile,0.15,2020-06-29,2020-06-30,6987.0
5,17,1 day ahead cum death,quantile,0.2,2020-06-29,2020-06-30,7000.0
6,17,1 day ahead cum death,quantile,0.25,2020-06-29,2020-06-30,7009.75
7,17,1 day ahead cum death,quantile,0.3,2020-06-29,2020-06-30,7023.0
8,17,1 day ahead cum death,quantile,0.35,2020-06-29,2020-06-30,7035.0
9,17,1 day ahead cum death,quantile,0.4,2020-06-29,2020-06-30,7045.6
10,17,1 day ahead cum death,quantile,0.45,2020-06-29,2020-06-30,7057.549999999998
11,17,1 day ahead cum death,quantile,0.5,2020-06-29,2020-06-30,7068.0
12,17,1 day ahead cum death,quantile,0.55,2020-06-29,2020-06-30,7078.0
13,17,1 day ahead cum death,quantile,0.6,2020-06-29,2020-06-30,7090.0
14,17,1 day ahead cum death,quantile,0.65,2020-06-29,2020-06-30,7110.35
15,17,1 day ahead cum death,quantile,0.7,2020-06-29,2020-06-30,7121.0
16,17,1 day ahead cum death,quantile,0.75,2020-06-29,2020-06-30,7133.0
17,17,1 day ahead cum death,quantile,0.8,2020-06-29,2020-06-30,7149.200000000002
18,17,1 day ahead cum death,quantile,0.85,2020-06-29,2020-06-30,7166.450000000002
19,17,1 day ahead cum death,quantile,0.9,2020-06-29,2020-06-30,7193.1
20,17,1 day ahead cum death,quantile,0.95,2020-06-29,2020-06-30,7220.0
21,17,1 day ahead cum death,quantile,0.975,2020-06-29,2020-06-30,7234.525
22,17,1 day ahead cum death,quantile,0.99,2020-06-29,2020-06-30,7326.16
23,17,1 day ahead cum death,point,,2020-06-29,2020-06-30,7068.0
24,18,1 day ahead cum death,quantile,0.01,2020-06-29,2020-06-30,2606.0
25,18,1 day ahead cum death,quantile,0.025,2020-06-29,2020-06-30,2611.0
26,18,1 day ahead cum death,quantile,0.05,2020-06-29,2020-06-30,2614.0
27,18,1 day ahead cum death,quantile,0.1,2020-06-29,2020-06-30,2621.0
28,18,1 day ahead cum death,quantile,0.15,2020-06-29,2020-06-30,2626.0
29,18,1 day ahead cum death,quantile,0.2,2020-06-29,2020-06-30,2630.0
30,18,1 day ahead cum death,quantile,0.25,2020-06-29,2020-06-30,2632.0
31,18,1 day ahead cum death,quantile,0.3,2020-06-29,2020-06-30,2635.0
32,18,1 day ahead cum death,quantile,0.35,2020-06-29,2020-06-30,2638.0
33,18,1 day ahead cum death,quantile,0.4,2020-06-29,2020-06-30,2641.0
34,18,1 day ahead cum death,quantile,0.45,2020-06-29,2020-06-30,2643.0
35,18,1 day ahead cum death,quantile,0.5,2020-06-29,2020-06-30,2646.0
36,18,1 day ahead cum death,quantile,0.55,2020-06-29,2020-06-30,2649.0
37,18,1 day ahead cum death,quantile,0.6,2020-06-29,2020-06-30,2652.0
38,18,1 day ahead cum death,quantile,0.65,2020-06-29,2020-06-30,2656.0
39,18,1 day ahead cum death,quantile,0.7,2020-06-29,2020-06-30,2659.0
