,Unnamed: 0,location,target,type,quantile,forecast_date,target_end_date,value
336,336,US,1 wk ahead inc death,quantile,0.01,2020-04-30,2020-05-09,7138.342129298923
337,337,US,1 wk ahead inc death,quantile,0.025,2020-04-30,2020-05-09,7600.238973347672
338,338,US,1 wk ahead inc death,quantile,0.05,2020-04-30,2020-05-09,8073.047124946173
339,339,US,1 wk ahead inc death,quantile,0.1,2020-04-30,2020-05-09,8676.149459406657
340,340,US,1 wk ahead inc death,quantile,0.15,2020-04-30,2020-05-09,9191.52760689275
341,341,US,1 wk ahead inc death,quantile,0.2,2020-04-30,2020-05-09,9628.46076012418
342,342,US,1 wk ahead inc death,quantile,0.25,2020-04-30,2020-05-09,10054.80486930828
343,343,US,1 wk ahead inc death,quantile,0.3,2020-04-30,2020-05-09,10466.679989726706
344,344,US,1 wk ahead inc death,quantile,0.35,2020-04-30,2020-05-09,10811.622156931036
345,345,US,1 wk ahead inc death,quantile,0.4,2020-04-30,2020-05-09,11173.370842839437
346,346,US,1 wk ahead inc death,quantile,0.45,2020-04-30,2020-05-09,11572.852747819265
347,347,US,1 wk ahead inc death,quantile,0.5,2020-04-30,2020-05-09,11954.145764808676
348,348,US,1 wk ahead inc death,quantile,0.55,2020-04-30,2020-05-09,12293.001457988346
349,349,US,1 wk ahead inc death,quantile,0.6,2020-04-30,2020-05-09,12679.645500926335
350,350,US,1 wk ahead inc death,quantile,0.65,2020-04-30,2020-05-09,13052.700546248465
351,351,US,1 wk ahead inc death,quantile,0.7,2020-04-30,2020-05-09,13490.903610104255
352,352,US,1 wk ahead inc death,quantile,0.75,2020-04-30,2020-05-09,13914.673314334575
353,353,US,1 wk ahead inc death,quantile,0.8,2020-04-30,2020-05-09,14364.33374678952
354,354,US,1 wk ahead inc death,quantile,0.85,2020-04-30,2020-05-09,14886.133365506304
355,355,US,1 wk ahead inc death,quantile,0.9,2020-04-30,2020-05-09,15596.886647471245
356,356,US,1 wk ahead inc death,quantile,0.95,2020-04-30,2020-05-09,16408.215182725686
357,357,US,1 wk ahead inc death,quantile,0.975,2020-04-30,2020-05-09,17049.511297648794
358,358,US,1 wk ahead inc death,quantile,0.99,2020-04-30,2020-05-09,17650.757129522834
359,359,US,1 wk ahead inc death,point,,2020-04-30,2020-05-09,12036.106417146646
360,360,US,1 wk ahead cum death,quantile,0.01,2020-04-30,2020-05-09,71845.22873534619
361,361,US,1 wk ahead cum death,quantile,0.025,2020-04-30,2020-05-09,72514.11464230793
362,362,US,1 wk ahead cum death,quantile,0.05,2020-04-30,2020-05-09,73176.92273171621
363,363,US,1 wk ahead cum death,quantile,0.1,2020-04-30,2020-05-09,74038.1565184647
364,364,US,1 wk ahead cum death,quantile,0.15,2020-04-30,2020-05-09,74757.4593002834
365,365,US,1 wk ahead cum death,quantile,0.2,2020-04-30,2020-05-09,75348.14037540951
366,366,US,1 wk ahead cum death,quantile,0.25,2020-04-30,2020-05-09,75941.22222499356
367,367,US,1 wk ahead cum death,quantile,0.3,2020-04-30,2020-05-09,76487.05088884555
368,368,US,1 wk ahead cum death,quantile,0.35,2020-04-30,2020-05-09,76970.53371492827
369,369,US,1 wk ahead cum death,quantile,0.4,2020-04-30,2020-05-09,77453.15570259157
370,370,US,1 wk ahead cum death,quantile,0.45,2020-04-30,2020-05-09,77997.5462835313
371,371,US,1 wk ahead cum death,quantile,0.5,2020-04-30,2020-05-09,78499.94196340798
372,372,US,1 wk ahead cum death,quantile,0.55,2020-04-30,2020-05-09,78981.23181119334
373,373,US,1 wk ahead cum death,quantile,0.6,2020-04-30,2020-05-09,79481.69866690431
374,374,US,1 wk ahead cum death,quantile,0.65,2020-04-30,2020-05-09,79987.11532456812
375,375,US,1 wk ahead cum death,quantile,0.7,2020-04-30,2020-05-09,80576.67099831856
376,376,US,1 wk ahead cum death,quantile,0.75,2020-04-30,2020-05-09,81152.39195294344
377,377,US,1 wk ahead cum death,quantile,0.8,2020-04-30,2020-05-09,81787.0065746282
378,378,US,1 wk ahead cum death,quantile,0.85,2020-04-30,2020-05-09,82470.60638994051
379,379,US,1 wk ahead cum death,quantile,0.9,2020-04-30,2020-05-09,83466.30161570228
380,380,US,1 wk ahead cum death,quantile,0.95,2020-04-30,2020-05-09,84611.24045144317
381,381,US,1 wk ahead cum death,quantile,0.975,2020-04-30,2020-05-09,85476.47129106446
382,382,US,1 wk ahead cum death,quantile,0.99,2020-04-30,2020-05-09,86276.98932573224
383,383,US,1 wk ahead cum death,point,,2020-04-30,2020-05-09,78613.14497528777
384,384,US,2 wk ahead inc death,quantile,0.01,2020-04-30,2020-05-16,5297.8039796056955
385,385,US,2 wk ahead inc death,quantile,0.025,2020-04-30,2020-05-16,5719.2029523576975
386,386,US,2 wk ahead inc death,quantile,0.05,2020-04-30,2020-05-16,6126.4407694185775
387,387,US,2 wk ahead inc death,quantile,0.1,2020-04-30,2020-05-16,6739.795431915418
388,388,US,2 wk ahead inc death,quantile,0.15,2020-04-30,2020-05-16,7243.764384989186
389,389,US,2 wk ahead inc death,quantile,0.2,2020-04-30,2020-05-16,7763.791675440351
390,390,US,2 wk ahead inc death,quantile,0.25,2020-04-30,2020-05-16,8288.807745940016
391,391,US,2 wk ahead inc death,quantile,0.3,2020-04-30,2020-05-16,8726.978984241472
392,392,US,2 wk ahead inc death,quantile,0.35,2020-04-30,2020-05-16,9172.255860070727
393,393,US,2 wk ahead inc death,quantile,0.4,2020-04-30,2020-05-16,9621.24714293677
394,394,US,2 wk ahead inc death,quantile,0.45,2020-04-30,2020-05-16,10081.470440067917
395,395,US,2 wk ahead inc death,quantile,0.5,2020-04-30,2020-05-16,10493.953178695896
396,396,US,2 wk ahead inc death,quantile,0.55,2020-04-30,2020-05-16,10980.388118143326
397,397,US,2 wk ahead inc death,quantile,0.6,2020-04-30,2020-05-16,11455.647337369868
398,398,US,2 wk ahead inc death,quantile,0.65,2020-04-30,2020-05-16,11986.564679081015
399,399,US,2 wk ahead inc death,quantile,0.7,2020-04-30,2020-05-16,12464.985816948063
400,400,US,2 wk ahead inc death,quantile,0.75,2020-04-30,2020-05-16,13028.991075502034
401,401,US,2 wk ahead inc death,quantile,0.8,2020-04-30,2020-05-16,13550.307423594555
402,402,US,2 wk ahead inc death,quantile,0.85,2020-04-30,2020-05-16,14182.965280977329
403,403,US,2 wk ahead inc death,quantile,0.9,2020-04-30,2020-05-16,14904.30778303738
404,404,US,2 wk ahead inc death,quantile,0.95,2020-04-30,2020-05-16,15949.238966922441
405,405,US,2 wk ahead inc death,quantile,0.975,2020-04-30,2020-05-16,16629.652351992074
406,406,US,2 wk ahead inc death,quantile,0.99,2020-04-30,2020-05-16,17298.01814505453
407,407,US,2 wk ahead inc death,point,,2020-04-30,2020-05-16,10707.18356456712
408,408,US,2 wk ahead cum death,quantile,0.01,2020-04-30,2020-05-16,77143.03271495189
409,409,US,2 wk ahead cum death,quantile,0.025,2020-04-30,2020-05-16,78233.31759466561
410,410,US,2 wk ahead cum death,quantile,0.05,2020-04-30,2020-05-16,79303.36350113481
411,411,US,2 wk ahead cum death,quantile,0.1,2020-04-30,2020-05-16,80777.95195038011
412,412,US,2 wk ahead cum death,quantile,0.15,2020-04-30,2020-05-16,82001.22368527258
413,413,US,2 wk ahead cum death,quantile,0.2,2020-04-30,2020-05-16,83111.93205084986
414,414,US,2 wk ahead cum death,quantile,0.25,2020-04-30,2020-05-16,84230.02997093358
415,415,US,2 wk ahead cum death,quantile,0.3,2020-04-30,2020-05-16,85214.02987308701
416,416,US,2 wk ahead cum death,quantile,0.35,2020-04-30,2020-05-16,86142.78957499901
417,417,US,2 wk ahead cum death,quantile,0.4,2020-04-30,2020-05-16,87074.40284552836
418,418,US,2 wk ahead cum death,quantile,0.45,2020-04-30,2020-05-16,88079.01672359921
419,419,US,2 wk ahead cum death,quantile,0.5,2020-04-30,2020-05-16,88993.89514210387
420,420,US,2 wk ahead cum death,quantile,0.55,2020-04-30,2020-05-16,89961.61992933668
421,421,US,2 wk ahead cum death,quantile,0.6,2020-04-30,2020-05-16,90937.34600427418
422,422,US,2 wk ahead cum death,quantile,0.65,2020-04-30,2020-05-16,91973.68000364912
423,423,US,2 wk ahead cum death,quantile,0.7,2020-04-30,2020-05-16,93041.65681526662
424,424,US,2 wk ahead cum death,quantile,0.75,2020-04-30,2020-05-16,94181.38302844547
425,425,US,2 wk ahead cum death,quantile,0.8,2020-04-30,2020-05-16,95337.31399822276
426,426,US,2 wk ahead cum death,quantile,0.85,2020-04-30,2020-05-16,96653.57167091784
427,427,US,2 wk ahead cum death,quantile,0.9,2020-04-30,2020-05-16,98370.60939873963
428,428,US,2 wk ahead cum death,quantile,0.95,2020-04-30,2020-05-16,100560.4794183656
429,429,US,2 wk ahead cum death,quantile,0.975,2020-04-30,2020-05-16,102106.12364305652
