location,target,type,quantile,forecast_date,target_end_date,value
US,1 wk ahead cum death,quantile,0.01,2020-05-24,2020-05-30,102200.55414792305
US,2 wk ahead cum death,quantile,0.01,2020-05-24,2020-06-06,106439.28203950508
US,3 wk ahead cum death,quantile,0.01,2020-05-24,2020-06-13,109785.57373727908
US,4 wk ahead cum death,quantile,0.01,2020-05-24,2020-06-20,112412.5184878951
US,5 wk ahead cum death,quantile,0.01,2020-05-24,2020-06-27,114466.2789549822
US,6 wk ahead cum death,quantile,0.01,2020-05-24,2020-07-04,116067.04704352992
US,7 wk ahead cum death,quantile,0.01,2020-05-24,2020-07-11,117311.77547483846
US,8 wk ahead cum death,quantile,0.01,2020-05-24,2020-07-18,118261.22110061182
US,9 wk ahead cum death,quantile,0.01,2020-05-24,2020-07-25,118991.26147725685
US,10 wk ahead cum death,quantile,0.01,2020-05-24,2020-08-01,119555.14163929016
US,11 wk ahead cum death,quantile,0.01,2020-05-24,2020-08-08,119990.30301333475
US,12 wk ahead cum death,quantile,0.01,2020-05-24,2020-08-15,120325.85561992992
US,13 wk ahead cum death,quantile,0.01,2020-05-24,2020-08-22,120584.40820612473
US,14 wk ahead cum death,quantile,0.01,2020-05-24,2020-08-29,120783.49724501447
US,1 wk ahead cum death,quantile,0.99,2020-05-24,2020-05-30,106314.11680405725
US,2 wk ahead cum death,quantile,0.99,2020-05-24,2020-06-06,114771.10178791273
US,3 wk ahead cum death,quantile,0.99,2020-05-24,2020-06-13,121565.4276286348
US,4 wk ahead cum death,quantile,0.99,2020-05-24,2020-06-20,126916.43717564244
US,5 wk ahead cum death,quantile,0.99,2020-05-24,2020-06-27,131150.68302280002
US,6 wk ahead cum death,quantile,0.99,2020-05-24,2020-07-04,134562.50794456573
US,7 wk ahead cum death,quantile,0.99,2020-05-24,2020-07-11,137175.91197491615
US,8 wk ahead cum death,quantile,0.99,2020-05-24,2020-07-18,139155.73327237234
US,9 wk ahead cum death,quantile,0.99,2020-05-24,2020-07-25,140644.63544705947
US,10 wk ahead cum death,quantile,0.99,2020-05-24,2020-08-01,141757.35572894354
US,11 wk ahead cum death,quantile,0.99,2020-05-24,2020-08-08,142585.54933903646
US,12 wk ahead cum death,quantile,0.99,2020-05-24,2020-08-15,143199.70054661494
US,13 wk ahead cum death,quantile,0.99,2020-05-24,2020-08-22,143653.93650227966
US,14 wk ahead cum death,quantile,0.99,2020-05-24,2020-08-29,143989.12777946526
US,1 wk ahead cum death,quantile,0.025,2020-05-24,2020-05-30,102379.10417353759
US,2 wk ahead cum death,quantile,0.025,2020-05-24,2020-06-06,106791.9526566308
US,3 wk ahead cum death,quantile,0.025,2020-05-24,2020-06-13,110276.62659353674
US,4 wk ahead cum death,quantile,0.025,2020-05-24,2020-06-20,113012.05482512945
US,5 wk ahead cum death,quantile,0.025,2020-05-24,2020-06-27,115149.60773182394
US,6 wk ahead cum death,quantile,0.025,2020-05-24,2020-07-04,116814.65309900606
US,7 wk ahead cum death,quantile,0.025,2020-05-24,2020-07-11,118105.90644768295
US,8 wk ahead cum death,quantile,0.025,2020-05-24,2020-07-18,119086.6409611923
US,9 wk ahead cum death,quantile,0.025,2020-05-24,2020-07-25,119844.16455671767
US,10 wk ahead cum death,quantile,0.025,2020-05-24,2020-08-01,120428.66136638196
US,11 wk ahead cum death,quantile,0.025,2020-05-24,2020-08-08,120879.19862192454
US,12 wk ahead cum death,quantile,0.025,2020-05-24,2020-08-15,121226.16536126568
US,13 wk ahead cum death,quantile,0.025,2020-05-24,2020-08-22,121493.15399132956
US,14 wk ahead cum death,quantile,0.025,2020-05-24,2020-08-29,121698.4520257024
US,1 wk ahead cum death,quantile,0.975,2020-05-24,2020-05-30,106116.97364201533
US,2 wk ahead cum death,quantile,0.975,2020-05-24,2020-06-06,114360.24323195335
US,3 wk ahead cum death,quantile,0.975,2020-05-24,2020-06-13,120975.4501435417
US,4 wk ahead cum death,quantile,0.975,2020-05-24,2020-06-20,126183.84102451436
