location,forecast_date,target,target_end_date,type,quantile,value
09,2022-01-30,1 wk ahead inc case,2022-02-05,point,,19913.0
09,2022-01-30,2 wk ahead inc case,2022-02-12,point,,14542.0
09,2022-01-30,3 wk ahead inc case,2022-02-19,point,,11006.0
09,2022-01-30,4 wk ahead inc case,2022-02-26,point,,8418.0
09,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.025,14561.014542736473
09,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.1,15120.076916517519
09,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.25,18039.194942506303
09,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.5,18039.194942506303
09,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.75,21501.246607221867
09,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.9,26376.217592035926
09,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.975,35208.03571428565
09,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.025,10294.419258663831
09,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.1,10689.667986048476
09,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.25,12753.440722271856
09,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.5,12753.440722271856
09,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.75,15607.410335526016
09,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.9,22733.78674499443
09,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.975,22900.22975149443
09,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.025,7517.54018150236
09,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.1,7788.566365672489
09,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.25,9313.250283778632
09,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.5,10625.34936904783
09,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.75,13046.544810400632
09,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.9,15268.810482288263
