location,forecast_date,target,target_end_date,type,quantile,value
09,2022-01-23,1 wk ahead inc case,2022-01-29,point,,27128.0
09,2022-01-23,2 wk ahead inc case,2022-02-05,point,,14981.0
09,2022-01-23,3 wk ahead inc case,2022-02-12,point,,15436.0
09,2022-01-23,4 wk ahead inc case,2022-02-19,point,,15372.0
09,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.025,15275.785669735633
09,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.1,16383.64391054213
09,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.25,21432.285437009472
09,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.5,25488.116257154943
09,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.75,30974.451244007458
09,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.9,35985.938699100734
09,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.975,52800.046875
09,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.025,8814.0712890625
09,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.1,10565.357421875
09,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.25,12081.454833984375
09,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.5,14007.084329044117
09,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.75,17758.509399414062
09,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.9,20171.023274739582
09,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.975,25487.27734375
09,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.025,9995.85691742623
09,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.1,11265.904314314326
09,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.25,13348.170724487305
09,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.5,15603.113719826937
09,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.75,16451.731906509944
09,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.9,19467.311120767834
09,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.975,25649.477157592773
09,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.025,8589.5712890625
09,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.1,10428.0
09,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.25,11756.323170979818
09,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.5,14578.5
09,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.75,18376.840928819445
09,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.9,20834.24813179348
09,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.975,25281.7666015625
09,2022-01-23,1 wk ahead inc death,2022-01-29,point,,234.0
09,2022-01-23,2 wk ahead inc death,2022-02-05,point,,259.0
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.01,114.93721179954372
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.025,127.70387507229954
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.05,168.6821218452633
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.1,181.9332022779512
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.15,194.9721482920837
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.2,203.48730498161
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.25,204.68101391213546
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.3,211.7002945282989
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.35,214.44765136487857
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.4,222.95438654968646
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.45,229.4332460032369
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.5,229.58931869090702
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.55,230.88558001191666
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.6,237.34220243043714
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.65,242.03615709299248
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.7,245.51336118274773
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.75,254.10156426110262
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.8,266.70193572962023
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.85,279.18823220918773
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.9,317.29498604005227
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.95,321.82103298925034
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.975,344.99999999999994
09,2022-01-23,1 wk ahead inc death,2022-01-29,quantile,0.99,344.99999999999994
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.01,137.14923205030559
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.025,145.31896213557332
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.05,149.54311525584532
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.1,185.22429490616005
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.15,206.09412125543363
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.2,213.16936745284843
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.25,225.62355263381568
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.3,234.15723596762618
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.35,241.88018592555179
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.4,242.99593764405526
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.45,247.86498071264387
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.5,253.7340780748048
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.55,262.5403321772574
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.6,270.08965487583606
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.65,273.7646316401093
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.7,284.18110502717616
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.75,289.86699849713506
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.8,301.9386110470247
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.85,324.58908885373154
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.9,335.967020914048
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.95,378.2958426609568
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.975,382.02050236919683
09,2022-01-23,2 wk ahead inc death,2022-02-05,quantile,0.99,399.710414387853
09,2022-01-23,1 wk ahead cum death,2022-01-29,point,,10003.0
09,2022-01-23,2 wk ahead cum death,2022-02-05,point,,10262.0
09,2022-01-23,1 wk ahead cum death,2022-01-29,quantile,0.01,9883.937211799544
09,2022-01-23,2 wk ahead cum death,2022-02-05,quantile,0.01,10021.08644384985
09,2022-01-23,1 wk ahead cum death,2022-01-29,quantile,0.025,9896.7038750723
09,2022-01-23,2 wk ahead cum death,2022-02-05,quantile,0.025,10042.022837207875
09,2022-01-23,1 wk ahead cum death,2022-01-29,quantile,0.05,9937.682121845264
09,2022-01-23,2 wk ahead cum death,2022-02-05,quantile,0.05,10087.225237101109
09,2022-01-23,1 wk ahead cum death,2022-01-29,quantile,0.1,9950.93320227795
09,2022-01-23,2 wk ahead cum death,2022-02-05,quantile,0.1,10136.157497184111
09,2022-01-23,1 wk ahead cum death,2022-01-29,quantile,0.15,9963.972148292083
09,2022-01-23,2 wk ahead cum death,2022-02-05,quantile,0.15,10170.066269547517
09,2022-01-23,1 wk ahead cum death,2022-01-29,quantile,0.2,9972.48730498161
09,2022-01-23,2 wk ahead cum death,2022-02-05,quantile,0.2,10185.65667243446
09,2022-01-23,1 wk ahead cum death,2022-01-29,quantile,0.25,9973.681013912135
09,2022-01-23,2 wk ahead cum death,2022-02-05,quantile,0.25,10199.30456654595
09,2022-01-23,1 wk ahead cum death,2022-01-29,quantile,0.3,9980.700294528298
09,2022-01-23,2 wk ahead cum death,2022-02-05,quantile,0.3,10214.857530495925
09,2022-01-23,1 wk ahead cum death,2022-01-29,quantile,0.35,9983.447651364879
09,2022-01-23,2 wk ahead cum death,2022-02-05,quantile,0.35,10225.32783729043
09,2022-01-23,1 wk ahead cum death,2022-01-29,quantile,0.4,9991.954386549687
09,2022-01-23,2 wk ahead cum death,2022-02-05,quantile,0.4,10234.950324193742
09,2022-01-23,1 wk ahead cum death,2022-01-29,quantile,0.45,9998.433246003236
09,2022-01-23,2 wk ahead cum death,2022-02-05,quantile,0.45,10246.29822671588
09,2022-01-23,1 wk ahead cum death,2022-01-29,quantile,0.5,9998.589318690907
09,2022-01-23,2 wk ahead cum death,2022-02-05,quantile,0.5,10252.323396765712
09,2022-01-23,1 wk ahead cum death,2022-01-29,quantile,0.55,9999.885580011916
