,location,target,type,quantile,forecast_date,target_end_date,value
0,01,1 wk ahead cum death,quantile,0.01,2020-05-11,2020-05-16,428.924846156701
1,01,1 wk ahead cum death,quantile,0.5,2020-05-11,2020-05-16,470.12520664125503
2,01,1 wk ahead cum death,quantile,0.15,2020-05-11,2020-05-16,446.933366208898
3,01,1 wk ahead cum death,quantile,0.7,2020-05-11,2020-05-16,483.866352257267
4,01,1 wk ahead cum death,quantile,0.35,2020-05-11,2020-05-16,461.31941142063795
5,01,1 wk ahead cum death,quantile,0.025,2020-05-11,2020-05-16,433.243653863348
6,01,1 wk ahead cum death,quantile,0.55,2020-05-11,2020-05-16,473.201421651721
7,01,1 wk ahead cum death,quantile,0.2,2020-05-11,2020-05-16,450.82767120504303
8,01,1 wk ahead cum death,quantile,0.45,2020-05-11,2020-05-16,467.338049221658
9,01,1 wk ahead cum death,quantile,0.75,2020-05-11,2020-05-16,487.90415287443705
10,01,1 wk ahead cum death,quantile,0.4,2020-05-11,2020-05-16,464.182132506817
11,01,1 wk ahead cum death,quantile,0.05,2020-05-11,2020-05-16,437.35506390016997
12,01,1 wk ahead cum death,quantile,0.6,2020-05-11,2020-05-16,476.83180549223397
13,01,1 wk ahead cum death,quantile,0.25,2020-05-11,2020-05-16,454.19497182042
14,01,1 wk ahead cum death,quantile,0.1,2020-05-11,2020-05-16,442.677388886531
15,01,1 wk ahead cum death,quantile,0.8,2020-05-11,2020-05-16,492.39142757197703
16,01,1 wk ahead cum death,quantile,0.65,2020-05-11,2020-05-16,480.09875290215103
17,01,1 wk ahead cum death,quantile,0.3,2020-05-11,2020-05-16,457.855342592741
18,01,1 wk ahead cum death,quantile,0.85,2020-05-11,2020-05-16,498.504677410573
19,01,1 wk ahead cum death,quantile,0.99,2020-05-11,2020-05-16,543.899374089048
20,01,1 wk ahead cum death,quantile,0.9,2020-05-11,2020-05-16,505.411271742184
21,01,1 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-16,526.2104836602599
22,01,1 wk ahead cum death,quantile,0.95,2020-05-11,2020-05-16,516.394629802633
23,01,2 wk ahead cum death,quantile,0.2,2020-05-11,2020-05-23,514.502110939865
24,01,2 wk ahead cum death,quantile,0.25,2020-05-11,2020-05-23,522.791145997717
25,01,2 wk ahead cum death,quantile,0.3,2020-05-11,2020-05-23,530.554707381231
26,01,2 wk ahead cum death,quantile,0.5,2020-05-11,2020-05-23,560.702693897796
27,01,2 wk ahead cum death,quantile,0.01,2020-05-11,2020-05-23,473.42933930468104
28,01,2 wk ahead cum death,quantile,0.15,2020-05-11,2020-05-23,506.00205892408303
29,01,2 wk ahead cum death,quantile,0.7,2020-05-11,2020-05-23,591.922113110588
30,01,2 wk ahead cum death,quantile,0.35,2020-05-11,2020-05-23,538.746893245407
31,01,2 wk ahead cum death,quantile,0.025,2020-05-11,2020-05-23,480.929620853907
32,01,2 wk ahead cum death,quantile,0.55,2020-05-11,2020-05-23,567.7946571964969
33,01,2 wk ahead cum death,quantile,0.8,2020-05-11,2020-05-23,614.002575165899
34,01,2 wk ahead cum death,quantile,0.45,2020-05-11,2020-05-23,552.347043776563
35,01,2 wk ahead cum death,quantile,0.75,2020-05-11,2020-05-23,602.387462151846
36,01,2 wk ahead cum death,quantile,0.4,2020-05-11,2020-05-23,545.119363031736
37,01,2 wk ahead cum death,quantile,0.05,2020-05-11,2020-05-23,488.303875656479
38,01,2 wk ahead cum death,quantile,0.6,2020-05-11,2020-05-23,574.7007229547789
39,01,2 wk ahead cum death,quantile,0.85,2020-05-11,2020-05-23,629.926369948681
40,01,2 wk ahead cum death,quantile,0.1,2020-05-11,2020-05-23,497.88571033331596
41,01,2 wk ahead cum death,quantile,0.9,2020-05-11,2020-05-23,652.087594083632
42,01,2 wk ahead cum death,quantile,0.65,2020-05-11,2020-05-23,582.9164673374099
43,01,2 wk ahead cum death,quantile,0.99,2020-05-11,2020-05-23,827.761197554837
44,01,2 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-23,744.534804931134
45,01,2 wk ahead cum death,quantile,0.95,2020-05-11,2020-05-23,691.0809098241921
46,01,3 wk ahead cum death,quantile,0.55,2020-05-11,2020-05-30,668.217977503004
47,01,3 wk ahead cum death,quantile,0.6,2020-05-11,2020-05-30,682.348381577153
