,location,target,type,quantile,forecast_date,target_end_date,value
0,01,1 wk ahead cum death,quantile,0.01,2020-05-04,2020-05-09,315.508439480061
1,01,1 wk ahead cum death,quantile,0.5,2020-05-04,2020-05-09,350.652524853181
2,01,1 wk ahead cum death,quantile,0.15,2020-05-04,2020-05-09,331.051723398496
3,01,1 wk ahead cum death,quantile,0.7,2020-05-04,2020-05-09,363.992925530904
4,01,1 wk ahead cum death,quantile,0.35,2020-05-04,2020-05-09,342.466715696776
5,01,1 wk ahead cum death,quantile,0.025,2020-05-04,2020-05-09,319.27194941439
6,01,1 wk ahead cum death,quantile,0.55,2020-05-04,2020-05-09,353.650881002723
7,01,1 wk ahead cum death,quantile,0.2,2020-05-04,2020-05-09,334.181630940017
8,01,1 wk ahead cum death,quantile,0.45,2020-05-04,2020-05-09,347.949667755631
9,01,1 wk ahead cum death,quantile,0.75,2020-05-04,2020-05-09,368.696424195009
10,01,1 wk ahead cum death,quantile,0.4,2020-05-04,2020-05-09,344.98966202164803
11,01,1 wk ahead cum death,quantile,0.05,2020-05-04,2020-05-09,322.79005135087004
12,01,1 wk ahead cum death,quantile,0.6,2020-05-04,2020-05-09,356.84857686403
13,01,1 wk ahead cum death,quantile,0.25,2020-05-04,2020-05-09,337.175618014764
14,01,1 wk ahead cum death,quantile,0.1,2020-05-04,2020-05-09,327.347671865707
15,01,1 wk ahead cum death,quantile,0.8,2020-05-04,2020-05-09,374.20010697033797
16,01,1 wk ahead cum death,quantile,0.65,2020-05-04,2020-05-09,360.155800639447
17,01,1 wk ahead cum death,quantile,0.3,2020-05-04,2020-05-09,340.031886259442
18,01,1 wk ahead cum death,quantile,0.85,2020-05-04,2020-05-09,380.60453558645105
19,01,1 wk ahead cum death,quantile,0.99,2020-05-04,2020-05-09,450.147832456013
20,01,1 wk ahead cum death,quantile,0.9,2020-05-04,2020-05-09,388.713551866932
21,01,1 wk ahead cum death,quantile,0.975,2020-05-04,2020-05-09,425.7736027803799
22,01,1 wk ahead cum death,quantile,0.95,2020-05-04,2020-05-09,404.49042481731595
23,01,2 wk ahead cum death,quantile,0.2,2020-05-04,2020-05-16,376.49317597827303
24,01,2 wk ahead cum death,quantile,0.25,2020-05-04,2020-05-16,382.17053867442297
25,01,2 wk ahead cum death,quantile,0.3,2020-05-04,2020-05-16,387.635497410429
26,01,2 wk ahead cum death,quantile,0.5,2020-05-04,2020-05-16,411.488185407624
27,01,2 wk ahead cum death,quantile,0.01,2020-05-04,2020-05-16,342.012238276122
28,01,2 wk ahead cum death,quantile,0.15,2020-05-04,2020-05-16,370.213597940875
29,01,2 wk ahead cum death,quantile,0.7,2020-05-04,2020-05-16,443.66013519505697
30,01,2 wk ahead cum death,quantile,0.35,2020-05-04,2020-05-16,393.440897094746
31,01,2 wk ahead cum death,quantile,0.025,2020-05-04,2020-05-16,348.58883860029704
32,01,2 wk ahead cum death,quantile,0.55,2020-05-04,2020-05-16,418.550350812127
33,01,2 wk ahead cum death,quantile,0.8,2020-05-04,2020-05-16,471.407448152425
34,01,2 wk ahead cum death,quantile,0.45,2020-05-04,2020-05-16,405.298936387099
35,01,2 wk ahead cum death,quantile,0.75,2020-05-04,2020-05-16,456.16004623655505
36,01,2 wk ahead cum death,quantile,0.4,2020-05-04,2020-05-16,399.32540303543504
37,01,2 wk ahead cum death,quantile,0.05,2020-05-04,2020-05-16,355.28126396555297
38,01,2 wk ahead cum death,quantile,0.6,2020-05-04,2020-05-16,425.178740614579
39,01,2 wk ahead cum death,quantile,0.85,2020-05-04,2020-05-16,493.25623982057704
40,01,2 wk ahead cum death,quantile,0.1,2020-05-04,2020-05-16,363.679738709603
41,01,2 wk ahead cum death,quantile,0.9,2020-05-04,2020-05-16,533.693198405949
42,01,2 wk ahead cum death,quantile,0.65,2020-05-04,2020-05-16,433.732305550673
