date,location,location_name,value
2020-02-04,01,Alabama,0
2020-02-04,02,Alaska,0
2020-02-04,60,American Samoa,0
2020-02-04,04,Arizona,0
2020-02-04,05,Arkansas,0
2020-02-04,06,California,0
2020-02-04,08,Colorado,0
2020-02-04,09,Connecticut,0
2020-02-04,10,Delaware,0
2020-02-04,11,District of Columbia,0
2020-02-04,12,Florida,0
2020-02-04,13,Georgia,0
2020-02-04,66,Guam,0
2020-02-04,15,Hawaii,0
2020-02-04,16,Idaho,0
2020-02-04,17,Illinois,0
2020-02-04,18,Indiana,0
2020-02-04,19,Iowa,0
2020-02-04,20,Kansas,0
2020-02-04,21,Kentucky,0
2020-02-04,22,Louisiana,0
2020-02-04,23,Maine,0
2020-02-04,24,Maryland,0
2020-02-04,25,Massachusetts,0
2020-02-04,26,Michigan,0
2020-02-04,27,Minnesota,0
2020-02-04,28,Mississippi,0
2020-02-04,29,Missouri,0
2020-02-04,30,Montana,0
2020-02-04,31,Nebraska,0
2020-02-04,32,Nevada,0
2020-02-04,33,New Hampshire,0
2020-02-04,34,New Jersey,0
2020-02-04,35,New Mexico,0
2020-02-04,36,New York,0
2020-02-04,37,North Carolina,0
2020-02-04,38,North Dakota,0
2020-02-04,69,Northern Mariana Islands,0
2020-02-04,39,Ohio,0
2020-02-04,40,Oklahoma,0
2020-02-04,41,Oregon,0
2020-02-04,42,Pennsylvania,0
2020-02-04,72,Puerto Rico,0
2020-02-04,44,Rhode Island,0
2020-02-04,45,South Carolina,0
2020-02-04,46,South Dakota,0
2020-02-04,47,Tennessee,0
2020-02-04,48,Texas,0
2020-02-04,49,Utah,0
2020-02-04,50,Vermont,0
2020-02-04,78,Virgin Islands,0
2020-02-04,51,Virginia,0
2020-02-04,53,Washington,0
2020-02-04,54,West Virginia,0
2020-02-04,55,Wisconsin,0
2020-02-04,56,Wyoming,0
2020-02-04,US,US,0
2020-02-05,01,Alabama,0
2020-02-05,02,Alaska,0
2020-02-05,60,American Samoa,0
2020-02-05,04,Arizona,0
2020-02-05,05,Arkansas,0
2020-02-05,06,California,0
2020-02-05,08,Colorado,0
2020-02-05,09,Connecticut,0
2020-02-05,10,Delaware,0
2020-02-05,11,District of Columbia,0
2020-02-05,12,Florida,0
2020-02-05,13,Georgia,0
2020-02-05,66,Guam,0
2020-02-05,15,Hawaii,0
2020-02-05,16,Idaho,0
2020-02-05,17,Illinois,0
2020-02-05,18,Indiana,0
2020-02-05,19,Iowa,0
2020-02-05,20,Kansas,0
2020-02-05,21,Kentucky,0
2020-02-05,22,Louisiana,0
2020-02-05,23,Maine,0
2020-02-05,24,Maryland,0
2020-02-05,25,Massachusetts,0
2020-02-05,26,Michigan,0
2020-02-05,27,Minnesota,0
2020-02-05,28,Mississippi,0
2020-02-05,29,Missouri,0
2020-02-05,30,Montana,0
2020-02-05,31,Nebraska,0
2020-02-05,32,Nevada,0
2020-02-05,33,New Hampshire,0
2020-02-05,34,New Jersey,0
2020-02-05,35,New Mexico,0
2020-02-05,36,New York,0
2020-02-05,37,North Carolina,0
2020-02-05,38,North Dakota,0
2020-02-05,69,Northern Mariana Islands,0
2020-02-05,39,Ohio,0
2020-02-05,40,Oklahoma,0
2020-02-05,41,Oregon,0
2020-02-05,42,Pennsylvania,0
2020-02-05,72,Puerto Rico,0
2020-02-05,44,Rhode Island,0
2020-02-05,45,South Carolina,0
2020-02-05,46,South Dakota,0
2020-02-05,47,Tennessee,0
2020-02-05,48,Texas,0
2020-02-05,49,Utah,0
2020-02-05,50,Vermont,0
2020-02-05,78,Virgin Islands,0
2020-02-05,51,Virginia,0
2020-02-05,53,Washington,0
2020-02-05,54,West Virginia,0
2020-02-05,55,Wisconsin,0
2020-02-05,56,Wyoming,0
2020-02-05,US,US,0
2020-02-06,01,Alabama,0
2020-02-06,02,Alaska,0
2020-02-06,60,American Samoa,0
2020-02-06,04,Arizona,0
2020-02-06,05,Arkansas,0
2020-02-06,06,California,0
2020-02-06,08,Colorado,0
2020-02-06,09,Connecticut,0
2020-02-06,10,Delaware,0
2020-02-06,11,District of Columbia,0
2020-02-06,12,Florida,0
2020-02-06,13,Georgia,0
2020-02-06,66,Guam,0
2020-02-06,15,Hawaii,0
2020-02-06,16,Idaho,0
2020-02-06,17,Illinois,0
2020-02-06,18,Indiana,0
2020-02-06,19,Iowa,0
2020-02-06,20,Kansas,0
2020-02-06,21,Kentucky,0
2020-02-06,22,Louisiana,0
2020-02-06,23,Maine,0
2020-02-06,24,Maryland,0
2020-02-06,25,Massachusetts,0
2020-02-06,26,Michigan,0
2020-02-06,27,Minnesota,0
2020-02-06,28,Mississippi,0
2020-02-06,29,Missouri,0
2020-02-06,30,Montana,0
2020-02-06,31,Nebraska,0
2020-02-06,32,Nevada,0
2020-02-06,33,New Hampshire,0
2020-02-06,34,New Jersey,0
2020-02-06,35,New Mexico,0
2020-02-06,36,New York,0
2020-02-06,37,North Carolina,0
2020-02-06,38,North Dakota,0
2020-02-06,69,Northern Mariana Islands,0
2020-02-06,39,Ohio,0
2020-02-06,40,Oklahoma,0
2020-02-06,41,Oregon,0
2020-02-06,42,Pennsylvania,0
2020-02-06,72,Puerto Rico,0
2020-02-06,44,Rhode Island,0
2020-02-06,45,South Carolina,0
2020-02-06,46,South Dakota,0
2020-02-06,47,Tennessee,0
