forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,point,NA,82
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.010,46
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.025,50
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.050,56
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.100,61
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.150,65
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.200,69
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.250,71
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.300,73
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.350,76
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.400,78
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.450,80
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.500,82
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.550,84
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.600,85
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.650,87
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.700,89
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.750,91
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.800,94
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.850,98
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.900,102
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.950,109
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.975,115
2020-05-17,1 day ahead inc death,2020-05-18,25,Massachusetts,quantile,0.990,128
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,point,NA,5818
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.010,5726
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.025,5733
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.050,5744
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.100,5761
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.150,5770
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.200,5779
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.250,5787
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.300,5795
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.350,5801
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.400,5806
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.450,5812
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.500,5818
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.550,5823
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.600,5829
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.650,5836
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.700,5843
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.750,5851
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.800,5859
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.850,5866
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.900,5886
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.950,5909
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.975,5927
2020-05-17,1 day ahead cum death,2020-05-18,25,Massachusetts,quantile,0.990,5938
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,point,NA,79
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.010,48
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.025,53
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.050,56
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.100,60
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.150,64
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.200,66
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.250,69
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.300,72
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.350,74
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.400,76
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.450,78
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.500,79
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.550,81
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.600,83
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.650,85
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.700,87
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.750,89
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.800,91
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.850,94
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.900,97
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.950,103
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.975,111
2020-05-17,2 day ahead inc death,2020-05-19,25,Massachusetts,quantile,0.990,115
2020-05-17,2 day ahead cum death,2020-05-19,25,Massachusetts,point,NA,5896
2020-05-17,2 day ahead cum death,2020-05-19,25,Massachusetts,quantile,0.010,5783
2020-05-17,2 day ahead cum death,2020-05-19,25,Massachusetts,quantile,0.025,5791
2020-05-17,2 day ahead cum death,2020-05-19,25,Massachusetts,quantile,0.050,5804
2020-05-17,2 day ahead cum death,2020-05-19,25,Massachusetts,quantile,0.100,5824
2020-05-17,2 day ahead cum death,2020-05-19,25,Massachusetts,quantile,0.150,5834
2020-05-17,2 day ahead cum death,2020-05-19,25,Massachusetts,quantile,0.200,5844
2020-05-17,2 day ahead cum death,2020-05-19,25,Massachusetts,quantile,0.250,5854
2020-05-17,2 day ahead cum death,2020-05-19,25,Massachusetts,quantile,0.300,5863
