target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.01,20558.0
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.01,20558.0
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.01,20558.0
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.01,20558.0
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.025,20558.0
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.025,20558.0
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.025,20558.0
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.025,20558.0
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.05,20558.0
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.05,20558.0
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.05,20558.0
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.05,20558.0
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.1,20558.0
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.1,20558.0
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.1,20558.0
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.1,20558.0
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.15,20558.0
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.15,20558.0
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.15,20558.0
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.15,20560.6
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.2,20558.0
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.2,20558.0
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.2,20558.0
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.2,20576.4
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.25,20558.0
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.25,20558.0
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.25,20563.2
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.25,20581.2
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.3,20558.0
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.3,20558.0
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.3,20567.6
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.3,20586.8
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.35,20558.0
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.35,20558.0
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.35,20573.1
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.35,20593.6
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.4,20558.0
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.4,20558.0
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.4,20576.4
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.4,20596.9
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.45,20558.0
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.45,20558.1
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.45,20576.5
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.45,20600.7
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.5,20558.0
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.5,20564.6
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.5,20577.4
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.5,20604.5
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.55,20559.7
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.55,20566.9
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.55,20588.1
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.55,20611.7
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.6,20565.3
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.6,20570.2
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.6,20590.1
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.6,20618.6
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.65,20565.6
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.65,20571.1
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.65,20595.6
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.65,20622.4
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.7,20569.6
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.7,20576.3
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.7,20599.4
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.7,20636.9
1 wk ahead cum death,2022-11-07,2022-11-12,01,quantile,0.75,20569.8
2 wk ahead cum death,2022-11-07,2022-11-19,01,quantile,0.75,20578.0
3 wk ahead cum death,2022-11-07,2022-11-26,01,quantile,0.75,20611.8
4 wk ahead cum death,2022-11-07,2022-12-03,01,quantile,0.75,20643.4
