target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.01,20652.0
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.01,20652.0
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.01,20652.0
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.01,20652.0
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.025,20652.0
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.025,20652.0
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.025,20652.0
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.025,20652.0
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.05,20652.0
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.05,20652.0
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.05,20652.0
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.05,20668.8
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.1,20652.0
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.1,20655.9
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.1,20667.5
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.1,20684.3
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.15,20652.0
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.15,20664.2
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.15,20680.7
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.15,20699.7
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.2,20654.7
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.2,20673.0
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.2,20691.7
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.2,20712.5
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.25,20654.8
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.25,20676.8
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.25,20696.9
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.25,20717.4
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.3,20655.4
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.3,20681.1
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.3,20708.5
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.3,20722.8
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.35,20662.8
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.35,20686.2
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.35,20709.4
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.35,20730.6
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.4,20665.1
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.4,20687.2
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.4,20711.9
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.4,20737.9
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.45,20665.2
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.45,20689.0
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.45,20717.3
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.45,20739.0
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.5,20667.4
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.5,20691.6
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.5,20721.1
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.5,20748.2
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.55,20670.6
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.55,20691.6
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.55,20725.6
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.55,20754.9
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.6,20673.4
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.6,20693.9
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.6,20726.4
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.6,20760.6
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.65,20678.8
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.65,20700.3
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.65,20736.1
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.65,20767.8
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.7,20684.4
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.7,20707.9
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.7,20742.5
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.7,20778.1
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.75,20685.2
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.75,20711.4
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.75,20752.4
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.75,20788.9
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.8,20697.2
2 wk ahead cum death,2022-12-05,2022-12-17,01,quantile,0.8,20717.4
3 wk ahead cum death,2022-12-05,2022-12-24,01,quantile,0.8,20759.4
4 wk ahead cum death,2022-12-05,2022-12-31,01,quantile,0.8,20799.0
1 wk ahead cum death,2022-12-05,2022-12-10,01,quantile,0.85,20723.9
