target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.01,15406.0
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.01,15406.0
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.01,15406.0
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.01,15406.0
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.025,15406.0
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.025,15421.5
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.025,15494.1
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.025,15641.9
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.05,15496.7
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.05,15603.6
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.05,15716.7
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.05,15750.8
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.1,15519.6
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.1,15654.7
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.1,15761.7
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.1,15843.5
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.15,15536.8
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.15,15683.9
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.15,15779.4
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.15,15892.8
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.2,15552.1
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.2,15702.6
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.2,15796.6
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.2,15917.9
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.25,15560.8
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.25,15723.9
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.25,15810.7
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.25,15947.9
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.3,15577.0
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.3,15726.4
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.3,15830.1
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.3,15963.1
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.35,15579.3
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.35,15740.0
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.35,15846.3
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.35,15966.2
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.4,15583.2
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.4,15746.7
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.4,15852.1
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.4,15968.4
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.45,15588.4
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.45,15753.5
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.45,15873.5
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.45,15976.9
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.5,15594.1
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.5,15760.0
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.5,15874.0
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.5,15998.6
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.55,15599.9
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.55,15769.7
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.55,15889.4
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.55,16018.5
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.6,15605.1
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.6,15781.6
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.6,15890.0
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.6,16034.0
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.65,15611.1
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.65,15789.5
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.65,15906.4
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.65,16036.4
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.7,15621.5
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.7,15808.6
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.7,15911.7
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.7,16067.0
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.75,15633.1
2 wk ahead cum death,2021-10-25,2021-11-06,01,quantile,0.75,15818.1
3 wk ahead cum death,2021-10-25,2021-11-13,01,quantile,0.75,15945.4
4 wk ahead cum death,2021-10-25,2021-11-20,01,quantile,0.75,16109.8
1 wk ahead cum death,2021-10-25,2021-10-30,01,quantile,0.8,15639.2
