target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.01,12673.0
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.01,12673.0
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.01,12673.0
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.01,12718.0
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.025,12728.3
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.025,12844.9
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.025,13042.0
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.025,13151.8
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.05,12799.0
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.05,13095.6
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.05,13213.4
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.05,13402.8
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.1,12837.9
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.1,13126.7
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.1,13281.7
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.1,13550.3
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.15,12870.2
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.15,13143.0
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.15,13368.6
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.15,13573.8
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.2,12886.6
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.2,13168.3
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.2,13417.4
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.2,13625.5
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.25,12899.1
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.25,13177.0
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.25,13441.7
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.25,13698.3
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.3,12910.4
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.3,13197.0
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.3,13445.6
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.3,13723.0
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.35,12918.2
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.35,13202.3
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.35,13474.6
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.35,13751.7
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.4,12924.2
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.4,13219.3
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.4,13485.2
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.4,13760.9
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.45,12928.0
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.45,13227.5
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.45,13503.6
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.45,13789.2
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.5,12938.9
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.5,13242.2
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.5,13511.4
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.5,13802.1
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.55,12939.4
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.55,13244.0
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.55,13529.4
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.55,13829.0
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.6,12950.0
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.6,13256.0
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.6,13542.4
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.6,13849.8
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.65,12954.5
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.65,13268.8
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.65,13554.4
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.65,13866.7
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.7,12969.0
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.7,13278.8
3 wk ahead cum death,2021-09-13,2021-10-02,01,quantile,0.7,13577.6
4 wk ahead cum death,2021-09-13,2021-10-09,01,quantile,0.7,13887.5
1 wk ahead cum death,2021-09-13,2021-09-18,01,quantile,0.75,12970.9
2 wk ahead cum death,2021-09-13,2021-09-25,01,quantile,0.75,13297.2
