target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.01,11402.0
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.01,11402.0
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.01,11402.0
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.01,11402.0
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.025,11402.0
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.025,11402.0
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.025,11402.0
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.025,11402.0
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.05,11402.0
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.05,11402.0
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.05,11402.8
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.05,11422.4
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.1,11402.0
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.1,11411.5
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.1,11433.0
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.1,11447.7
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.15,11402.0
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.15,11413.1
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.15,11451.3
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.15,11464.9
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.2,11416.1
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.2,11440.5
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.2,11460.7
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.2,11482.6
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.25,11417.2
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.25,11441.3
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.25,11466.8
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.25,11499.4
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.3,11424.9
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.3,11449.0
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.3,11476.8
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.3,11499.6
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.35,11425.1
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.35,11455.5
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.35,11487.4
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.35,11503.5
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.4,11435.8
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.4,11456.6
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.4,11488.7
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.4,11514.5
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.45,11436.6
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.45,11461.4
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.45,11491.5
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.45,11517.2
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.5,11438.8
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.5,11463.0
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.5,11495.6
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.5,11527.7
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.55,11441.9
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.55,11473.3
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.55,11501.0
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.55,11535.1
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.6,11443.0
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.6,11479.7
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.6,11508.4
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.6,11548.5
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.65,11445.4
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.65,11482.4
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.65,11516.2
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.65,11557.4
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.7,11447.3
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.7,11489.1
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.7,11528.5
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.7,11572.3
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.75,11458.9
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.75,11502.2
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.75,11540.6
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.75,11587.1
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.8,11480.2
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.8,11509.1
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.8,11559.1
