target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.01,20041.0
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.01,20041.0
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.01,20041.0
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.01,20041.0
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.025,20041.0
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.025,20041.0
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.025,20062.1
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.025,20087.7
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.05,20041.0
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.05,20058.0
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.05,20092.1
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.05,20116.2
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.1,20041.0
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.1,20076.8
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.1,20112.3
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.1,20143.8
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.15,20041.0
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.15,20087.6
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.15,20127.9
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.15,20166.6
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.2,20047.5
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.2,20097.6
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.2,20140.5
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.2,20182.0
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.25,20053.4
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.25,20105.5
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.25,20146.7
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.25,20189.8
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.3,20058.5
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.3,20111.7
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.3,20154.5
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.3,20202.6
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.35,20059.5
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.35,20114.8
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.35,20161.9
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.35,20208.8
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.4,20059.8
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.4,20122.8
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.4,20165.7
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.4,20219.4
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.45,20061.6
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.45,20125.4
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.45,20171.7
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.45,20225.2
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.5,20065.9
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.5,20127.9
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.5,20177.2
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.5,20241.9
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.55,20068.9
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.55,20132.9
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.55,20187.9
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.55,20248.3
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.6,20077.7
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.6,20135.0
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.6,20192.7
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.6,20257.4
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.65,20078.3
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.65,20146.3
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.65,20198.7
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.65,20263.2
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.7,20080.2
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.7,20150.7
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.7,20212.0
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.7,20278.1
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.75,20085.6
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.75,20154.2
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.75,20220.6
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.75,20298.6
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.8,20094.3
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.8,20164.1
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.8,20234.0
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.8,20315.3
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.85,20097.7
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.85,20172.4
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.85,20249.5
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.85,20338.5
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.9,20118.9
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.9,20192.1
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.9,20277.4
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.9,20367.3
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.95,20145.0
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.95,20217.8
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.95,20309.2
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.95,20428.6
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.975,20206.1
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.975,20258.0
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.975,20384.7
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.975,20540.6
1 wk ahead cum death,2022-08-22,2022-08-27,01,quantile,0.99,20413.4
2 wk ahead cum death,2022-08-22,2022-09-03,01,quantile,0.99,20490.3
3 wk ahead cum death,2022-08-22,2022-09-10,01,quantile,0.99,20559.7
4 wk ahead cum death,2022-08-22,2022-09-17,01,quantile,0.99,20864.6
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.01,1330.0
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.01,1330.0
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.01,1330.0
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.01,1330.0
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.025,1330.0
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.025,1330.0
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.025,1330.0
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.025,1330.0
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.05,1330.0
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.05,1330.0
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.05,1330.0
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.05,1330.0
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.1,1330.0
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.1,1330.0
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.1,1330.0
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.1,1330.0
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.15,1330.0
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.15,1330.0
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.15,1330.8
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.15,1332.0
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.2,1330.0
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.2,1330.0
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.2,1332.0
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.2,1333.2
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.25,1330.0
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.25,1330.0
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.25,1332.8
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.25,1334.3
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.3,1330.5
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.3,1331.8
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.3,1333.9
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.3,1335.3
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.35,1330.7
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.35,1334.3
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.35,1334.7
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.35,1335.8
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.4,1330.8
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.4,1335.0
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.4,1335.1
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.4,1336.7
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.45,1330.9
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.45,1335.5
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.45,1336.4
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.45,1339.0
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.5,1331.7
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.5,1336.2
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.5,1338.3
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.5,1339.2
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.55,1332.3
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.55,1337.0
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.55,1338.7
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.55,1340.8
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.6,1333.1
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.6,1337.1
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.6,1340.4
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.6,1341.4
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.65,1333.3
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.65,1338.3
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.65,1341.6
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.65,1343.6
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.7,1333.4
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.7,1339.5
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.7,1343.0
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.7,1345.0
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.75,1334.9
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.75,1339.8
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.75,1344.0
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.75,1346.0
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.8,1336.1
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.8,1341.2
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.8,1347.0
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.8,1347.4
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.85,1336.2
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.85,1342.0
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.85,1349.7
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.85,1351.0
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.9,1340.8
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.9,1344.7
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.9,1352.2
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.9,1355.2
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.95,1343.9
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.95,1348.8
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.95,1360.1
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.95,1363.8
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.975,1353.4
2 wk ahead cum death,2022-08-22,2022-09-03,02,quantile,0.975,1354.0
3 wk ahead cum death,2022-08-22,2022-09-10,02,quantile,0.975,1371.3
4 wk ahead cum death,2022-08-22,2022-09-17,02,quantile,0.975,1382.4
1 wk ahead cum death,2022-08-22,2022-08-27,02,quantile,0.99,1385.2
