target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.01,19541.0
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.01,19541.0
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.01,19541.0
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.01,19541.0
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.025,19541.0
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.025,19541.0
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.025,19541.0
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.025,19541.0
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.05,19541.0
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.05,19541.0
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.05,19541.0
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.05,19541.0
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.1,19542.7
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.1,19552.3
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.1,19564.1
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.1,19574.8
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.15,19547.0
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.15,19565.4
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.15,19591.0
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.15,19609.9
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.2,19557.3
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.2,19579.3
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.2,19600.5
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.2,19628.7
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.25,19562.3
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.25,19586.7
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.25,19610.9
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.25,19635.5
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.3,19568.4
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.3,19588.9
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.3,19626.2
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.3,19646.4
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.35,19569.3
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.35,19589.2
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.35,19632.0
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.35,19667.4
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.4,19572.0
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.4,19595.5
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.4,19636.6
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.4,19669.8
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.45,19572.3
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.45,19604.9
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.45,19645.0
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.45,19672.8
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.5,19576.0
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.5,19606.3
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.5,19649.6
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.5,19690.2
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.55,19580.2
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.55,19607.1
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.55,19655.1
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.55,19693.0
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.6,19585.1
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.6,19614.0
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.6,19655.2
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.6,19694.7
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.65,19586.1
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.65,19621.1
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.65,19674.7
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.65,19713.4
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.7,19591.5
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.7,19628.3
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.7,19683.5
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.7,19721.4
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.75,19596.8
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.75,19632.5
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.75,19699.5
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.75,19733.5
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.8,19602.3
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.8,19646.9
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.8,19707.2
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.8,19777.4
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.85,19613.2
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.85,19655.2
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.85,19729.2
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.85,19807.6
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.9,19634.2
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.9,19679.7
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.9,19769.2
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.9,19881.2
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.95,19658.0
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.95,19720.7
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.95,19812.2
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.95,20055.2
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.975,19714.4
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.975,19829.9
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.975,19925.2
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.975,20310.0
1 wk ahead cum death,2022-04-25,2022-04-30,01,quantile,0.99,20039.1
2 wk ahead cum death,2022-04-25,2022-05-07,01,quantile,0.99,20157.3
3 wk ahead cum death,2022-04-25,2022-05-14,01,quantile,0.99,20220.4
4 wk ahead cum death,2022-04-25,2022-05-21,01,quantile,0.99,20818.5
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.01,1248.0
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.01,1248.0
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.01,1248.0
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.01,1248.0
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.025,1248.0
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.025,1248.0
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.025,1250.1
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.025,1252.4
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.05,1248.5
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.05,1254.1
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.05,1260.1
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.05,1263.0
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.1,1252.0
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.1,1257.6
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.1,1263.7
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.1,1272.4
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.15,1252.7
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.15,1258.6
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.15,1267.8
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.15,1277.8
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.2,1254.7
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.2,1261.7
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.2,1270.7
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.2,1280.4
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.25,1255.5
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.25,1262.3
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.25,1272.0
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.25,1281.8
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.3,1257.4
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.3,1263.7
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.3,1273.7
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.3,1284.1
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.35,1257.5
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.35,1264.4
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.35,1275.7
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.35,1288.6
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.4,1257.8
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.4,1264.9
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.4,1275.9
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.4,1289.6
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.45,1258.5
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.45,1267.0
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.45,1277.4
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.45,1290.1
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.5,1258.6
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.5,1267.0
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.5,1278.8
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.5,1293.2
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.55,1259.7
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.55,1268.0
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.55,1279.7
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.55,1295.1
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.6,1260.2
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.6,1269.4
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.6,1280.5
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.6,1296.8
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.65,1260.8
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.65,1270.2
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.65,1283.8
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.65,1297.4
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.7,1261.5
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.7,1271.2
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.7,1285.6
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.7,1299.6
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.75,1262.5
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.75,1272.5
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.75,1288.5
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.75,1301.8
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.8,1263.9
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.8,1275.9
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.8,1290.0
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.8,1308.6
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.85,1266.0
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.85,1276.9
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.85,1293.7
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.85,1312.6
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.9,1269.5
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.9,1279.8
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.9,1298.9
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.9,1325.8
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.95,1272.3
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.95,1286.2
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.95,1306.6
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.95,1351.7
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.975,1280.4
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.975,1300.8
3 wk ahead cum death,2022-04-25,2022-05-14,02,quantile,0.975,1322.8
4 wk ahead cum death,2022-04-25,2022-05-21,02,quantile,0.975,1391.1
1 wk ahead cum death,2022-04-25,2022-04-30,02,quantile,0.99,1327.3
2 wk ahead cum death,2022-04-25,2022-05-07,02,quantile,0.99,1349.7
