target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.01,13209.0
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.01,13209.0
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.01,13255.5
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.01,13573.6
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.025,13386.1
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.025,13431.3
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.025,13987.4
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.025,14170.3
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.05,13469.5
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.05,13833.1
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.05,14169.3
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.05,14471.5
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.1,13504.7
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.1,13877.6
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.1,14231.6
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.1,14584.2
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.15,13552.3
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.15,13902.5
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.15,14271.8
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.15,14676.3
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.2,13583.5
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.2,13939.1
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.2,14297.8
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.2,14687.9
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.25,13601.0
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.25,13949.6
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.25,14330.5
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.25,14725.1
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.3,13616.8
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.3,13966.6
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.3,14339.0
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.3,14739.5
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.35,13631.2
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.35,13993.4
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.35,14377.3
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.35,14767.0
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.4,13640.3
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.4,14013.5
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.4,14404.5
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.4,14773.1
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.45,13641.5
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.45,14025.0
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.45,14430.0
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.45,14788.2
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.5,13649.7
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.5,14044.8
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.5,14434.7
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.5,14834.3
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.55,13656.2
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.55,14053.7
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.55,14434.8
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.55,14861.6
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.6,13671.5
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.6,14062.2
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.6,14454.0
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.6,14862.7
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.65,13671.9
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.65,14075.5
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.65,14488.9
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.65,14882.5
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.7,13689.5
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.7,14095.2
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.7,14520.8
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.7,14919.5
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.75,13702.2
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.75,14115.3
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.75,14556.9
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.75,14986.1
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.8,13713.4
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.8,14140.4
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.8,14609.9
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.8,15064.8
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.85,13730.7
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.85,14157.1
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.85,14650.5
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.85,15124.6
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.9,13754.6
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.9,14202.9
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.9,14741.6
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.9,15284.9
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.95,13778.9
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.95,14274.5
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.95,14849.1
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.95,15453.6
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.975,13821.3
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.975,14314.8
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.975,14945.9
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.975,15741.2
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.99,14004.5
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.99,14632.4
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.99,15475.2
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.99,16431.1
1 wk ahead cum death,2021-09-20,2021-09-25,02,quantile,0.01,469.0
