target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-05-23,2022-05-28,01,quantile,0.01,19645.0
2 wk ahead cum death,2022-05-23,2022-06-04,01,quantile,0.01,19645.0
3 wk ahead cum death,2022-05-23,2022-06-11,01,quantile,0.01,19645.0
4 wk ahead cum death,2022-05-23,2022-06-18,01,quantile,0.01,19645.0
1 wk ahead cum death,2022-05-23,2022-05-28,01,quantile,0.025,19645.0
2 wk ahead cum death,2022-05-23,2022-06-04,01,quantile,0.025,19645.0
3 wk ahead cum death,2022-05-23,2022-06-11,01,quantile,0.025,19645.0
4 wk ahead cum death,2022-05-23,2022-06-18,01,quantile,0.025,19645.0
1 wk ahead cum death,2022-05-23,2022-05-28,01,quantile,0.05,19645.0
2 wk ahead cum death,2022-05-23,2022-06-04,01,quantile,0.05,19645.0
3 wk ahead cum death,2022-05-23,2022-06-11,01,quantile,0.05,19645.0
4 wk ahead cum death,2022-05-23,2022-06-18,01,quantile,0.05,19645.0
1 wk ahead cum death,2022-05-23,2022-05-28,01,quantile,0.1,19645.0
2 wk ahead cum death,2022-05-23,2022-06-04,01,quantile,0.1,19645.0
3 wk ahead cum death,2022-05-23,2022-06-11,01,quantile,0.1,19646.2
4 wk ahead cum death,2022-05-23,2022-06-18,01,quantile,0.1,19659.4
1 wk ahead cum death,2022-05-23,2022-05-28,01,quantile,0.15,19645.0
2 wk ahead cum death,2022-05-23,2022-06-04,01,quantile,0.15,19655.5
3 wk ahead cum death,2022-05-23,2022-06-11,01,quantile,0.15,19658.4
4 wk ahead cum death,2022-05-23,2022-06-18,01,quantile,0.15,19678.8
1 wk ahead cum death,2022-05-23,2022-05-28,01,quantile,0.2,19646.5
2 wk ahead cum death,2022-05-23,2022-06-04,01,quantile,0.2,19663.2
3 wk ahead cum death,2022-05-23,2022-06-11,01,quantile,0.2,19668.7
4 wk ahead cum death,2022-05-23,2022-06-18,01,quantile,0.2,19692.5
1 wk ahead cum death,2022-05-23,2022-05-28,01,quantile,0.25,19649.5
2 wk ahead cum death,2022-05-23,2022-06-04,01,quantile,0.25,19668.0
3 wk ahead cum death,2022-05-23,2022-06-11,01,quantile,0.25,19673.4
4 wk ahead cum death,2022-05-23,2022-06-18,01,quantile,0.25,19702.2
1 wk ahead cum death,2022-05-23,2022-05-28,01,quantile,0.3,19651.7
2 wk ahead cum death,2022-05-23,2022-06-04,01,quantile,0.3,19670.5
3 wk ahead cum death,2022-05-23,2022-06-11,01,quantile,0.3,19686.4
4 wk ahead cum death,2022-05-23,2022-06-18,01,quantile,0.3,19716.6
