target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-12-12,2022-12-17,01,quantile,0.01,20682.0
2 wk ahead cum death,2022-12-12,2022-12-24,01,quantile,0.01,20682.0
3 wk ahead cum death,2022-12-12,2022-12-31,01,quantile,0.01,20682.0
4 wk ahead cum death,2022-12-12,2023-01-07,01,quantile,0.01,20682.0
1 wk ahead cum death,2022-12-12,2022-12-17,01,quantile,0.025,20682.0
2 wk ahead cum death,2022-12-12,2022-12-24,01,quantile,0.025,20682.0
3 wk ahead cum death,2022-12-12,2022-12-31,01,quantile,0.025,20682.0
4 wk ahead cum death,2022-12-12,2023-01-07,01,quantile,0.025,20709.4
1 wk ahead cum death,2022-12-12,2022-12-17,01,quantile,0.05,20682.0
2 wk ahead cum death,2022-12-12,2022-12-24,01,quantile,0.05,20682.0
3 wk ahead cum death,2022-12-12,2022-12-31,01,quantile,0.05,20689.3
4 wk ahead cum death,2022-12-12,2023-01-07,01,quantile,0.05,20732.2
1 wk ahead cum death,2022-12-12,2022-12-17,01,quantile,0.1,20682.0
2 wk ahead cum death,2022-12-12,2022-12-24,01,quantile,0.1,20697.5
3 wk ahead cum death,2022-12-12,2022-12-31,01,quantile,0.1,20707.1
4 wk ahead cum death,2022-12-12,2023-01-07,01,quantile,0.1,20744.5
1 wk ahead cum death,2022-12-12,2022-12-17,01,quantile,0.15,20682.4
2 wk ahead cum death,2022-12-12,2022-12-24,01,quantile,0.15,20706.0
3 wk ahead cum death,2022-12-12,2022-12-31,01,quantile,0.15,20727.4
4 wk ahead cum death,2022-12-12,2023-01-07,01,quantile,0.15,20758.4
1 wk ahead cum death,2022-12-12,2022-12-17,01,quantile,0.2,20690.4
2 wk ahead cum death,2022-12-12,2022-12-24,01,quantile,0.2,20716.3
3 wk ahead cum death,2022-12-12,2022-12-31,01,quantile,0.2,20737.3
4 wk ahead cum death,2022-12-12,2023-01-07,01,quantile,0.2,20767.7
1 wk ahead cum death,2022-12-12,2022-12-17,01,quantile,0.25,20697.3
2 wk ahead cum death,2022-12-12,2022-12-24,01,quantile,0.25,20719.5
3 wk ahead cum death,2022-12-12,2022-12-31,01,quantile,0.25,20744.2
4 wk ahead cum death,2022-12-12,2023-01-07,01,quantile,0.25,20771.3
1 wk ahead cum death,2022-12-12,2022-12-17,01,quantile,0.3,20698.7
2 wk ahead cum death,2022-12-12,2022-12-24,01,quantile,0.3,20725.6
3 wk ahead cum death,2022-12-12,2022-12-31,01,quantile,0.3,20751.0
4 wk ahead cum death,2022-12-12,2023-01-07,01,quantile,0.3,20772.9
1 wk ahead cum death,2022-12-12,2022-12-17,01,quantile,0.35,20700.5
2 wk ahead cum death,2022-12-12,2022-12-24,01,quantile,0.35,20728.2
3 wk ahead cum death,2022-12-12,2022-12-31,01,quantile,0.35,20755.4
4 wk ahead cum death,2022-12-12,2023-01-07,01,quantile,0.35,20779.7
1 wk ahead cum death,2022-12-12,2022-12-17,01,quantile,0.4,20701.7
2 wk ahead cum death,2022-12-12,2022-12-24,01,quantile,0.4,20732.8
3 wk ahead cum death,2022-12-12,2022-12-31,01,quantile,0.4,20756.7
4 wk ahead cum death,2022-12-12,2023-01-07,01,quantile,0.4,20785.3
1 wk ahead cum death,2022-12-12,2022-12-17,01,quantile,0.45,20702.6
2 wk ahead cum death,2022-12-12,2022-12-24,01,quantile,0.45,20732.9
3 wk ahead cum death,2022-12-12,2022-12-31,01,quantile,0.45,20767.0
4 wk ahead cum death,2022-12-12,2023-01-07,01,quantile,0.45,20789.1
1 wk ahead cum death,2022-12-12,2022-12-17,01,quantile,0.5,20707.5
2 wk ahead cum death,2022-12-12,2022-12-24,01,quantile,0.5,20736.5
3 wk ahead cum death,2022-12-12,2022-12-31,01,quantile,0.5,20768.5
4 wk ahead cum death,2022-12-12,2023-01-07,01,quantile,0.5,20794.0
1 wk ahead cum death,2022-12-12,2022-12-17,01,quantile,0.55,20707.6
