target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.01,19696.0
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.01,19696.0
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.01,19696.0
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.01,19696.0
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.025,19696.0
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.025,19696.0
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.025,19696.0
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.025,19696.0
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.05,19696.0
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.05,19696.0
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.05,19696.0
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.05,19696.0
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.1,19696.0
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.1,19696.0
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.1,19696.0
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.1,19702.5
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.15,19696.0
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.15,19696.0
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.15,19703.3
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.15,19707.7
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.2,19696.0
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.2,19707.3
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.2,19713.3
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.2,19716.7
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.25,19700.4
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.25,19723.7
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.25,19725.6
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.25,19727.6
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.3,19700.9
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.3,19725.8
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.3,19734.6
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.3,19740.0
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.35,19704.5
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.35,19729.3
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.35,19739.9
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.35,19754.2
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.4,19705.1
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.4,19735.6
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.4,19746.4
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.4,19756.4
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.45,19705.5
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.45,19736.6
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.45,19749.2
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.45,19770.0
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.5,19708.2
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.5,19737.1
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.5,19753.4
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.5,19790.8
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.55,19711.5
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.55,19744.0
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.55,19761.7
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.55,19797.8
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.6,19713.8
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.6,19747.8
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.6,19766.9
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.6,19803.6
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.65,19720.7
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.65,19752.3
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.65,19770.2
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.65,19819.6
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.7,19721.7
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.7,19758.3
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.7,19785.1
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.7,19834.2
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.75,19723.3
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.75,19760.8
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.75,19795.6
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.75,19846.1
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.8,19733.3
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.8,19768.7
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.8,19806.9
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.8,19871.0
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.85,19743.7
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.85,19778.4
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.85,19822.7
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.85,19898.5
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.9,19754.1
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.9,19794.8
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.9,19844.5
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.9,19941.2
1 wk ahead cum death,2022-06-20,2022-06-25,01,quantile,0.95,19784.2
2 wk ahead cum death,2022-06-20,2022-07-02,01,quantile,0.95,19815.9
3 wk ahead cum death,2022-06-20,2022-07-09,01,quantile,0.95,19888.7
4 wk ahead cum death,2022-06-20,2022-07-16,01,quantile,0.95,20062.3
