target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-12-26,2022-12-31,01,quantile,0.01,20737.0
2 wk ahead cum death,2022-12-26,2023-01-07,01,quantile,0.01,20737.0
3 wk ahead cum death,2022-12-26,2023-01-14,01,quantile,0.01,20737.0
4 wk ahead cum death,2022-12-26,2023-01-21,01,quantile,0.01,20737.0
1 wk ahead cum death,2022-12-26,2022-12-31,01,quantile,0.025,20737.0
2 wk ahead cum death,2022-12-26,2023-01-07,01,quantile,0.025,20737.0
3 wk ahead cum death,2022-12-26,2023-01-14,01,quantile,0.025,20737.0
4 wk ahead cum death,2022-12-26,2023-01-21,01,quantile,0.025,20737.0
1 wk ahead cum death,2022-12-26,2022-12-31,01,quantile,0.05,20737.0
2 wk ahead cum death,2022-12-26,2023-01-07,01,quantile,0.05,20752.2
3 wk ahead cum death,2022-12-26,2023-01-14,01,quantile,0.05,20757.3
4 wk ahead cum death,2022-12-26,2023-01-21,01,quantile,0.05,20782.8
1 wk ahead cum death,2022-12-26,2022-12-31,01,quantile,0.1,20737.0
2 wk ahead cum death,2022-12-26,2023-01-07,01,quantile,0.1,20766.4
3 wk ahead cum death,2022-12-26,2023-01-14,01,quantile,0.1,20782.3
4 wk ahead cum death,2022-12-26,2023-01-21,01,quantile,0.1,20802.1
1 wk ahead cum death,2022-12-26,2022-12-31,01,quantile,0.15,20744.2
2 wk ahead cum death,2022-12-26,2023-01-07,01,quantile,0.15,20776.0
3 wk ahead cum death,2022-12-26,2023-01-14,01,quantile,0.15,20799.4
4 wk ahead cum death,2022-12-26,2023-01-21,01,quantile,0.15,20821.1
1 wk ahead cum death,2022-12-26,2022-12-31,01,quantile,0.2,20751.9
2 wk ahead cum death,2022-12-26,2023-01-07,01,quantile,0.2,20781.4
3 wk ahead cum death,2022-12-26,2023-01-14,01,quantile,0.2,20803.1
4 wk ahead cum death,2022-12-26,2023-01-21,01,quantile,0.2,20837.1
