target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.01,20239.0
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.01,20239.0
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.01,20239.0
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.01,20247.7
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.025,20239.0
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.025,20273.2
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.025,20312.3
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.025,20355.8
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.05,20239.0
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.05,20303.2
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.05,20345.6
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.05,20393.4
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.1,20251.8
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.1,20327.1
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.1,20368.4
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.1,20426.9
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.15,20270.5
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.15,20337.8
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.15,20389.9
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.15,20441.4
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.2,20278.4
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.2,20348.4
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.2,20401.9
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.2,20454.7
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.25,20288.8
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.25,20362.2
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.25,20410.3
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.25,20467.7
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.3,20298.4
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.3,20365.0
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.3,20417.9
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.3,20478.9
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.35,20301.2
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.35,20367.5
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.35,20427.2
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.35,20488.3
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.4,20306.8
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.4,20368.9
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.4,20433.5
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.4,20494.0
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.45,20309.1
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.45,20376.7
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.45,20437.3
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.45,20500.4
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.5,20312.5
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.5,20388.5
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.5,20441.8
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.5,20513.0
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.55,20315.9
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.55,20389.1
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.55,20449.0
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.55,20526.7
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.6,20317.8
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.6,20395.1
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.6,20456.9
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.6,20538.1
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.65,20321.8
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.65,20398.4
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.65,20468.2
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.65,20547.7
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.7,20330.3
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.7,20412.1
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.7,20475.0
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.7,20555.8
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.75,20331.5
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.75,20414.4
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.75,20483.1
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.75,20571.6
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.8,20341.0
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.8,20423.6
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.8,20496.8
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.8,20586.4
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.85,20351.2
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.85,20440.0
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.85,20515.2
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.85,20608.7
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.9,20372.2
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.9,20458.0
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.9,20540.1
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.9,20637.4
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.95,20391.9
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.95,20490.4
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.95,20578.4
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.95,20702.3
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.975,20450.3
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.975,20534.3
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.975,20655.9
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.975,20791.9
1 wk ahead cum death,2022-09-12,2022-09-17,01,quantile,0.99,20691.8
2 wk ahead cum death,2022-09-12,2022-09-24,01,quantile,0.99,20703.9
3 wk ahead cum death,2022-09-12,2022-10-01,01,quantile,0.99,20864.7
4 wk ahead cum death,2022-09-12,2022-10-08,01,quantile,0.99,21079.6
1 wk ahead cum death,2022-09-12,2022-09-17,02,quantile,0.01,1338.0
2 wk ahead cum death,2022-09-12,2022-09-24,02,quantile,0.01,1338.0
3 wk ahead cum death,2022-09-12,2022-10-01,02,quantile,0.01,1338.0
4 wk ahead cum death,2022-09-12,2022-10-08,02,quantile,0.01,1338.0
1 wk ahead cum death,2022-09-12,2022-09-17,02,quantile,0.025,1338.0
2 wk ahead cum death,2022-09-12,2022-09-24,02,quantile,0.025,1338.0
3 wk ahead cum death,2022-09-12,2022-10-01,02,quantile,0.025,1338.0
4 wk ahead cum death,2022-09-12,2022-10-08,02,quantile,0.025,1338.0
1 wk ahead cum death,2022-09-12,2022-09-17,02,quantile,0.05,1338.0
2 wk ahead cum death,2022-09-12,2022-09-24,02,quantile,0.05,1338.0
3 wk ahead cum death,2022-09-12,2022-10-01,02,quantile,0.05,1338.0
4 wk ahead cum death,2022-09-12,2022-10-08,02,quantile,0.05,1338.0
1 wk ahead cum death,2022-09-12,2022-09-17,02,quantile,0.1,1338.0
2 wk ahead cum death,2022-09-12,2022-09-24,02,quantile,0.1,1338.0
3 wk ahead cum death,2022-09-12,2022-10-01,02,quantile,0.1,1338.0
4 wk ahead cum death,2022-09-12,2022-10-08,02,quantile,0.1,1338.0
1 wk ahead cum death,2022-09-12,2022-09-17,02,quantile,0.15,1338.0
2 wk ahead cum death,2022-09-12,2022-09-24,02,quantile,0.15,1338.0
3 wk ahead cum death,2022-09-12,2022-10-01,02,quantile,0.15,1338.0
4 wk ahead cum death,2022-09-12,2022-10-08,02,quantile,0.15,1338.0
1 wk ahead cum death,2022-09-12,2022-09-17,02,quantile,0.2,1338.0
2 wk ahead cum death,2022-09-12,2022-09-24,02,quantile,0.2,1338.0
3 wk ahead cum death,2022-09-12,2022-10-01,02,quantile,0.2,1338.0
4 wk ahead cum death,2022-09-12,2022-10-08,02,quantile,0.2,1338.0
1 wk ahead cum death,2022-09-12,2022-09-17,02,quantile,0.25,1338.0
2 wk ahead cum death,2022-09-12,2022-09-24,02,quantile,0.25,1338.0
3 wk ahead cum death,2022-09-12,2022-10-01,02,quantile,0.25,1338.0
4 wk ahead cum death,2022-09-12,2022-10-08,02,quantile,0.25,1338.0
1 wk ahead cum death,2022-09-12,2022-09-17,02,quantile,0.3,1338.0
2 wk ahead cum death,2022-09-12,2022-09-24,02,quantile,0.3,1338.0
3 wk ahead cum death,2022-09-12,2022-10-01,02,quantile,0.3,1338.0
