target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.01,15834.0
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.01,15834.0
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.01,15834.0
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.01,15926.9
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.025,15869.8
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.025,15970.2
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.025,15988.3
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.025,16032.1
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.05,15912.4
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.05,16056.4
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.05,16132.0
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.05,16174.0
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.1,15932.9
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.1,16073.6
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.1,16172.1
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.1,16237.9
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.15,15960.5
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.15,16088.7
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.15,16195.9
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.15,16295.5
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.2,15975.5
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.2,16105.3
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.2,16216.2
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.2,16325.0
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.25,15992.4
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.25,16112.1
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.25,16228.9
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.25,16353.7
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.3,15995.7
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.3,16121.2
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.3,16244.5
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.3,16362.5
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.35,16006.4
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.35,16127.2
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.35,16258.4
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.35,16374.6
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.4,16010.9
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.4,16136.3
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.4,16285.2
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.4,16378.9
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.45,16011.8
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.45,16138.2
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.45,16299.8
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.45,16387.5
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.5,16019.6
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.5,16144.6
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.5,16300.2
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.5,16402.0
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.55,16022.1
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.55,16156.3
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.55,16303.5
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.55,16422.8
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.6,16027.1
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.6,16162.0
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.6,16305.7
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.6,16445.5
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.65,16027.9
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.65,16164.3
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.65,16332.8
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.65,16466.7
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.7,16038.9
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.7,16178.2
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.7,16345.9
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.7,16475.4
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.75,16045.8
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.75,16188.0
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.75,16366.6
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.75,16492.0
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.8,16058.3
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.8,16195.6
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.8,16399.1
4 wk ahead cum death,2021-11-08,2021-12-04,01,quantile,0.8,16504.7
1 wk ahead cum death,2021-11-08,2021-11-13,01,quantile,0.85,16066.0
2 wk ahead cum death,2021-11-08,2021-11-20,01,quantile,0.85,16211.5
3 wk ahead cum death,2021-11-08,2021-11-27,01,quantile,0.85,16436.0
