target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.01,20617.0
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.01,20617.0
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.01,20617.0
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.01,20617.0
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.025,20617.0
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.025,20617.0
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.025,20617.0
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.025,20617.0
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.05,20617.0
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.05,20617.0
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.05,20617.0
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.05,20617.0
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.1,20617.0
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.1,20618.7
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.1,20625.5
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.1,20629.9
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.15,20617.0
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.15,20631.8
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.15,20641.0
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.15,20644.1
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.2,20617.8
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.2,20638.3
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.2,20653.0
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.2,20653.2
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.25,20618.6
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.25,20642.7
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.25,20658.9
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.25,20661.2
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.3,20621.4
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.3,20645.0
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.3,20664.1
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.3,20669.4
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.35,20624.0
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.35,20648.9
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.35,20671.7
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.35,20672.9
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.4,20624.5
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.4,20653.2
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.4,20678.7
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.4,20679.7
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.45,20624.7
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.45,20654.1
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.45,20682.6
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.45,20685.0
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.5,20629.7
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.5,20655.8
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.5,20683.2
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.5,20697.5
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.55,20631.4
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.55,20659.6
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.55,20689.9
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.55,20702.9
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.6,20631.9
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.6,20663.0
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.6,20692.3
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.6,20703.4
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.65,20632.1
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.65,20666.5
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.65,20698.8
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.65,20708.7
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.7,20636.9
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.7,20670.5
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.7,20704.1
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.7,20729.5
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.75,20642.2
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.75,20676.5
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.75,20713.3
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.75,20732.4
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.8,20654.6
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.8,20680.0
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.8,20719.8
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.8,20748.9
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.85,20657.5
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.85,20687.6
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.85,20738.4
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.85,20767.1
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.9,20677.5
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.9,20700.9
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.9,20762.1
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.9,20794.8
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.95,20700.8
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.95,20726.0
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.95,20793.6
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.95,20867.1
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.975,20761.3
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.975,20762.9
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.975,20882.6
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.975,20969.2
1 wk ahead cum death,2022-11-21,2022-11-26,01,quantile,0.99,20930.8
2 wk ahead cum death,2022-11-21,2022-12-03,01,quantile,0.99,21082.0
3 wk ahead cum death,2022-11-21,2022-12-10,01,quantile,0.99,21103.0
4 wk ahead cum death,2022-11-21,2022-12-17,01,quantile,0.99,21324.0
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.01,1436.0
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.01,1436.0
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.01,1436.0
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.01,1436.0
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.025,1436.0
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.025,1436.0
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.025,1436.1
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.025,1440.6
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.05,1437.2
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.05,1440.3
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.05,1441.2
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.05,1448.8
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.1,1440.8
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.1,1443.2
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.1,1444.4
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.1,1452.9
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.15,1443.6
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.15,1444.7
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.15,1447.0
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.15,1457.5
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.2,1446.2
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.2,1446.4
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.2,1448.7
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.2,1460.9
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.25,1447.6
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.25,1447.6
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.25,1450.3
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.25,1461.6
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.3,1448.3
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.3,1448.4
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.3,1452.0
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.3,1462.4
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.35,1448.7
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.35,1450.2
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.35,1452.7
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.35,1464.1
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.4,1449.1
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.4,1451.2
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.4,1455.3
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.4,1466.3
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.45,1450.0
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.45,1452.2
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.45,1456.7
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.45,1467.9
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.5,1450.7
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.5,1452.5
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.5,1456.9
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.5,1469.9
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.55,1451.1
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.55,1452.7
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.55,1458.0
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.55,1470.3
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.6,1451.5
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.6,1453.4
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.6,1458.3
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.6,1472.6
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.65,1452.3
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.65,1454.9
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.65,1459.7
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.65,1472.7
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.7,1453.5
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.7,1457.5
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.7,1460.5
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.7,1474.6
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.75,1454.4
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.75,1460.2
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.75,1462.7
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.75,1475.8
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.8,1456.5
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.8,1461.3
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.8,1464.1
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.8,1477.5
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.85,1457.3
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.85,1462.1
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.85,1467.1
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.85,1481.8
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.9,1460.4
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.9,1464.2
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.9,1472.4
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.9,1486.4
1 wk ahead cum death,2022-11-21,2022-11-26,02,quantile,0.95,1463.1
2 wk ahead cum death,2022-11-21,2022-12-03,02,quantile,0.95,1469.4
3 wk ahead cum death,2022-11-21,2022-12-10,02,quantile,0.95,1478.6
4 wk ahead cum death,2022-11-21,2022-12-17,02,quantile,0.95,1498.6
