target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.01,14075.9
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.01,14355.3
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.01,14449.7
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.01,14465.7
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.025,14292.8
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.025,14587.7
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.025,14860.5
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.025,15365.8
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.05,14407.2
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.05,14935.6
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.05,15147.8
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.05,15768.1
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.1,14446.5
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.1,14970.9
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.1,15220.9
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.1,15773.9
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.15,14530.0
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.15,15017.9
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.15,15258.9
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.15,15980.8
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.2,14577.1
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.2,15056.3
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.2,15307.5
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.2,15984.8
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.25,14596.9
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.25,15076.2
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.25,15346.1
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.25,16034.3
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.3,14616.8
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.3,15091.9
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.3,15359.7
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.3,16047.7
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.35,14646.7
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.35,15144.0
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.35,15423.8
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.35,16072.5
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.4,14650.0
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.4,15161.2
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.4,15457.8
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.4,16078.4
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.45,14650.8
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.45,15165.3
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.45,15468.6
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.45,16078.6
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.5,14676.5
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.5,15173.2
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.5,15490.6
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.5,16155.5
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.55,14693.7
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.55,15199.4
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.55,15495.4
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.55,16234.3
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.6,14706.0
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.6,15209.4
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.6,15529.5
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.6,16238.7
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.65,14709.3
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.65,15222.1
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.65,15607.2
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.65,16303.4
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.7,14736.6
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.7,15276.9
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.7,15657.2
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.7,16318.8
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.75,14745.4
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.75,15314.4
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.75,15717.5
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.75,16430.6
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.8,14779.4
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.8,15330.5
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.8,15781.3
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.8,16511.8
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.85,14797.6
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.85,15340.9
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.85,15847.9
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.85,16624.5
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.9,14841.5
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.9,15382.1
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.9,15950.3
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.9,17001.7
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.95,14865.7
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.95,15502.5
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.95,16095.2
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.95,17093.0
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.975,14934.4
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.975,15588.5
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.975,16221.3
4 wk ahead cum death,2021-09-27,2021-10-23,01,quantile,0.975,17448.8
1 wk ahead cum death,2021-09-27,2021-10-02,01,quantile,0.99,15212.9
2 wk ahead cum death,2021-09-27,2021-10-09,01,quantile,0.99,15845.8
3 wk ahead cum death,2021-09-27,2021-10-16,01,quantile,0.99,16890.6
