target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-01-17,2022-01-22,01,quantile,0.01,16641.0
2 wk ahead cum death,2022-01-17,2022-01-29,01,quantile,0.01,16641.0
3 wk ahead cum death,2022-01-17,2022-02-05,01,quantile,0.01,16641.0
4 wk ahead cum death,2022-01-17,2022-02-12,01,quantile,0.01,16641.0
1 wk ahead cum death,2022-01-17,2022-01-22,01,quantile,0.025,16641.0
2 wk ahead cum death,2022-01-17,2022-01-29,01,quantile,0.025,16641.0
3 wk ahead cum death,2022-01-17,2022-02-05,01,quantile,0.025,16641.0
4 wk ahead cum death,2022-01-17,2022-02-12,01,quantile,0.025,17161.0
1 wk ahead cum death,2022-01-17,2022-01-22,01,quantile,0.05,16641.0
2 wk ahead cum death,2022-01-17,2022-01-29,01,quantile,0.05,16694.5
3 wk ahead cum death,2022-01-17,2022-02-05,01,quantile,0.05,16922.4
4 wk ahead cum death,2022-01-17,2022-02-12,01,quantile,0.05,17404.7
1 wk ahead cum death,2022-01-17,2022-01-22,01,quantile,0.1,16659.3
2 wk ahead cum death,2022-01-17,2022-01-29,01,quantile,0.1,16773.3
3 wk ahead cum death,2022-01-17,2022-02-05,01,quantile,0.1,17037.3
4 wk ahead cum death,2022-01-17,2022-02-12,01,quantile,0.1,17624.5
1 wk ahead cum death,2022-01-17,2022-01-22,01,quantile,0.15,16666.4
2 wk ahead cum death,2022-01-17,2022-01-29,01,quantile,0.15,16824.0
3 wk ahead cum death,2022-01-17,2022-02-05,01,quantile,0.15,17248.8
4 wk ahead cum death,2022-01-17,2022-02-12,01,quantile,0.15,17642.0
1 wk ahead cum death,2022-01-17,2022-01-22,01,quantile,0.2,16711.8
2 wk ahead cum death,2022-01-17,2022-01-29,01,quantile,0.2,16826.0
3 wk ahead cum death,2022-01-17,2022-02-05,01,quantile,0.2,17309.1
4 wk ahead cum death,2022-01-17,2022-02-12,01,quantile,0.2,17667.0
1 wk ahead cum death,2022-01-17,2022-01-22,01,quantile,0.25,16723.5
2 wk ahead cum death,2022-01-17,2022-01-29,01,quantile,0.25,16870.7
3 wk ahead cum death,2022-01-17,2022-02-05,01,quantile,0.25,17355.9
4 wk ahead cum death,2022-01-17,2022-02-12,01,quantile,0.25,17667.1
1 wk ahead cum death,2022-01-17,2022-01-22,01,quantile,0.3,16744.4
