target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.01,19974.0
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.01,19974.0
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.01,19974.0
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.01,19992.7
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.025,19974.0
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.025,19974.0
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.025,20039.8
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.025,20058.2
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.05,19974.0
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.05,20028.8
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.05,20067.4
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.05,20095.6
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.1,19988.6
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.1,20052.5
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.1,20083.7
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.1,20115.7
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.15,20005.9
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.15,20061.7
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.15,20104.3
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.15,20138.2
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.2,20019.7
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.2,20071.0
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.2,20114.7
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.2,20157.3
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.25,20027.6
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.25,20085.1
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.25,20122.4
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.25,20160.9
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.3,20032.3
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.3,20089.6
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.3,20130.3
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.3,20166.1
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.35,20032.6
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.35,20093.2
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.35,20137.4
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.35,20175.7
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.4,20034.8
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.4,20099.5
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.4,20146.7
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.4,20182.1
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.45,20041.7
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.45,20102.9
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.45,20149.6
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.45,20187.4
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.5,20043.1
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.5,20105.6
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.5,20155.2
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.5,20207.2
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.55,20044.7
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.55,20112.5
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.55,20164.0
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.55,20210.1
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.6,20049.3
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.6,20114.9
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.6,20171.4
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.6,20217.1
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.65,20052.0
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.65,20125.0
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.65,20180.7
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.65,20226.2
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.7,20057.3
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.7,20126.1
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.7,20186.9
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.7,20242.8
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.75,20061.4
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.75,20133.2
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.75,20194.7
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.75,20259.3
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.8,20077.7
2 wk ahead cum death,2022-08-08,2022-08-20,01,quantile,0.8,20143.9
3 wk ahead cum death,2022-08-08,2022-08-27,01,quantile,0.8,20207.3
4 wk ahead cum death,2022-08-08,2022-09-03,01,quantile,0.8,20269.8
1 wk ahead cum death,2022-08-08,2022-08-13,01,quantile,0.85,20089.3
