target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2023-02-20,2023-02-25,01,quantile,0.01,20899.0
2 wk ahead cum death,2023-02-20,2023-03-04,01,quantile,0.01,20899.0
3 wk ahead cum death,2023-02-20,2023-03-11,01,quantile,0.01,20899.0
4 wk ahead cum death,2023-02-20,2023-03-18,01,quantile,0.01,20899.0
1 wk ahead cum death,2023-02-20,2023-02-25,01,quantile,0.025,20899.0
2 wk ahead cum death,2023-02-20,2023-03-04,01,quantile,0.025,20899.0
3 wk ahead cum death,2023-02-20,2023-03-11,01,quantile,0.025,20899.0
4 wk ahead cum death,2023-02-20,2023-03-18,01,quantile,0.025,20899.0
1 wk ahead cum death,2023-02-20,2023-02-25,01,quantile,0.05,20899.0
2 wk ahead cum death,2023-02-20,2023-03-04,01,quantile,0.05,20899.0
3 wk ahead cum death,2023-02-20,2023-03-11,01,quantile,0.05,20910.2
4 wk ahead cum death,2023-02-20,2023-03-18,01,quantile,0.05,20917.8
1 wk ahead cum death,2023-02-20,2023-02-25,01,quantile,0.1,20899.0
2 wk ahead cum death,2023-02-20,2023-03-04,01,quantile,0.1,20908.9
3 wk ahead cum death,2023-02-20,2023-03-11,01,quantile,0.1,20931.5
4 wk ahead cum death,2023-02-20,2023-03-18,01,quantile,0.1,20932.4
1 wk ahead cum death,2023-02-20,2023-02-25,01,quantile,0.15,20899.0
2 wk ahead cum death,2023-02-20,2023-03-04,01,quantile,0.15,20918.1
3 wk ahead cum death,2023-02-20,2023-03-11,01,quantile,0.15,20950.0
4 wk ahead cum death,2023-02-20,2023-03-18,01,quantile,0.15,20951.4
1 wk ahead cum death,2023-02-20,2023-02-25,01,quantile,0.2,20904.7
2 wk ahead cum death,2023-02-20,2023-03-04,01,quantile,0.2,20928.0
3 wk ahead cum death,2023-02-20,2023-03-11,01,quantile,0.2,20957.6
4 wk ahead cum death,2023-02-20,2023-03-18,01,quantile,0.2,20963.8
1 wk ahead cum death,2023-02-20,2023-02-25,01,quantile,0.25,20911.1
2 wk ahead cum death,2023-02-20,2023-03-04,01,quantile,0.25,20932.2
3 wk ahead cum death,2023-02-20,2023-03-11,01,quantile,0.25,20964.8
4 wk ahead cum death,2023-02-20,2023-03-18,01,quantile,0.25,20970.6
1 wk ahead cum death,2023-02-20,2023-02-25,01,quantile,0.3,20912.3
2 wk ahead cum death,2023-02-20,2023-03-04,01,quantile,0.3,20934.5
