target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-03-14,2022-03-19,01,quantile,0.01,18832.0
2 wk ahead cum death,2022-03-14,2022-03-26,01,quantile,0.01,18832.0
3 wk ahead cum death,2022-03-14,2022-04-02,01,quantile,0.01,18832.0
4 wk ahead cum death,2022-03-14,2022-04-09,01,quantile,0.01,18832.0
1 wk ahead cum death,2022-03-14,2022-03-19,01,quantile,0.025,18832.0
2 wk ahead cum death,2022-03-14,2022-03-26,01,quantile,0.025,18832.0
3 wk ahead cum death,2022-03-14,2022-04-02,01,quantile,0.025,18877.2
4 wk ahead cum death,2022-03-14,2022-04-09,01,quantile,0.025,19095.3
1 wk ahead cum death,2022-03-14,2022-03-19,01,quantile,0.05,18941.1
2 wk ahead cum death,2022-03-14,2022-03-26,01,quantile,0.05,19078.5
3 wk ahead cum death,2022-03-14,2022-04-02,01,quantile,0.05,19103.9
4 wk ahead cum death,2022-03-14,2022-04-09,01,quantile,0.05,19317.7
1 wk ahead cum death,2022-03-14,2022-03-19,01,quantile,0.1,18974.5
2 wk ahead cum death,2022-03-14,2022-03-26,01,quantile,0.1,19133.3
3 wk ahead cum death,2022-03-14,2022-04-02,01,quantile,0.1,19273.9
4 wk ahead cum death,2022-03-14,2022-04-09,01,quantile,0.1,19410.4
1 wk ahead cum death,2022-03-14,2022-03-19,01,quantile,0.15,19008.9
2 wk ahead cum death,2022-03-14,2022-03-26,01,quantile,0.15,19151.9
3 wk ahead cum death,2022-03-14,2022-04-02,01,quantile,0.15,19425.2
4 wk ahead cum death,2022-03-14,2022-04-09,01,quantile,0.15,19448.1
1 wk ahead cum death,2022-03-14,2022-03-19,01,quantile,0.2,19040.8
2 wk ahead cum death,2022-03-14,2022-03-26,01,quantile,0.2,19182.2
3 wk ahead cum death,2022-03-14,2022-04-02,01,quantile,0.2,19457.9
4 wk ahead cum death,2022-03-14,2022-04-09,01,quantile,0.2,19487.7
1 wk ahead cum death,2022-03-14,2022-03-19,01,quantile,0.25,19056.7
2 wk ahead cum death,2022-03-14,2022-03-26,01,quantile,0.25,19199.4
3 wk ahead cum death,2022-03-14,2022-04-02,01,quantile,0.25,19476.3
