target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-11-14,2022-11-19,01,quantile,0.01,20608.0
2 wk ahead cum death,2022-11-14,2022-11-26,01,quantile,0.01,20608.0
3 wk ahead cum death,2022-11-14,2022-12-03,01,quantile,0.01,20608.0
4 wk ahead cum death,2022-11-14,2022-12-10,01,quantile,0.01,20608.0
1 wk ahead cum death,2022-11-14,2022-11-19,01,quantile,0.025,20608.0
2 wk ahead cum death,2022-11-14,2022-11-26,01,quantile,0.025,20608.0
3 wk ahead cum death,2022-11-14,2022-12-03,01,quantile,0.025,20608.0
4 wk ahead cum death,2022-11-14,2022-12-10,01,quantile,0.025,20608.0
1 wk ahead cum death,2022-11-14,2022-11-19,01,quantile,0.05,20608.0
2 wk ahead cum death,2022-11-14,2022-11-26,01,quantile,0.05,20608.0
3 wk ahead cum death,2022-11-14,2022-12-03,01,quantile,0.05,20617.6
4 wk ahead cum death,2022-11-14,2022-12-10,01,quantile,0.05,20622.2
1 wk ahead cum death,2022-11-14,2022-11-19,01,quantile,0.1,20608.0
2 wk ahead cum death,2022-11-14,2022-11-26,01,quantile,0.1,20630.8
3 wk ahead cum death,2022-11-14,2022-12-03,01,quantile,0.1,20636.8
4 wk ahead cum death,2022-11-14,2022-12-10,01,quantile,0.1,20640.4
1 wk ahead cum death,2022-11-14,2022-11-19,01,quantile,0.15,20615.7
2 wk ahead cum death,2022-11-14,2022-11-26,01,quantile,0.15,20635.8
3 wk ahead cum death,2022-11-14,2022-12-03,01,quantile,0.15,20657.1
4 wk ahead cum death,2022-11-14,2022-12-10,01,quantile,0.15,20665.6
1 wk ahead cum death,2022-11-14,2022-11-19,01,quantile,0.2,20620.4
2 wk ahead cum death,2022-11-14,2022-11-26,01,quantile,0.2,20646.4
3 wk ahead cum death,2022-11-14,2022-12-03,01,quantile,0.2,20665.6
4 wk ahead cum death,2022-11-14,2022-12-10,01,quantile,0.2,20679.2
1 wk ahead cum death,2022-11-14,2022-11-19,01,quantile,0.25,20626.6
2 wk ahead cum death,2022-11-14,2022-11-26,01,quantile,0.25,20650.2
3 wk ahead cum death,2022-11-14,2022-12-03,01,quantile,0.25,20673.6
4 wk ahead cum death,2022-11-14,2022-12-10,01,quantile,0.25,20685.1
1 wk ahead cum death,2022-11-14,2022-11-19,01,quantile,0.3,20630.6
2 wk ahead cum death,2022-11-14,2022-11-26,01,quantile,0.3,20654.7
3 wk ahead cum death,2022-11-14,2022-12-03,01,quantile,0.3,20683.4
4 wk ahead cum death,2022-11-14,2022-12-10,01,quantile,0.3,20685.3
1 wk ahead cum death,2022-11-14,2022-11-19,01,quantile,0.35,20632.5
2 wk ahead cum death,2022-11-14,2022-11-26,01,quantile,0.35,20655.1
3 wk ahead cum death,2022-11-14,2022-12-03,01,quantile,0.35,20690.7
4 wk ahead cum death,2022-11-14,2022-12-10,01,quantile,0.35,20691.7
1 wk ahead cum death,2022-11-14,2022-11-19,01,quantile,0.4,20633.2
2 wk ahead cum death,2022-11-14,2022-11-26,01,quantile,0.4,20659.9
3 wk ahead cum death,2022-11-14,2022-12-03,01,quantile,0.4,20696.1
4 wk ahead cum death,2022-11-14,2022-12-10,01,quantile,0.4,20701.4
