target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-10-24,2022-10-29,01,quantile,0.01,20533.0
2 wk ahead cum death,2022-10-24,2022-11-05,01,quantile,0.01,20533.0
3 wk ahead cum death,2022-10-24,2022-11-12,01,quantile,0.01,20533.0
4 wk ahead cum death,2022-10-24,2022-11-19,01,quantile,0.01,20533.0
1 wk ahead cum death,2022-10-24,2022-10-29,01,quantile,0.025,20533.0
2 wk ahead cum death,2022-10-24,2022-11-05,01,quantile,0.025,20533.0
3 wk ahead cum death,2022-10-24,2022-11-12,01,quantile,0.025,20533.0
4 wk ahead cum death,2022-10-24,2022-11-19,01,quantile,0.025,20533.0
1 wk ahead cum death,2022-10-24,2022-10-29,01,quantile,0.05,20533.0
2 wk ahead cum death,2022-10-24,2022-11-05,01,quantile,0.05,20533.0
3 wk ahead cum death,2022-10-24,2022-11-12,01,quantile,0.05,20536.4
4 wk ahead cum death,2022-10-24,2022-11-19,01,quantile,0.05,20538.0
1 wk ahead cum death,2022-10-24,2022-10-29,01,quantile,0.1,20533.0
2 wk ahead cum death,2022-10-24,2022-11-05,01,quantile,0.1,20546.8
3 wk ahead cum death,2022-10-24,2022-11-12,01,quantile,0.1,20551.5
4 wk ahead cum death,2022-10-24,2022-11-19,01,quantile,0.1,20560.6
1 wk ahead cum death,2022-10-24,2022-10-29,01,quantile,0.15,20533.0
2 wk ahead cum death,2022-10-24,2022-11-05,01,quantile,0.15,20559.1
3 wk ahead cum death,2022-10-24,2022-11-12,01,quantile,0.15,20568.6
4 wk ahead cum death,2022-10-24,2022-11-19,01,quantile,0.15,20578.6
1 wk ahead cum death,2022-10-24,2022-10-29,01,quantile,0.2,20537.3
2 wk ahead cum death,2022-10-24,2022-11-05,01,quantile,0.2,20568.3
3 wk ahead cum death,2022-10-24,2022-11-12,01,quantile,0.2,20570.9
4 wk ahead cum death,2022-10-24,2022-11-19,01,quantile,0.2,20597.0
1 wk ahead cum death,2022-10-24,2022-10-29,01,quantile,0.25,20537.5
2 wk ahead cum death,2022-10-24,2022-11-05,01,quantile,0.25,20572.2
3 wk ahead cum death,2022-10-24,2022-11-12,01,quantile,0.25,20579.7
4 wk ahead cum death,2022-10-24,2022-11-19,01,quantile,0.25,20598.4
1 wk ahead cum death,2022-10-24,2022-10-29,01,quantile,0.3,20544.2
2 wk ahead cum death,2022-10-24,2022-11-05,01,quantile,0.3,20576.2
3 wk ahead cum death,2022-10-24,2022-11-12,01,quantile,0.3,20585.5
4 wk ahead cum death,2022-10-24,2022-11-19,01,quantile,0.3,20601.7
1 wk ahead cum death,2022-10-24,2022-10-29,01,quantile,0.35,20547.6
2 wk ahead cum death,2022-10-24,2022-11-05,01,quantile,0.35,20576.7
3 wk ahead cum death,2022-10-24,2022-11-12,01,quantile,0.35,20588.7
4 wk ahead cum death,2022-10-24,2022-11-19,01,quantile,0.35,20609.9
1 wk ahead cum death,2022-10-24,2022-10-29,01,quantile,0.4,20548.3
2 wk ahead cum death,2022-10-24,2022-11-05,01,quantile,0.4,20581.9
3 wk ahead cum death,2022-10-24,2022-11-12,01,quantile,0.4,20593.4
4 wk ahead cum death,2022-10-24,2022-11-19,01,quantile,0.4,20617.6
1 wk ahead cum death,2022-10-24,2022-10-29,01,quantile,0.45,20548.3
2 wk ahead cum death,2022-10-24,2022-11-05,01,quantile,0.45,20585.2
3 wk ahead cum death,2022-10-24,2022-11-12,01,quantile,0.45,20598.9
4 wk ahead cum death,2022-10-24,2022-11-19,01,quantile,0.45,20624.5
1 wk ahead cum death,2022-10-24,2022-10-29,01,quantile,0.5,20549.9
