target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.01,20882.0
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.01,20882.0
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.01,20882.0
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.01,20882.0
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.025,20882.0
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.025,20882.0
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.025,20882.0
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.025,20882.0
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.05,20882.0
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.05,20882.0
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.05,20882.0
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.05,20882.5
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.1,20882.0
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.1,20890.5
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.1,20899.5
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.1,20911.3
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.15,20883.3
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.15,20902.2
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.15,20918.0
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.15,20930.8
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.2,20883.8
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.2,20909.0
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.2,20927.7
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.2,20951.1
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.25,20893.0
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.25,20912.6
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.25,20930.6
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.25,20956.2
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.3,20895.2
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.3,20918.4
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.3,20940.0
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.3,20970.5
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.35,20896.6
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.35,20927.3
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.35,20944.0
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.35,20976.1
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.4,20900.9
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.4,20927.6
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.4,20949.1
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.4,20985.6
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.45,20902.5
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.45,20931.9
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.45,20957.2
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.45,20995.9
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.5,20904.8
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.5,20932.6
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.5,20959.2
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.5,21005.6
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.55,20907.3
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.55,20941.0
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.55,20967.2
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.55,21009.2
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.6,20907.6
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.6,20943.5
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.6,20968.4
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.6,21019.3
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.65,20911.8
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.65,20946.8
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.65,20976.1
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.65,21029.5
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.7,20914.6
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.7,20956.5
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.7,20986.2
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.7,21039.5
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.75,20919.5
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.75,20960.3
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.75,20999.3
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.75,21053.2
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.8,20926.8
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.8,20969.6
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.8,21011.1
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.8,21070.1
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.85,20936.4
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.85,20979.7
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.85,21027.3
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.85,21094.6
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.9,20946.2
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.9,20994.6
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.9,21059.0
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.9,21129.3
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.95,20974.3
2 wk ahead cum death,2023-02-06,2023-02-18,01,quantile,0.95,21021.2
3 wk ahead cum death,2023-02-06,2023-02-25,01,quantile,0.95,21100.2
4 wk ahead cum death,2023-02-06,2023-03-04,01,quantile,0.95,21212.7
1 wk ahead cum death,2023-02-06,2023-02-11,01,quantile,0.975,21007.5
