target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-10-17,2022-10-22,01,quantile,0.01,20505.0
2 wk ahead cum death,2022-10-17,2022-10-29,01,quantile,0.01,20505.0
3 wk ahead cum death,2022-10-17,2022-11-05,01,quantile,0.01,20505.0
4 wk ahead cum death,2022-10-17,2022-11-12,01,quantile,0.01,20505.0
1 wk ahead cum death,2022-10-17,2022-10-22,01,quantile,0.025,20505.0
2 wk ahead cum death,2022-10-17,2022-10-29,01,quantile,0.025,20505.0
3 wk ahead cum death,2022-10-17,2022-11-05,01,quantile,0.025,20505.0
4 wk ahead cum death,2022-10-17,2022-11-12,01,quantile,0.025,20505.0
1 wk ahead cum death,2022-10-17,2022-10-22,01,quantile,0.05,20505.0
2 wk ahead cum death,2022-10-17,2022-10-29,01,quantile,0.05,20505.0
3 wk ahead cum death,2022-10-17,2022-11-05,01,quantile,0.05,20505.0
4 wk ahead cum death,2022-10-17,2022-11-12,01,quantile,0.05,20508.1
1 wk ahead cum death,2022-10-17,2022-10-22,01,quantile,0.1,20505.0
2 wk ahead cum death,2022-10-17,2022-10-29,01,quantile,0.1,20520.8
3 wk ahead cum death,2022-10-17,2022-11-05,01,quantile,0.1,20523.1
4 wk ahead cum death,2022-10-17,2022-11-12,01,quantile,0.1,20532.9
1 wk ahead cum death,2022-10-17,2022-10-22,01,quantile,0.15,20505.7
2 wk ahead cum death,2022-10-17,2022-10-29,01,quantile,0.15,20532.2
3 wk ahead cum death,2022-10-17,2022-11-05,01,quantile,0.15,20548.2
4 wk ahead cum death,2022-10-17,2022-11-12,01,quantile,0.15,20553.8
1 wk ahead cum death,2022-10-17,2022-10-22,01,quantile,0.2,20515.0
2 wk ahead cum death,2022-10-17,2022-10-29,01,quantile,0.2,20541.4
3 wk ahead cum death,2022-10-17,2022-11-05,01,quantile,0.2,20555.6
4 wk ahead cum death,2022-10-17,2022-11-12,01,quantile,0.2,20568.3
1 wk ahead cum death,2022-10-17,2022-10-22,01,quantile,0.25,20517.3
2 wk ahead cum death,2022-10-17,2022-10-29,01,quantile,0.25,20544.1
3 wk ahead cum death,2022-10-17,2022-11-05,01,quantile,0.25,20559.0
4 wk ahead cum death,2022-10-17,2022-11-12,01,quantile,0.25,20573.2
1 wk ahead cum death,2022-10-17,2022-10-22,01,quantile,0.3,20524.2
2 wk ahead cum death,2022-10-17,2022-10-29,01,quantile,0.3,20547.9
3 wk ahead cum death,2022-10-17,2022-11-05,01,quantile,0.3,20565.2
4 wk ahead cum death,2022-10-17,2022-11-12,01,quantile,0.3,20575.7
1 wk ahead cum death,2022-10-17,2022-10-22,01,quantile,0.35,20526.3
2 wk ahead cum death,2022-10-17,2022-10-29,01,quantile,0.35,20550.7
3 wk ahead cum death,2022-10-17,2022-11-05,01,quantile,0.35,20570.0
4 wk ahead cum death,2022-10-17,2022-11-12,01,quantile,0.35,20582.7
1 wk ahead cum death,2022-10-17,2022-10-22,01,quantile,0.4,20528.4
2 wk ahead cum death,2022-10-17,2022-10-29,01,quantile,0.4,20554.7
3 wk ahead cum death,2022-10-17,2022-11-05,01,quantile,0.4,20574.3
4 wk ahead cum death,2022-10-17,2022-11-12,01,quantile,0.4,20592.2
1 wk ahead cum death,2022-10-17,2022-10-22,01,quantile,0.45,20528.5
2 wk ahead cum death,2022-10-17,2022-10-29,01,quantile,0.45,20555.5
3 wk ahead cum death,2022-10-17,2022-11-05,01,quantile,0.45,20576.9
