target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.01,19692.0
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.01,19692.0
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.01,19692.0
4 wk ahead cum death,2022-06-13,2022-07-09,01,quantile,0.01,19692.0
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.025,19692.0
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.025,19692.0
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.025,19692.0
4 wk ahead cum death,2022-06-13,2022-07-09,01,quantile,0.025,19692.0
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.05,19692.0
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.05,19692.0
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.05,19692.0
4 wk ahead cum death,2022-06-13,2022-07-09,01,quantile,0.05,19703.4
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.1,19692.0
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.1,19702.5
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.1,19708.2
4 wk ahead cum death,2022-06-13,2022-07-09,01,quantile,0.1,19728.0
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.15,19692.0
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.15,19714.0
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.15,19730.2
4 wk ahead cum death,2022-06-13,2022-07-09,01,quantile,0.15,19752.5
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.2,19701.0
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.2,19719.4
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.2,19744.0
4 wk ahead cum death,2022-06-13,2022-07-09,01,quantile,0.2,19767.4
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.25,19703.2
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.25,19726.8
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.25,19749.4
4 wk ahead cum death,2022-06-13,2022-07-09,01,quantile,0.25,19776.7
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.3,19708.0
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.3,19727.5
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.3,19756.0
4 wk ahead cum death,2022-06-13,2022-07-09,01,quantile,0.3,19788.0
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.35,19708.1
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.35,19734.6
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.35,19763.8
4 wk ahead cum death,2022-06-13,2022-07-09,01,quantile,0.35,19793.1
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.4,19711.1
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.4,19739.2
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.4,19765.9
4 wk ahead cum death,2022-06-13,2022-07-09,01,quantile,0.4,19799.9
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.45,19714.9
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.45,19742.9
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.45,19771.8
4 wk ahead cum death,2022-06-13,2022-07-09,01,quantile,0.45,19809.9
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.5,19717.3
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.5,19744.2
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.5,19779.3
4 wk ahead cum death,2022-06-13,2022-07-09,01,quantile,0.5,19825.2
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.55,19721.3
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.55,19751.9
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.55,19785.9
4 wk ahead cum death,2022-06-13,2022-07-09,01,quantile,0.55,19825.4
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.6,19723.7
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.6,19753.7
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.6,19790.2
4 wk ahead cum death,2022-06-13,2022-07-09,01,quantile,0.6,19834.3
1 wk ahead cum death,2022-06-13,2022-06-18,01,quantile,0.65,19725.8
2 wk ahead cum death,2022-06-13,2022-06-25,01,quantile,0.65,19755.1
3 wk ahead cum death,2022-06-13,2022-07-02,01,quantile,0.65,19791.3
