target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.01,16418.0
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.01,16418.0
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.01,16418.0
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.01,16501.9
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.025,16418.0
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.025,16444.1
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.025,16583.6
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.025,16678.1
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.05,16418.2
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.05,16524.1
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.05,16608.6
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.05,16714.8
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.1,16437.7
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.1,16543.4
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.1,16638.6
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.1,16744.5
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.15,16450.3
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.15,16552.1
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.15,16656.7
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.15,16769.3
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.2,16461.0
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.2,16559.9
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.2,16672.1
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.2,16792.3
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.25,16468.2
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.25,16567.9
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.25,16682.1
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.25,16803.6
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.3,16477.7
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.3,16576.7
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.3,16687.8
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.3,16813.2
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.35,16481.4
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.35,16581.6
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.35,16698.4
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.35,16831.5
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.4,16486.0
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.4,16585.8
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.4,16703.2
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.4,16834.8
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.45,16486.7
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.45,16592.1
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.45,16711.0
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.45,16847.8
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.5,16486.8
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.5,16594.2
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.5,16718.4
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.5,16869.7
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.55,16493.8
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.55,16600.1
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.55,16723.9
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.55,16873.1
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.6,16497.4
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.6,16603.4
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.6,16730.1
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.6,16881.9
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.65,16505.3
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.65,16612.0
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.65,16741.1
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.65,16897.1
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.7,16505.5
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.7,16617.0
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.7,16757.4
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.7,16915.7
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.75,16506.1
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.75,16622.1
3 wk ahead cum death,2021-12-27,2022-01-15,01,quantile,0.75,16768.5
4 wk ahead cum death,2021-12-27,2022-01-22,01,quantile,0.75,16923.8
1 wk ahead cum death,2021-12-27,2022-01-01,01,quantile,0.8,16513.5
2 wk ahead cum death,2021-12-27,2022-01-08,01,quantile,0.8,16636.4
