target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.01,11536.0
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.01,11536.0
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.01,11536.0
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.01,11536.0
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.025,11536.0
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.025,11536.0
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.025,11656.1
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.025,11733.8
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.05,11536.0
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.05,11608.6
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.05,11710.5
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.05,11772.9
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.1,11543.1
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.1,11635.7
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.1,11732.3
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.1,11796.6
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.15,11565.5
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.15,11645.1
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.15,11753.5
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.15,11821.5
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.2,11582.6
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.2,11654.8
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.2,11765.3
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.2,11833.1
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.25,11584.5
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.25,11666.8
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.25,11778.5
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.25,11851.7
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.3,11601.8
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.3,11668.5
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.3,11783.2
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.3,11866.2
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.35,11602.9
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.35,11676.1
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.35,11793.5
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.35,11868.3
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.4,11607.4
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.4,11682.7
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.4,11798.3
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.4,11877.1
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.45,11607.9
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.45,11687.8
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.45,11801.6
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.45,11884.4
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.5,11610.1
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.5,11692.9
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.5,11808.3
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.5,11899.0
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.55,11614.1
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.55,11698.5
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.55,11819.8
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.55,11904.7
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.6,11619.8
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.6,11703.4
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.6,11822.7
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.6,11913.1
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.65,11622.0
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.65,11709.6
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.65,11831.7
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.65,11922.5
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.7,11624.7
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.7,11714.5
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.7,11842.7
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.7,11931.3
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.75,11629.3
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.75,11723.2
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.75,11849.2
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.75,11946.1
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.8,11637.9
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.8,11732.7
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.8,11865.6
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.8,11962.8
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.85,11648.3
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.85,11746.9
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.85,11879.4
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.85,11992.1
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.9,11657.5
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.9,11764.0
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.9,11905.8
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.9,12021.8
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.95,11691.1
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.95,11787.5
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.95,11955.6
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.95,12082.8
