target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.01,20160.0
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.01,20160.0
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.01,20160.0
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.01,20195.8
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.025,20160.0
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.025,20169.4
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.025,20249.6
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.025,20281.5
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.05,20169.6
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.05,20235.8
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.05,20280.4
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.05,20319.5
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.1,20187.9
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.1,20257.4
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.1,20297.7
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.1,20340.9
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.15,20204.2
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.15,20267.7
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.15,20314.0
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.15,20366.3
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.2,20226.4
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.2,20275.1
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.2,20322.0
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.2,20381.9
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.25,20234.4
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.25,20286.0
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.25,20332.2
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.25,20392.8
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.3,20235.8
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.3,20290.3
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.3,20335.6
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.3,20400.4
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.35,20241.8
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.35,20292.5
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.35,20341.4
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.35,20407.9
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.4,20244.9
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.4,20298.5
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.4,20351.3
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.4,20417.3
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.45,20245.1
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.45,20302.6
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.45,20358.5
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.45,20431.0
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.5,20247.2
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.5,20304.3
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.5,20362.9
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.5,20435.9
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.55,20253.9
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.55,20310.4
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.55,20371.6
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.55,20443.4
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.6,20256.2
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.6,20313.2
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.6,20374.6
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.6,20450.7
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.65,20262.5
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.65,20322.3
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.65,20384.4
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.65,20455.4
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.7,20264.5
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.7,20324.4
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.7,20389.2
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.7,20473.5
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.75,20271.6
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.75,20328.7
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.75,20398.8
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.75,20494.6
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.8,20280.0
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.8,20342.2
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.8,20411.5
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.8,20501.3
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.85,20287.1
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.85,20350.0
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.85,20429.6
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.85,20529.0
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.9,20304.0
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.9,20362.6
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.9,20451.0
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.9,20552.8
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.95,20335.4
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.95,20388.1
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.95,20488.6
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.95,20628.8
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.975,20402.7
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.975,20430.7
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.975,20583.3
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.975,20760.8
1 wk ahead cum death,2022-09-05,2022-09-10,01,quantile,0.99,20549.9
2 wk ahead cum death,2022-09-05,2022-09-17,01,quantile,0.99,20641.3
3 wk ahead cum death,2022-09-05,2022-09-24,01,quantile,0.99,20812.9
4 wk ahead cum death,2022-09-05,2022-10-01,01,quantile,0.99,21093.4
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.01,1338.0
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.01,1338.0
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.01,1338.0
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.01,1338.0
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.025,1338.0
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.025,1338.0
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.025,1338.0
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.025,1338.0
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.05,1338.0
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.05,1338.0
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.05,1338.0
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.05,1338.0
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.1,1338.0
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.1,1338.0
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.1,1338.0
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.1,1338.0
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.15,1338.0
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.15,1338.0
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.15,1338.0
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.15,1338.0
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.2,1338.0
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.2,1338.0
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.2,1338.0
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.2,1338.3
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.25,1338.0
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.25,1338.0
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.25,1338.8
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.25,1338.8
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.3,1338.0
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.3,1338.0
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.3,1338.9
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.3,1339.7
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.35,1338.0
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.35,1338.0
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.35,1339.0
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.35,1339.9
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.4,1338.0
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.4,1338.1
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.4,1339.5
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.4,1341.2
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.45,1338.4
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.45,1339.1
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.45,1340.2
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.45,1342.6
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.5,1338.5
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.5,1339.8
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.5,1341.0
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.5,1342.6
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.55,1339.1
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.55,1340.5
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.55,1341.1
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.55,1343.1
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.6,1339.4
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.6,1341.4
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.6,1342.3
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.6,1344.0
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.65,1340.1
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.65,1342.1
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.65,1343.0
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.65,1345.0
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.7,1340.2
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.7,1342.7
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.7,1344.2
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.7,1345.5
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.75,1340.7
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.75,1343.5
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.75,1347.1
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.75,1347.2
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.8,1341.9
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.8,1344.8
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.8,1348.1
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.8,1348.6
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.85,1342.5
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.85,1345.4
3 wk ahead cum death,2022-09-05,2022-09-24,02,quantile,0.85,1351.0
4 wk ahead cum death,2022-09-05,2022-10-01,02,quantile,0.85,1351.3
1 wk ahead cum death,2022-09-05,2022-09-10,02,quantile,0.9,1347.0
2 wk ahead cum death,2022-09-05,2022-09-17,02,quantile,0.9,1347.5
