target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-10-10,2022-10-15,01,quantile,0.01,20473.0
2 wk ahead cum death,2022-10-10,2022-10-22,01,quantile,0.01,20473.0
3 wk ahead cum death,2022-10-10,2022-10-29,01,quantile,0.01,20473.0
4 wk ahead cum death,2022-10-10,2022-11-05,01,quantile,0.01,20473.0
1 wk ahead cum death,2022-10-10,2022-10-15,01,quantile,0.025,20473.0
2 wk ahead cum death,2022-10-10,2022-10-22,01,quantile,0.025,20473.0
3 wk ahead cum death,2022-10-10,2022-10-29,01,quantile,0.025,20473.0
4 wk ahead cum death,2022-10-10,2022-11-05,01,quantile,0.025,20492.6
1 wk ahead cum death,2022-10-10,2022-10-15,01,quantile,0.05,20473.0
2 wk ahead cum death,2022-10-10,2022-10-22,01,quantile,0.05,20475.9
3 wk ahead cum death,2022-10-10,2022-10-29,01,quantile,0.05,20491.6
4 wk ahead cum death,2022-10-10,2022-11-05,01,quantile,0.05,20518.4
1 wk ahead cum death,2022-10-10,2022-10-15,01,quantile,0.1,20473.7
2 wk ahead cum death,2022-10-10,2022-10-22,01,quantile,0.1,20499.4
3 wk ahead cum death,2022-10-10,2022-10-29,01,quantile,0.1,20513.4
4 wk ahead cum death,2022-10-10,2022-11-05,01,quantile,0.1,20539.9
1 wk ahead cum death,2022-10-10,2022-10-15,01,quantile,0.15,20480.8
2 wk ahead cum death,2022-10-10,2022-10-22,01,quantile,0.15,20506.3
3 wk ahead cum death,2022-10-10,2022-10-29,01,quantile,0.15,20534.9
4 wk ahead cum death,2022-10-10,2022-11-05,01,quantile,0.15,20554.9
1 wk ahead cum death,2022-10-10,2022-10-15,01,quantile,0.2,20487.1
2 wk ahead cum death,2022-10-10,2022-10-22,01,quantile,0.2,20519.9
3 wk ahead cum death,2022-10-10,2022-10-29,01,quantile,0.2,20537.8
4 wk ahead cum death,2022-10-10,2022-11-05,01,quantile,0.2,20566.9
1 wk ahead cum death,2022-10-10,2022-10-15,01,quantile,0.25,20495.4
2 wk ahead cum death,2022-10-10,2022-10-22,01,quantile,0.25,20520.7
3 wk ahead cum death,2022-10-10,2022-10-29,01,quantile,0.25,20548.4
4 wk ahead cum death,2022-10-10,2022-11-05,01,quantile,0.25,20569.6
1 wk ahead cum death,2022-10-10,2022-10-15,01,quantile,0.3,20497.5
2 wk ahead cum death,2022-10-10,2022-10-22,01,quantile,0.3,20529.2
3 wk ahead cum death,2022-10-10,2022-10-29,01,quantile,0.3,20555.7
4 wk ahead cum death,2022-10-10,2022-11-05,01,quantile,0.3,20579.6
1 wk ahead cum death,2022-10-10,2022-10-15,01,quantile,0.35,20502.0
2 wk ahead cum death,2022-10-10,2022-10-22,01,quantile,0.35,20535.0
3 wk ahead cum death,2022-10-10,2022-10-29,01,quantile,0.35,20558.5
4 wk ahead cum death,2022-10-10,2022-11-05,01,quantile,0.35,20589.2
1 wk ahead cum death,2022-10-10,2022-10-15,01,quantile,0.4,20505.4
2 wk ahead cum death,2022-10-10,2022-10-22,01,quantile,0.4,20541.5
3 wk ahead cum death,2022-10-10,2022-10-29,01,quantile,0.4,20564.4
