target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.01,17933.0
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.01,17933.0
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.01,17933.0
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.01,17933.0
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.025,17933.0
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.025,17934.2
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.025,17995.9
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.025,18059.5
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.05,18057.4
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.05,18290.3
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.05,18331.7
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.05,18353.2
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.1,18087.6
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.1,18369.6
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.1,18525.3
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.1,18540.2
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.15,18107.1
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.15,18390.7
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.15,18596.9
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.15,18661.8
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.2,18119.9
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.2,18414.8
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.2,18660.8
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.2,18724.8
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.25,18139.9
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.25,18427.6
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.25,18670.0
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.25,18839.0
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.3,18172.3
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.3,18451.9
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.3,18728.9
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.3,18872.1
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.35,18188.6
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.35,18465.9
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.35,18736.0
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.35,18896.6
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.4,18198.1
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.4,18482.4
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.4,18738.6
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.4,18904.2
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.45,18211.0
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.45,18489.9
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.45,18756.7
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.45,18962.7
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.5,18219.8
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.5,18495.9
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.5,18767.0
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.5,18976.3
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.55,18226.0
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.55,18508.3
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.55,18797.3
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.55,18982.8
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.6,18236.5
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.6,18515.6
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.6,18803.3
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.6,19053.5
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.65,18242.3
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.65,18531.7
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.65,18810.1
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.65,19101.0
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.7,18257.7
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.7,18547.1
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.7,18858.3
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.7,19185.9
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.75,18258.6
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.75,18564.9
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.75,18900.2
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.75,19197.5
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.8,18282.8
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.8,18579.8
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.8,18929.9
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.8,19220.6
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.85,18294.6
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.85,18595.3
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.85,18964.3
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.85,19355.5
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.9,18324.9
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.9,18625.0
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.9,19074.6
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.9,19498.0
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.95,18353.6
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.95,18675.8
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.95,19171.0
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.95,19650.4
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.975,18410.8
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.975,18804.5
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.975,19493.0
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.975,20038.5
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.99,18525.8
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.99,19185.2
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.99,19985.8
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.99,20570.2
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.01,1141.0
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.01,1141.0
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.01,1141.0
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.01,1141.0
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.025,1141.0
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.025,1141.0
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.025,1141.0
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.025,1141.0
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.05,1141.0
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.05,1148.2
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.05,1152.5
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.05,1167.7
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.1,1152.3
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.1,1169.3
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.1,1175.1
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.1,1179.6
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.15,1154.4
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.15,1178.8
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.15,1190.2
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.15,1193.9
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.2,1155.8
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.2,1182.5
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.2,1194.7
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.2,1196.1
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.25,1158.5
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.25,1183.1
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.25,1197.9
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.25,1217.5
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.3,1162.5
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.3,1188.1
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.3,1206.6
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.3,1227.2
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.35,1163.7
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.35,1190.1
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.35,1207.2
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.35,1227.3
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.4,1164.9
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.4,1191.5
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.4,1209.0
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.4,1228.3
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.45,1166.1
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.45,1192.5
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.45,1213.1
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.45,1238.1
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.5,1166.3
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.5,1193.9
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.5,1219.5
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.5,1241.4
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.55,1167.4
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.55,1196.7
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.55,1220.5
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.55,1242.4
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.6,1168.7
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.6,1197.2
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.6,1222.8
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.6,1249.4
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.65,1170.2
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.65,1199.7
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.65,1224.4
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.65,1258.9
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.7,1171.2
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.7,1201.0
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.7,1233.8
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.7,1273.0
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.75,1171.9
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.75,1202.9
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.75,1234.8
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.75,1273.0
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.8,1174.8
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.8,1206.2
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.8,1242.4
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.8,1282.5
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.85,1176.7
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.85,1209.0
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.85,1243.3
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.85,1293.1
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.9,1179.6
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.9,1214.2
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.9,1264.7
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.9,1318.4
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.95,1184.7
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.95,1223.2
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.95,1276.2
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.95,1341.2
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.975,1192.0
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.975,1242.3
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.975,1327.4
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.975,1401.5
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.99,1208.6
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.99,1299.1
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.99,1396.8
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.99,1490.3
1 wk ahead cum death,2022-02-21,2022-02-26,04,quantile,0.01,27513.0
2 wk ahead cum death,2022-02-21,2022-03-05,04,quantile,0.01,27513.0
3 wk ahead cum death,2022-02-21,2022-03-12,04,quantile,0.01,27513.0
4 wk ahead cum death,2022-02-21,2022-03-19,04,quantile,0.01,27513.0
1 wk ahead cum death,2022-02-21,2022-02-26,04,quantile,0.025,27513.0
2 wk ahead cum death,2022-02-21,2022-03-05,04,quantile,0.025,27513.0
3 wk ahead cum death,2022-02-21,2022-03-12,04,quantile,0.025,27513.0
