target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.01,18225.0
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.01,18225.0
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.01,18225.0
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.01,18225.0
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.025,18225.0
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.025,18225.0
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.025,18264.6
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.025,18291.0
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.05,18287.5
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.05,18411.8
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.05,18507.7
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.05,18634.5
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.1,18314.9
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.1,18551.6
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.1,18616.5
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.1,18717.3
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.15,18343.6
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.15,18573.8
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.15,18719.3
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.15,18749.5
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.2,18372.3
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.2,18609.8
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.2,18792.0
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.2,18808.4
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.25,18389.9
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.25,18612.9
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.25,18797.7
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.25,18920.5
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.3,18413.6
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.3,18638.6
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.3,18818.6
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.3,18947.5
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.35,18428.9
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.35,18653.1
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.35,18839.9
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.35,18988.4
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.4,18437.2
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.4,18671.1
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.4,18858.4
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.4,19004.9
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.45,18447.4
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.45,18673.4
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.45,18881.4
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.45,19051.2
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.5,18457.2
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.5,18677.1
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.5,18886.3
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.5,19062.2
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.55,18462.8
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.55,18700.7
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.55,18909.3
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.55,19068.6
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.6,18474.0
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.6,18702.4
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.6,18921.1
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.6,19176.6
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.65,18486.4
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.65,18718.3
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.65,18932.9
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.65,19242.5
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.7,18492.1
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.7,18737.8
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.7,18970.5
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.7,19272.3
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.75,18501.1
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.75,18752.8
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.75,18991.7
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.75,19272.9
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.8,18519.9
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.8,18761.1
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.8,19026.3
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.8,19300.3
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.85,18536.9
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.85,18783.8
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.85,19069.9
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.85,19383.0
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.9,18553.6
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.9,18814.6
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.9,19161.5
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.9,19532.0
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.95,18585.9
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.95,18902.9
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.95,19231.9
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.95,19740.0
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.975,18640.8
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.975,18998.6
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.975,19501.5
4 wk ahead cum death,2022-02-28,2022-03-26,01,quantile,0.975,19999.4
1 wk ahead cum death,2022-02-28,2022-03-05,01,quantile,0.99,18823.8
2 wk ahead cum death,2022-02-28,2022-03-12,01,quantile,0.99,19366.7
3 wk ahead cum death,2022-02-28,2022-03-19,01,quantile,0.99,19901.9
