target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.01,14469.0
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.01,14469.0
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.01,14469.0
4 wk ahead cum death,2021-10-04,2021-10-30,01,quantile,0.01,14654.7
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.025,14559.8
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.025,14618.4
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.025,15039.7
4 wk ahead cum death,2021-10-04,2021-10-30,01,quantile,0.025,15074.8
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.05,14645.1
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.05,15017.4
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.05,15238.8
4 wk ahead cum death,2021-10-04,2021-10-30,01,quantile,0.05,15294.9
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.1,14687.4
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.1,15056.5
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.1,15311.8
4 wk ahead cum death,2021-10-04,2021-10-30,01,quantile,0.1,15316.9
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.15,14735.8
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.15,15094.2
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.15,15340.9
4 wk ahead cum death,2021-10-04,2021-10-30,01,quantile,0.15,15456.5
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.2,14763.9
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.2,15129.2
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.2,15382.3
4 wk ahead cum death,2021-10-04,2021-10-30,01,quantile,0.2,15459.8
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.25,14791.5
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.25,15151.2
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.25,15388.9
4 wk ahead cum death,2021-10-04,2021-10-30,01,quantile,0.25,15530.7
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.3,14818.9
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.3,15168.3
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.3,15413.2
4 wk ahead cum death,2021-10-04,2021-10-30,01,quantile,0.3,15533.7
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.35,14832.6
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.35,15177.1
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.35,15459.0
