target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.01,19376.0
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.01,19376.0
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.01,19376.0
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.01,19376.0
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.025,19376.0
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.025,19376.0
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.025,19376.0
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.025,19376.0
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.05,19376.0
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.05,19376.0
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.05,19388.1
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.05,19401.1
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.1,19376.0
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.1,19386.4
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.1,19410.9
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.1,19423.0
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.15,19396.7
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.15,19423.7
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.15,19442.0
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.15,19449.5
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.2,19406.0
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.2,19432.8
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.2,19448.8
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.2,19463.8
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.25,19414.6
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.25,19440.5
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.25,19460.6
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.25,19471.0
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.3,19418.5
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.3,19444.5
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.3,19474.4
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.3,19482.7
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.35,19423.9
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.35,19458.0
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.35,19487.2
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.35,19488.5
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.4,19424.1
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.4,19459.8
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.4,19489.6
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.4,19495.9
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.45,19425.2
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.45,19461.2
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.45,19495.1
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.45,19504.1
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.5,19431.8
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.5,19463.2
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.5,19504.2
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.5,19524.8
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.55,19432.9
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.55,19471.7
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.55,19519.3
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.55,19526.0
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.6,19438.3
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.6,19474.6
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.6,19525.8
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.6,19530.8
1 wk ahead cum death,2022-04-11,2022-04-16,01,quantile,0.65,19438.6
2 wk ahead cum death,2022-04-11,2022-04-23,01,quantile,0.65,19479.3
3 wk ahead cum death,2022-04-11,2022-04-30,01,quantile,0.65,19531.4
4 wk ahead cum death,2022-04-11,2022-05-07,01,quantile,0.65,19535.0
