target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.01,11624.0
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.01,11624.0
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.01,11624.0
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.01,11624.0
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.025,11624.0
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.025,11624.0
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.025,11806.5
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.025,11989.3
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.05,11627.9
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.05,11779.7
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.05,11884.5
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.05,12060.6
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.1,11656.2
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.1,11808.8
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.1,11922.0
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.1,12085.1
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.15,11689.5
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.15,11816.9
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.15,11955.3
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.15,12113.8
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.2,11711.8
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.2,11830.2
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.2,11971.3
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.2,12135.2
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.25,11723.0
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.25,11848.8
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.25,11986.6
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.25,12169.0
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.3,11728.8
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.3,11854.8
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.3,11993.3
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.3,12184.8
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.35,11736.5
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.35,11864.4
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.35,12005.4
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.35,12191.9
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.4,11739.4
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.4,11870.2
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.4,12006.6
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.4,12204.1
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.45,11740.2
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.45,11880.0
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.45,12010.5
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.45,12214.2
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.5,11746.8
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.5,11889.2
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.5,12022.1
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.5,12229.9
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.55,11749.2
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.55,11892.8
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.55,12044.9
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.55,12249.7
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.6,11754.3
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.6,11903.0
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.6,12057.2
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.6,12257.9
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.65,11763.8
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.65,11915.0
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.65,12068.6
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.65,12267.8
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.7,11765.8
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.7,11921.0
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.7,12076.3
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.7,12268.1
1 wk ahead cum death,2021-08-09,2021-08-14,01,quantile,0.75,11775.3
2 wk ahead cum death,2021-08-09,2021-08-21,01,quantile,0.75,11929.9
3 wk ahead cum death,2021-08-09,2021-08-28,01,quantile,0.75,12091.1
4 wk ahead cum death,2021-08-09,2021-09-04,01,quantile,0.75,12295.3
