target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.01,16353.0
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.01,16353.0
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.01,16353.0
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.01,16374.9
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.025,16365.2
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.025,16406.2
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.025,16466.1
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.025,16481.0
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.05,16380.4
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.05,16450.4
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.05,16486.4
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.05,16516.2
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.1,16393.7
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.1,16462.9
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.1,16514.1
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.1,16547.0
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.15,16405.4
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.15,16469.3
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.15,16532.4
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.15,16567.3
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.2,16409.4
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.2,16478.7
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.2,16543.2
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.2,16584.5
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.25,16412.6
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.25,16485.6
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.25,16551.4
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.25,16597.2
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.3,16418.3
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.3,16491.1
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.3,16558.2
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.3,16601.5
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.35,16421.8
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.35,16495.8
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.35,16562.1
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.35,16610.6
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.4,16424.3
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.4,16500.0
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.4,16568.8
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.4,16617.1
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.45,16426.6
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.45,16503.5
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.45,16575.2
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.45,16625.1
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.5,16428.0
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.5,16505.6
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.5,16580.4
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.5,16640.9
