target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.01,15573.0
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.01,15573.0
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.01,15573.0
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.01,15593.1
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.025,15617.9
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.025,15628.7
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.025,15675.0
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.025,15750.9
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.05,15654.5
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.05,15771.7
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.05,15819.4
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.05,15917.2
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.1,15673.1
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.1,15797.7
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.1,15878.7
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.1,15989.7
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.15,15689.1
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.15,15814.8
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.15,15918.0
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.15,16033.2
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.2,15702.4
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.2,15833.4
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.2,15944.2
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.2,16052.9
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.25,15705.8
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.25,15839.6
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.25,15956.1
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.25,16082.6
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.3,15713.4
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.3,15853.1
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.3,15976.2
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.3,16095.7
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.35,15720.4
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.35,15854.8
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.35,15993.2
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.35,16109.1
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.4,15724.6
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.4,15863.4
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.4,15998.6
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.4,16120.3
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.45,15725.4
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.45,15873.5
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.45,16013.7
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.45,16129.0
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.5,15730.6
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.5,15877.6
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.5,16019.1
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.5,16150.1
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.55,15734.1
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.55,15891.5
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.55,16023.3
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.55,16165.0
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.6,15737.6
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.6,15893.4
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.6,16032.5
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.6,16193.0
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.65,15741.4
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.65,15905.9
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.65,16049.1
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.65,16203.7
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.7,15747.1
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.7,15912.6
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.7,16063.3
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.7,16219.9
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.75,15758.2
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.75,15924.2
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.75,16095.3
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.75,16243.6
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.8,15764.1
