target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.01,19601.0
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.01,19601.0
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.01,19601.0
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.01,19601.0
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.025,19601.0
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.025,19601.0
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.025,19601.0
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.025,19601.0
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.05,19601.0
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.05,19601.0
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.05,19601.0
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.05,19606.6
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.1,19601.0
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.1,19602.5
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.1,19604.3
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.1,19619.9
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.15,19601.0
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.15,19626.7
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.15,19628.8
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.15,19631.4
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.2,19608.6
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.2,19634.2
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.2,19635.9
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.2,19648.3
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.25,19613.3
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.25,19636.0
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.25,19637.2
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.25,19659.9
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.3,19614.6
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.3,19640.6
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.3,19651.8
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.3,19667.8
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.35,19620.4
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.35,19642.1
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.35,19657.5
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.35,19672.4
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.4,19621.5
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.4,19647.0
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.4,19668.1
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.4,19675.7
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.45,19625.3
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.45,19647.1
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.45,19668.4
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.45,19684.8
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.5,19625.8
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.5,19649.2
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.5,19671.7
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.5,19698.7
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.55,19627.3
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.55,19653.3
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.55,19674.0
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.55,19701.4
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.6,19627.7
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.6,19655.2
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.6,19681.0
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.6,19708.7
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.65,19633.3
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.65,19658.0
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.65,19684.5
4 wk ahead cum death,2022-05-09,2022-06-04,01,quantile,0.65,19719.9
1 wk ahead cum death,2022-05-09,2022-05-14,01,quantile,0.7,19640.9
2 wk ahead cum death,2022-05-09,2022-05-21,01,quantile,0.7,19663.8
3 wk ahead cum death,2022-05-09,2022-05-28,01,quantile,0.7,19698.2
