target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.01,19210.0
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.01,19210.0
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.01,19210.0
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.01,19210.0
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.025,19210.0
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.025,19210.0
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.025,19210.0
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.025,19226.0
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.05,19226.1
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.05,19278.7
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.05,19291.2
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.05,19334.0
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.1,19246.8
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.1,19354.2
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.1,19365.7
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.1,19373.2
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.15,19268.7
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.15,19388.4
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.15,19422.9
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.15,19465.8
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.2,19289.9
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.2,19404.4
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.2,19436.9
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.2,19483.8
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.25,19299.1
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.25,19418.9
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.25,19449.1
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.25,19529.1
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.3,19327.6
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.3,19423.8
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.3,19466.5
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.3,19549.1
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.35,19329.0
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.35,19430.6
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.35,19479.8
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.35,19550.5
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.4,19331.2
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.4,19435.5
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.4,19486.1
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.4,19572.0
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.45,19338.1
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.45,19445.1
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.45,19500.5
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.45,19572.4
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.5,19342.2
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.5,19448.0
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.5,19502.5
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.5,19590.7
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.55,19355.7
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.55,19458.0
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.55,19514.6
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.55,19612.3
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.6,19357.2
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.6,19470.7
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.6,19516.5
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.6,19639.0
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.65,19364.1
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.65,19483.6
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.65,19536.7
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.65,19639.1
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.7,19366.2
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.7,19497.0
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.7,19565.4
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.7,19672.0
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.75,19375.8
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.75,19505.4
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.75,19613.0
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.75,19737.3
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.8,19380.4
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.8,19514.8
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.8,19644.7
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.8,19822.1
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.85,19394.2
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.85,19534.6
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.85,19682.3
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.85,19876.6
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.9,19421.1
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.9,19564.7
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.9,19753.0
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.9,20059.3
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.95,19444.5
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.95,19616.4
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.95,19904.7
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.95,20251.5
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.975,19490.9
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.975,19678.0
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.975,20126.7
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.975,20518.9
1 wk ahead cum death,2022-03-28,2022-04-02,01,quantile,0.99,19834.5
2 wk ahead cum death,2022-03-28,2022-04-09,01,quantile,0.99,19998.4
3 wk ahead cum death,2022-03-28,2022-04-16,01,quantile,0.99,20812.2
4 wk ahead cum death,2022-03-28,2022-04-23,01,quantile,0.99,21244.9
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.01,1222.0
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.01,1222.0
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.01,1222.0
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.01,1222.0
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.025,1222.0
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.025,1222.0
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.025,1222.0
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.025,1222.0
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.05,1222.0
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.05,1228.0
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.05,1228.5
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.05,1232.4
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.1,1224.6
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.1,1237.2
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.1,1239.7
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.1,1241.7
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.15,1226.7
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.15,1238.1
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.15,1248.8
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.15,1256.0
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.2,1229.9
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.2,1240.8
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.2,1250.7
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.2,1256.9
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.25,1231.1
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.25,1242.3
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.25,1252.3
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.25,1266.7
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.3,1234.0
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.3,1244.1
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.3,1254.7
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.3,1266.8
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.35,1234.6
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.35,1245.9
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.35,1257.9
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.35,1271.1
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.4,1234.9
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.4,1246.3
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.4,1258.4
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.4,1271.4
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.45,1235.2
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.45,1248.1
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.45,1259.3
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.45,1273.5
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.5,1236.0
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.5,1248.3
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.5,1260.7
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.5,1274.7
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.55,1237.5
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.55,1249.8
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.55,1262.5
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.55,1281.8
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.6,1237.9
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.6,1251.0
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.6,1264.8
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.6,1282.9
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.65,1239.0
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.65,1252.8
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.65,1266.5
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.65,1286.2
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.7,1239.5
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.7,1254.6
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.7,1269.4
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.7,1290.0
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.75,1240.3
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.75,1256.5
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.75,1274.4
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.75,1292.7
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.8,1241.6
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.8,1258.5
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.8,1278.7
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.8,1308.1
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.85,1244.1
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.85,1261.0
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.85,1285.3
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.85,1316.9
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.9,1247.5
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.9,1264.5
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.9,1295.8
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.9,1340.9
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.95,1251.8
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.95,1272.3
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.95,1317.2
4 wk ahead cum death,2022-03-28,2022-04-23,02,quantile,0.95,1373.8
1 wk ahead cum death,2022-03-28,2022-04-02,02,quantile,0.975,1259.6
2 wk ahead cum death,2022-03-28,2022-04-09,02,quantile,0.975,1280.1
3 wk ahead cum death,2022-03-28,2022-04-16,02,quantile,0.975,1351.6
