target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.01,16115.0
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.01,16115.0
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.01,16115.0
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.01,16115.0
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.025,16115.0
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.025,16115.0
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.025,16148.4
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.025,16173.0
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.05,16115.0
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.05,16133.5
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.05,16186.9
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.05,16216.0
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.1,16120.2
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.1,16177.9
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.1,16205.3
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.1,16245.0
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.15,16134.3
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.15,16199.4
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.15,16210.9
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.15,16263.4
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.2,16145.9
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.2,16220.0
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.2,16220.0
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.2,16271.5
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.25,16146.0
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.25,16223.9
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.25,16229.7
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.25,16281.0
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.3,16150.1
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.3,16229.2
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.3,16236.9
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.3,16288.5
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.35,16158.0
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.35,16231.8
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.35,16246.5
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.35,16295.4
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.4,16158.2
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.4,16238.1
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.4,16251.5
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.4,16295.5
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.45,16158.3
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.45,16240.2
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.45,16262.2
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.45,16304.5
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.5,16162.0
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.5,16244.4
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.5,16279.3
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.5,16308.9
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.55,16165.5
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.55,16251.4
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.55,16281.5
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.55,16315.5
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.6,16167.5
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.6,16253.7
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.6,16299.0
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.6,16322.9
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.65,16171.2
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.65,16259.7
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.65,16308.5
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.65,16330.9
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.7,16172.3
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.7,16264.7
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.7,16323.0
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.7,16334.3
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.75,16177.6
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.75,16266.5
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.75,16331.5
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.75,16341.6
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.8,16181.5
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.8,16274.9
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.8,16348.3
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.8,16354.9
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.85,16195.0
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.85,16285.7
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.85,16369.9
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.85,16381.1
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.9,16207.8
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.9,16299.4
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.9,16406.1
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.9,16434.3
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.95,16227.7
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.95,16323.8
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.95,16443.3
