target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.01,19891.0
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.01,19891.0
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.01,19891.0
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.01,19891.0
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.025,19891.0
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.025,19909.2
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.025,19945.4
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.025,19988.1
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.05,19891.0
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.05,19933.1
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.05,19984.6
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.05,20017.7
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.1,19891.0
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.1,19948.0
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.1,20005.1
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.1,20043.1
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.15,19891.0
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.15,19959.9
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.15,20024.0
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.15,20062.7
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.2,19902.7
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.2,19965.9
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.2,20039.6
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.2,20075.8
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.25,19906.9
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.25,19976.2
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.25,20046.0
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.25,20084.1
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.3,19917.8
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.3,19981.1
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.3,20054.5
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.3,20096.7
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.35,19919.3
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.35,19983.2
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.35,20056.9
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.35,20103.0
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.4,19919.8
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.4,19989.7
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.4,20071.7
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.4,20105.7
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.45,19925.1
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.45,19994.4
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.45,20071.9
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.45,20114.5
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.5,19926.9
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.5,20001.0
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.5,20081.1
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.5,20130.9
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.55,19929.5
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.55,20004.4
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.55,20086.8
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.55,20137.0
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.6,19935.6
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.6,20008.4
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.6,20089.8
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.6,20152.1
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.65,19936.6
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.65,20016.7
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.65,20100.5
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.65,20162.6
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.7,19936.7
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.7,20023.2
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.7,20113.3
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.7,20173.1
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.75,19947.5
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.75,20030.2
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.75,20123.4
4 wk ahead cum death,2022-08-01,2022-08-27,01,quantile,0.75,20185.3
1 wk ahead cum death,2022-08-01,2022-08-06,01,quantile,0.8,19951.9
2 wk ahead cum death,2022-08-01,2022-08-13,01,quantile,0.8,20040.6
3 wk ahead cum death,2022-08-01,2022-08-20,01,quantile,0.8,20139.8
